#time, gyroX[]
61.3341,0.0383495
61.4391,0.0298274
61.5441,0.0383495
61.6491,0.036219
61.7541,0.036219
61.8591,0.0287621
61.9641,0.0372843
62.0691,0.0532632
62.1741,0.0234358
62.2791,0.0511327
62.3841,0.0287621
62.4891,0.0319579
62.5941,0.0298274
62.6991,0.036219
62.8041,0.0308927
62.9091,0.0394148
63.0141,0.0372843
63.1191,0.0340885
63.2241,0.0394148
63.3291,0.0319579
63.4341,0.036219
63.5391,0.0330232
63.6441,0.0308927
63.7491,0.0234358
63.8541,0.0245011
63.9591,0.0255663
64.0641,0.0276969
64.1691,0.02024
64.2741,0.00852212
64.3791,0.0276969
64.4841,0.0340885
64.5891,0.0234358
64.6941,0.0106526
64.7991,0.0436758
64.9041,0.0351537
65.0091,0.0255663
65.1141,0.0245011
65.2191,0.0223706
65.3241,0.0234358
65.4291,0.0181095
65.5341,0.0490022
65.6391,0.0394148
65.7441,0.0149137
65.8491,0.0276969
65.9541,0.0255663
66.0591,0.0479369
66.1641,0.0319579
66.2691,0.00532632
66.3741,0.0245011
66.4792,0.0511327
66.5841,0.0596548
66.6891,0.0511327
66.7941,0.0276969
66.8991,0.0607201
67.0041,0.0703075
67.1091,0.0468716
67.2141,0.0575243
67.3191,0.0245011
67.4241,0.0628506
67.5291,0.12144
67.6341,0.207727
67.7391,0.183225
67.8441,0.036219
67.9491,0.172573
68.0541,0.0948085
68.1591,0.0383495
68.2641,0.0468716
68.3691,0.076699
68.4741,0.0308927
68.5791,0.0575243
68.6841,0.0671117
68.7891,0.052198
68.8941,0.0394148
68.9991,0.036219
69.1041,0.0276969
69.2091,0.0479369
69.3141,-0.00426106
69.4191,-0.036219
69.5241,0.0287621
69.6291,0.0330232
69.7341,0.0149137
69.8391,0.00319579
69.9441,0.015979
70.0491,-0.0149137
70.1541,0.0628506
70.2591,0.0340885
70.3641,0.00213053
70.4691,0.0553938
70.5741,0.0458064
70.6791,0.0372843
70.7841,0.0458064
70.8891,0.0234358
70.9941,0.076699
71.0991,0.0255663
71.2041,0.0447411
71.3091,0.0223706
71.4141,0.052198
71.5191,0.04048
71.6241,0.0117179
71.7291,0.0383495
71.8341,0.0191748
71.9391,0.0479369
72.0441,-0.0255663
72.1491,0.0149137
72.2541,-0.00745685
72.3591,0.0319579
72.4641,0.0383495
72.5691,0.0575243
72.6741,0.0415453
72.7791,0.0372843
72.8841,0.052198
72.9891,0.0191748
73.0941,0.0415453
73.1991,0.0245011
73.3041,0.0340885
73.4091,0.0106526
73.5141,0.00213053
73.6191,0.015979
73.7241,0.0106526
73.8291,0.0468716
73.9341,0.0298274
74.0391,0.0340885
74.1441,-0.0149137
74.2491,0.0372843
74.3541,-0.0170442
74.4591,0.0671117
74.5641,-0.00639159
74.6691,0.0415453
74.7741,-0.02024
74.8791,-0.0255663
74.9841,0.0884169
75.0891,0.0266316
75.1941,0.0181095
75.2991,0.0426106
75.4041,0.0543285
75.5091,0.0585895
75.6141,0.0426106
75.7191,0.0649811
75.8241,0.0948085
75.9291,0.0713727
76.0341,0.0234358
76.1391,0.00852212
76.2441,0.0703075
76.3491,0.171508
76.4541,0.203466
76.5591,0.134223
76.6641,0.18003
76.7691,0.109722
76.8741,0.0692422
76.9791,0.104396
77.0841,0.0490022
77.1891,0.0383495
77.2941,0.0479369
77.3991,0.0106526
77.5041,0.0266316
77.6091,0.0181095
77.7141,0.0617853
77.8191,0.052198
77.9241,0.0479369
78.0291,0.0532632
78.1341,0.0276969
78.2391,0.0234358
78.3441,-0.0191748
78.4491,-0.0181095
78.5541,-0.036219
78.6591,-0.00639159
78.7641,0.0255663
78.8691,0.0596548
78.9741,0.0287621
79.0791,0.0223706
79.1841,0.0607201
79.2891,0.0181095
79.3941,0.0127832
79.4991,0.0181095
79.6041,0.00213053
79.7091,0.0149137
79.8141,0.0479369
79.9191,0.0340885
80.0241,0.0447411
80.1291,0.0287621
80.2341,0.0340885
80.3391,0.0181095
80.4441,0.0245011
80.5491,0.0330232
80.6541,0.00639159
80.7591,0.0351537
80.8641,0.04048
80.9691,0.0266316
81.0741,0.0308927
81.1791,0.02024
81.2841,0.0628506
81.3891,0.0372843
81.4941,0.052198
81.5991,0.0394148
81.7041,0.04048
81.8091,0.0234358
81.9141,0.0479369
82.0191,0.0426106
82.1241,0.0426106
82.2291,0.036219
82.3341,0.0319579
82.4391,0.0213053
82.5441,0.0394148
82.6491,0.0490022
82.7541,0.0287621
82.8591,0.052198
82.9641,0.015979
83.0691,0.0383495
83.1741,0.00958738
83.2791,0.0191748
83.3841,0.0191748
83.4892,0.0703075
83.5941,0.0330232
83.6991,0.0308927
83.8041,0.00958738
83.9091,0.0500674
84.0141,0.0319579
84.1191,0.0479369
84.2241,0.036219
84.3291,0.036219
84.4341,0.0372843
84.5391,0.0298274
84.6441,0.0298274
84.7491,0.0340885
84.8541,0.0276969
84.9591,0.0330232
85.0641,0.0415453
85.1691,0.106526
85.2741,0.0372843
85.3791,-0.0905475
85.4841,-0.00958738
85.5891,-0.0628506
85.6941,-0.056459
85.7991,0.0223706
85.9041,0.0255663
86.0091,0.0287621
86.1141,0.0287621
86.2191,0.0319579
86.3241,0.0287621
86.4291,0.0372843
86.5341,0.0340885
86.6391,0.0330232
86.7441,0.0319579
86.8491,0.0330232
86.9541,0.0319579
87.0591,0.0298274
87.1641,0.0308927
87.2691,0.0308927
87.3741,0.0330232
87.4791,0.0181095
87.5841,0.0447411
87.6891,0.0617853
87.7941,0.0340885
87.8991,0.0383495
88.0041,0.0308927
88.1091,0.036219
88.2141,0.036219
88.3191,0.0234358
88.4241,0.0287621
88.5291,0.0394148
88.6341,0.0383495
88.7391,0.04048
88.8441,0.0351537
88.9491,0.0596548
89.0541,0.0543285
89.1591,0.0585895
89.2641,0.0660464
89.3691,0.0660464
89.4741,0.036219
89.5791,0.0436758
89.6841,0.0553938
89.7891,0.0415453
89.8941,0.02024
89.9991,0.0351537
90.1041,0.0298274
90.2091,0.0276969
90.3141,0.0383495
90.4191,0.0351537
90.5241,0.0383495
90.6291,0.0436758
90.7341,0.0351537
90.8391,0.0308927
90.9441,0.0181095
91.0491,0.0394148
91.1541,0.0223706
91.2591,0.00852212
91.3641,0.0713727
91.4691,0.0490022
91.5741,0.0394148
91.6791,0.0319579
91.7841,0.0319579
91.8891,0.0106526
91.9941,0.0351537
92.0991,0.0213053
92.2041,0.0841559
92.3091,0.0372843
92.4141,0.0223706
92.5191,0.0394148
92.6241,0.0447411
92.7291,0.00426106
92.8341,0.0394148
92.9391,0.0191748
93.0441,0.0447411
93.1491,-0.00639159
93.2541,0.036219
93.3591,0.0628506
93.4641,0.0617853
93.5691,0.04048
93.6741,0.0383495
93.7791,0.0223706
93.8841,0.036219
93.9891,0.0298274
94.0941,0.0308927
94.1991,0.0266316
94.3041,0.0458064
94.4091,-0.00213053
94.5141,0.052198
94.6191,0.0458064
94.7241,0.0245011
94.8291,0.0181095
94.9341,0.0372843
95.0391,0.0351537
95.1441,0.0447411
95.2491,-0.0117179
95.3541,0.0894822
95.4591,0.00532632
95.5641,0.106526
95.6691,0.056459
95.7741,0.0820254
95.8791,0.0149137
95.9841,0.0340885
96.0891,0.0394148
96.1941,0.0553938
96.2991,0.0213053
96.4041,0.0415453
96.5091,0.0596548
96.6141,0.0372843
96.7191,0.0394148
96.8241,0.0436758
96.9291,0.0319579
97.0341,0.0266316
97.1391,0.0255663
97.2441,0.0426106
97.3491,0.00213053
97.4541,0.0340885
97.5591,-0.00213053
97.6641,-0.0223706
97.7691,0.036219
97.8741,-0.0980043
97.9791,0.0958738
98.0841,-0.00319579
98.1891,-0.0330232
98.2941,-0.0170442
98.3991,0.0500674
98.5041,0.0681769
98.6091,0.04048
98.7141,0.107592
98.8191,0.0862864
98.9241,0.0458064
99.0291,0.0266316
99.1341,0.0383495
99.2391,0.0383495
99.3441,0.04048
99.4491,0.0351537
99.5541,0.0308927
99.6591,0.0287621
99.7641,0.036219
99.8691,0.0351537
99.9741,0.0245011
100.079,0.0468716
100.184,0.0447411
100.289,0.0468716
100.394,0.0372843
100.499,0.0319579
100.604,0.04048
100.709,0.0351537
100.814,0.036219
100.919,0.0436758
101.024,0.0308927
101.129,0.0490022
101.234,0.0213053
101.339,0.00319579
101.444,-0.00958738
101.549,0.0181095
101.654,0.0394148
101.759,0.0553938
101.864,0.0191748
101.969,0.0372843
102.074,0.0436758
102.179,0.0394148
102.284,0.0245011
102.389,0.00639159
102.494,0.0319579
102.599,0.0287621
102.704,-0.0149137
102.809,0.0415453
102.914,-0.0308927
103.019,0.00213053
103.124,0.0447411
103.229,0.0553938
103.334,0.0841559
103.439,0.0447411
103.544,0.0479369
103.649,-0.0351537
103.754,-0.0234358
103.859,-0.00426106
103.964,-0.00532632
104.069,-0.0660464
104.174,-0.109722
104.279,0.0266316
104.384,0.0223706
104.489,0.0319579
104.594,0.0394148
104.699,0.0276969
104.804,0.036219
104.909,0.0308927
105.014,0.0340885
105.119,0.036219
105.224,0.0340885
105.329,0.0308927
105.434,0.0394148
105.539,0.052198
105.644,0.0340885
105.749,0.0340885
105.854,0.0340885
105.959,0.0340885
106.064,0.0330232
106.169,0.0330232
106.274,0.0330232
106.379,0.0340885
106.484,0.0340885
106.589,0.0340885
106.694,0.0340885
106.799,0.0330232
106.904,0.0330232
107.009,0.0340885
107.114,0.0340885
107.219,0.0415453
107.324,0.0340885
107.429,0.0330232
107.534,0.0340885
107.639,0.0330232
107.744,0.0340885
107.849,0.0330232
107.954,0.0340885
108.059,0.0351537
108.164,0.0308927
108.269,0.0340885
108.374,0.0340885
108.479,0.0340885
108.584,0.0330232
108.689,0.0415453
108.794,0.0308927
108.899,0.0234358
109.004,0.0383495
109.109,0.0319579
109.214,0.036219
109.319,0.0308927
109.424,0.0330232
109.529,0.0308927
109.634,0.0276969
109.739,0.00532632
109.844,0.0543285
109.949,0.0223706
110.054,0.0245011
110.159,0.036219
110.264,0.0351537
110.369,0.0340885
110.474,0.0340885
110.579,0.0340885
110.684,0.0340885
110.789,0.0340885
110.894,0.0340885
110.999,0.0340885
111.104,0.0330232
111.209,0.0340885
111.314,0.0351537
111.419,0.0340885
111.524,0.0340885
111.629,0.036219
111.734,0.0319579
111.839,0.0287621
111.944,0.0298274
112.049,0.0287621
112.154,0.0308927
112.259,0.0383495
112.364,0.0330232
112.469,0.0351537
112.574,0.0181095
112.679,0.0596548
112.784,0.0298274
112.889,0.0394148
112.994,0.0330232
113.099,0.0330232
113.204,0.0266316
113.309,0.0372843
113.414,0.0298274
113.519,0.0340885
113.624,0.0330232
113.729,0.0351537
113.834,0.0340885
113.939,0.0340885
114.044,0.0308927
114.149,0.0351537
114.254,0.0351537
114.359,0.0319579
114.464,0.0351537
114.569,0.036219
114.674,0.0351537
114.779,0.0319579
114.884,0.0330232
114.989,0.0340885
115.094,0.0340885
115.199,0.0330232
115.304,0.0340885
115.409,0.0351537
115.514,0.0330232
115.619,0.0372843
115.724,0.04048
115.829,0.0287621
115.934,0.0383495
116.039,0.0351537
116.144,0.0308927
116.249,0.0308927
116.354,0.0394148
116.459,0.0436758
116.564,0.0266316
116.669,0.0415453
116.774,0.0308927
116.879,0.0394148
116.984,0.00745685
117.089,0.0617853
117.194,0.0426106
117.299,0.0191748
117.404,0.0351537
117.509,0.0340885
117.614,0.04048
117.719,0.0372843
117.824,0.0298274
117.929,0.0511327
118.034,0.0330232
118.139,0.0266316
118.244,0.0330232
118.349,0.0266316
118.454,0.0394148
118.559,0.0372843
118.664,0.0255663
118.769,0.0383495
118.874,0.0340885
118.979,0.0255663
119.084,0.0436758
119.189,-0.0287621
119.294,0.0351537
119.399,0.0383495
119.504,0.00532632
119.609,0.0383495
119.714,0.0255663
119.819,0.0351537
119.924,0.0426106
120.029,0.0287621
120.134,0.0500674
120.239,0.0255663
120.344,0.0330232
120.449,0.0245011
120.554,0.0127832
120.659,0.0223706
120.764,0.0458064
120.869,0.0298274
120.974,0.0298274
121.079,0.0330232
121.184,0.0426106
121.289,0.0415453
121.394,0.0276969
121.499,0.0479369
121.604,0.0458064
121.709,0.036219
121.814,0.0340885
121.919,0.0415453
122.024,0.0340885
122.129,0.0351537
122.234,0.0319579
122.339,0.0330232
122.444,0.0245011
122.549,0.0319579
122.654,0.0213053
122.759,0.0426106
122.864,0.0245011
122.969,0.0319579
123.074,0.0287621
123.179,0.0436758
123.284,0.0308927
123.389,0.0308927
123.494,0.0308927
123.599,-0.00852212
123.704,0.00958738
123.809,0.00852212
123.914,0.0234358
124.019,0.0585895
124.124,0.0447411
124.229,0.04048
124.334,0.0436758
124.439,0.0181095
124.544,0.0490022
124.649,0.0532632
124.754,0.0223706
124.859,0.0330232
124.964,0.0308927
125.069,0.117179
125.174,0.0788296
125.279,0.0372843
125.384,0.036219
125.489,0.0138484
125.594,0.0351537
125.699,0.0138484
125.804,0.0287621
125.909,0.036219
126.014,0.0287621
126.119,0.0511327
126.224,0.04048
126.329,0.02024
126.434,0.0479369
126.539,0.0308927
126.644,0.0340885
126.749,0.0255663
126.854,0.0330232
126.959,0.0127832
127.064,0.0447411
127.169,0.04048
127.274,0.0383495
127.379,0.04048
127.484,0.0575243
127.589,0.04048
127.694,0.0276969
127.799,0.04048
127.904,0.0372843
128.009,0.00213053
128.114,0.0117179
128.219,0.0170442
128.324,0.0117179
128.429,-0.00426106
128.534,-0.0234358
128.639,0.0234358
128.744,0.0340885
128.849,0.0479369
128.954,0.0383495
129.059,0.0585895
129.164,0.0543285
129.269,0.0340885
129.374,0.052198
129.479,0.072438
129.584,0.0639159
129.689,0.052198
129.794,0.0394148
129.899,0.0170442
130.004,0.0415453
130.109,0.0234358
130.214,0.036219
130.319,0.0319579
130.424,0.036219
130.529,-0.0287621
130.634,0.0490022
130.739,0.0319579
130.844,0.0308927
130.949,0.02024
131.054,0.0276969
131.159,0.0458064
131.264,0.0415453
131.369,0.0191748
131.474,0.0245011
131.579,0.0255663
131.684,0.0532632
131.789,0.0458064
131.894,0.0639159
131.999,0.04048
132.104,0.0490022
132.209,0.0234358
132.314,0.0330232
132.419,0.0351537
132.524,0.0628506
132.629,0.0479369
132.734,0.0511327
132.839,0.0330232
132.944,0.036219
133.049,0.0340885
133.154,0.0553938
133.259,0.0660464
133.364,-0.00426106
133.469,0.0330232
133.574,0.0319579
133.679,0.0330232
133.784,0.0340885
133.889,0.0330232
133.994,0.0340885
134.099,0.0383495
134.204,0.0308927
134.309,0.0351537
134.414,0.0426106
134.519,0.0308927
134.624,0.0117179
134.729,0.0181095
134.834,-0.00106526
134.939,0.0213053
135.044,0.0490022
135.149,0.0276969
135.254,0.0245011
135.359,0.0490022
135.464,0.036219
135.569,0.036219
135.674,0.015979
135.779,0.0596548
135.884,0.0340885
135.989,0.0596548
136.094,0.0276969
136.199,0.0191748
136.304,0.0500674
136.409,0.00532632
136.514,0.0447411
136.619,-0.00532632
136.724,0.00745685
136.829,0.00426106
136.934,0.036219
137.039,0.0607201
137.144,0.0585895
137.249,0.0181095
137.354,0.015979
137.459,0.0298274
137.564,0.0372843
137.669,0.0340885
137.774,0.0223706
137.879,0.0617853
137.984,0.0575243
138.089,0.076699
138.194,0.0596548
138.299,0.0372843
138.404,0.0149137
138.509,0.0340885
138.614,0.0340885
138.719,0.0149137
138.824,-0.0511327
138.929,0.0628506
139.034,0.0234358
139.139,0.0308927
139.244,0.0276969
139.349,0.0149137
139.454,0.0383495
139.559,0.0330232
139.664,0.0245011
139.769,0.00958738
139.874,0.0617853
139.979,0.0735032
140.084,0.0287621
140.189,0.0415453
140.294,0.052198
140.399,0.036219
140.504,0.0298274
140.609,0.036219
140.714,0.0340885
140.819,0.0436758
140.924,0.0394148
141.029,0.036219
141.134,0.0351537
141.239,0.0245011
141.344,0.0266316
141.449,0.02024
141.554,0.0181095
141.659,0.0447411
141.764,0.0394148
141.869,0.052198
141.974,0.0948085
142.079,0.056459
142.184,0.0468716
142.289,0.072438
142.394,0.0745685
142.499,0.0703075
142.604,0.0500674
142.709,0.0415453
142.814,0.0149137
142.919,0.0394148
143.024,0.0511327
143.129,0.04048
143.234,0.0170442
143.339,0.0649811
143.444,0.0255663
143.549,0.0266316
143.654,0.0511327
143.759,0.0276969
143.864,0.0713727
143.969,0.125701
144.074,0.187487
144.179,0.162985
144.284,0.148072
144.389,0.0937433
144.494,0.108657
144.599,0.108657
144.704,0.120375
144.809,0.0958738
144.914,0.0873517
145.019,0.0106526
145.124,0.0181095
145.229,0.0798948
145.334,0.0308927
145.439,0.0458064
145.544,0.0511327
145.649,0.00852212
145.754,0.0319579
145.859,-0.00745685
145.964,0.0830906
146.069,0.0245011
146.174,0.056459
146.279,0.0553938
146.384,0.0532632
146.489,0.00426106
146.594,0.0713727
146.699,0
146.804,0.0255663
146.909,0.00426106
147.014,0.107592
147.119,0.136354
147.224,0.109722
147.329,0.0852212
147.434,0.0276969
147.539,0.0830906
147.644,0.0149137
147.749,0.0394148
147.854,0.00745685
147.959,0.0255663
148.064,0.04048
148.169,0.0426106
148.274,0.0181095
148.379,0.0511327
148.484,0.00532632
148.589,0.0681769
148.694,0.0660464
148.799,0.0553938
148.904,0.0106526
149.009,0.0628506
149.114,0.0245011
149.219,0.0383495
149.324,0.056459
149.429,0.0500674
149.534,0.0628506
149.639,0.0543285
149.744,0.0394148
149.849,0.0735032
149.954,0.0532632
150.059,0.052198
150.164,0.133158
150.269,-0.0415453
150.374,0.0213053
150.479,0.015979
150.584,0.0117179
150.689,-0.0106526
150.794,0.0213053
150.899,0.0266316
151.004,0.00745685
151.109,0.0213053
151.214,0.0255663
151.319,0.0298274
151.424,0.015979
151.529,0.0308927
151.634,-0.0127832
151.739,0.0447411
151.844,-0.015979
151.949,0.0191748
152.054,0.0628506
152.159,0.0458064
152.264,-0.00213053
152.369,-0.00532632
152.474,-0.0490022
152.579,-0.00213053
152.684,0.0276969
152.789,0.00106526
152.894,0.0415453
152.999,0.0255663
153.104,0.00213053
153.209,0.076699
153.314,0.0607201
153.419,0.0862864
153.524,0.0543285
153.629,0.0308927
153.734,0.0330232
153.839,0.0394148
153.944,0.0585895
154.049,0.0479369
154.154,0.102265
154.259,0.0415453
154.364,0.0479369
154.469,0.0447411
154.574,0.0692422
154.679,0.0479369
154.784,0.0181095
154.889,0.015979
154.994,-0.0138484
155.099,0.0841559
155.204,0.02024
155.309,0
155.414,0.0266316
155.519,0.0181095
155.624,0.0308927
155.729,0.0490022
155.834,0.0138484
155.939,0.0383495
156.044,0.0234358
156.149,0.00319579
156.254,0.0255663
156.359,0.00745685
156.464,-0.00639159
156.569,0.0223706
156.674,-0.0330232
156.779,-0.00213053
156.884,0.0756338
156.989,0.0308927
157.094,0.13955
157.199,0.0841559
157.304,0.0777643
157.409,0.0191748
157.514,0.0372843
157.619,0.0479369
157.724,0.0383495
157.829,0.0223706
157.934,0.0426106
158.039,0.0351537
158.144,0.0383495
158.249,0.0191748
158.354,0.0117179
158.459,0.0415453
158.564,0.0511327
158.669,0.0330232
158.774,0.02024
158.879,-0.00106526
158.984,0.0330232
159.089,0.0181095
159.194,0.0351537
159.299,0.0287621
159.404,0.0234358
159.509,0.0372843
159.614,0.0330232
159.719,0.0276969
159.824,0.0458064
159.929,0.0319579
160.034,0.0330232
160.139,0.0298274
160.244,0.0255663
160.349,0.02024
160.454,0.0351537
160.559,0.0319579
160.664,0.0266316
160.769,0.0436758
160.874,0.0138484
160.979,0.0383495
161.084,0.0191748
161.189,0.015979
161.294,0.0394148
161.399,0.0266316
161.504,0.0255663
161.609,0.0276969
161.714,0.036219
161.819,0.056459
161.924,0.0287621
162.029,0.00106526
162.134,0.00319579
162.239,0.0245011
162.344,0.0213053
162.449,0.0298274
162.554,0.0266316
162.659,0.0255663
162.764,0.0266316
162.869,0.00426106
162.974,0.0330232
163.079,0.0298274
163.184,0.02024
163.289,0.0106526
163.394,0.0255663
163.499,0.0372843
163.604,0.0255663
163.709,0.0511327
163.814,0.0553938
163.919,0.0468716
164.024,0.0383495
164.129,0.0298274
164.234,0.0351537
164.339,0.0308927
164.444,0.0458064
164.549,0.0276969
164.654,0.0330232
164.759,0.0308927
164.864,0.04048
164.969,0.04048
165.074,0.0351537
165.179,0.00213053
165.284,0.0170442
165.389,0.0234358
165.494,0.0468716
165.599,0.0553938
165.704,0.0372843
165.809,0.0543285
165.914,0.0468716
166.019,0.0276969
166.124,0.0372843
166.229,0.0308927
166.334,0.0298274
166.439,0.0138484
166.544,0.00745685
166.649,0.0553938
166.754,0.052198
166.859,0.0532632
166.964,0.0596548
167.069,0.0245011
167.174,0.0170442
167.279,-0.00213053
167.384,0.0426106
167.489,0.0223706
167.594,0.02024
167.699,0.04048
167.804,0.0287621
167.909,0.0660464
168.014,0.0607201
168.119,0.0447411
168.224,-0.0181095
168.329,-0.02024
168.434,0.0213053
168.539,0.036219
168.644,0.0223706
168.749,0.0245011
168.854,0.076699
168.959,0.0372843
169.064,0.0340885
169.169,0.036219
169.274,0.0287621
169.379,0.0351537
169.484,0.0319579
169.589,0.0447411
169.694,0.0330232
169.799,0.0543285
169.904,0.0298274
170.009,0.04048
170.114,0.0479369
170.219,0.0458064
170.324,0.036219
170.429,0.04048
170.534,0.0266316
170.639,0.0170442
170.744,0.0308927
170.849,0.0276969
170.954,0.0351537
171.059,0.015979
171.164,0.0500674
171.269,0.0287621
171.374,0.0149137
171.479,0.00426106
171.584,0.0383495
171.689,0.0149137
171.794,0.0117179
171.899,0.015979
172.004,0.02024
172.109,0.0266316
172.214,0.0319579
172.319,0.0266316
172.424,0.0703075
172.529,0.0639159
172.634,0.0468716
172.739,0.0351537
172.844,0.0394148
172.949,0.0479369
173.054,0.0330232
173.159,0.0394148
173.264,0.0383495
173.369,0.0255663
173.474,0.0255663
173.579,0.0308927
173.684,0.0351537
173.789,0.0213053
173.894,0.036219
173.999,0.0298274
174.104,0.0383495
174.209,0.0319579
174.314,0.0276969
174.419,0.0266316
174.524,0.0213053
174.629,0.0287621
174.734,0.0255663
174.839,0.0394148
174.944,0.0532632
175.049,0.0170442
175.154,0.0276969
175.259,0.0415453
175.364,0.0213053
175.469,0.0340885
175.574,-0.0308927
175.679,-0.0191748
175.784,0.0149137
175.889,0.0138484
175.994,0.0575243
176.099,0.0415453
176.204,0.0447411
176.309,0.0340885
176.414,0.0330232
176.519,0.0340885
176.624,0.0276969
176.729,0.0447411
176.834,0.0298274
176.939,0.0308927
177.044,0.0276969
177.149,0.0426106
177.254,0.0575243
177.359,0.0426106
177.464,0.0426106
177.569,0.0181095
177.674,0.00532632
177.779,0.0394148
177.884,0.0351537
177.989,0.036219
178.094,0.0319579
178.199,0.0436758
178.304,0.0308927
178.409,0.0276969
178.514,0.0266316
178.619,0.0223706
178.724,-0.0191748
178.829,0.0319579
178.934,0.0351537
179.039,0.0330232
179.144,0.0330232
179.249,0.036219
179.354,0.0330232
179.459,0.0308927
179.564,0.0276969
179.669,0.0394148
179.774,0.0553938
179.879,0.0490022
179.984,0.0340885
180.089,0.0383495
180.194,0.00532632
180.299,0.0276969
180.404,0.0117179
180.509,0.0234358
180.614,0.0234358
180.719,0.04048
180.824,0.04048
180.929,0.0447411
181.034,0.04048
181.139,0.0308927
181.244,0.0223706
181.349,0.00426106
181.454,0.0276969
181.559,0.0479369
181.664,0.056459
181.769,0.0276969
181.874,0.00532632
181.979,0.036219
182.084,0.0383495
182.189,0.0308927
182.294,0.04048
182.399,0.0266316
182.504,0.0308927
182.609,0.0266316
182.714,0.0255663
182.819,0.04048
182.924,0.0266316
183.029,0.0245011
183.134,0.00745685
183.239,0.0276969
183.344,-0.00532632
183.449,0.0287621
183.554,0.0298274
183.659,0.0127832
183.764,0.0287621
183.869,0.00426106
183.974,0.0649811
184.079,0.0479369
184.184,0.0330232
184.289,0.0436758
184.394,0.0276969
184.499,0.0383495
184.604,0.0340885
184.709,0.0319579
184.814,0.0340885
184.919,0.0266316
185.024,0.04048
185.129,0.0330232
185.234,0.0415453
185.339,0.0351537
185.444,0.0415453
185.549,0.0447411
185.654,0.0490022
185.759,0.0351537
185.864,0.0490022
185.969,0.036219
186.074,0.0340885
186.179,0.02024
186.284,0.00532632
186.389,0.0266316
186.494,0.0351537
186.599,0.0170442
186.704,0.0340885
186.809,0.0436758
186.914,0.0223706
187.019,0.0223706
187.124,0.0319579
187.229,0.0394148
187.334,0.0383495
187.439,0.0340885
187.544,0.0298274
187.649,0.0287621
187.754,0.0223706
187.859,0.0532632
187.964,0.0543285
188.069,0.0351537
188.174,0.0532632
188.279,0.0287621
188.384,0.0479369
188.489,0.0245011
188.594,0.0266316
188.699,0.0490022
188.804,0.0213053
188.909,0.0181095
189.014,0.0351537
189.119,0.0213053
189.224,0.0191748
189.329,0.0276969
189.434,0.00213053
189.539,0.0340885
189.644,0.0372843
189.749,0.00852212
189.854,0.0415453
189.959,0.0394148
190.064,0.0245011
190.169,0.0191748
190.274,0.0223706
190.379,0.0351537
190.484,0.0117179
190.589,0.00639159
190.694,0.0276969
190.799,0.0969391
190.904,0.0830906
191.009,0.036219
191.114,0.0575243
191.219,0.0223706
191.324,0.0426106
191.429,0.0351537
191.534,0.0287621
191.639,0.0330232
191.744,0.0351537
191.849,0.0276969
191.954,0.0351537
192.059,0.0234358
192.164,0.0308927
192.269,0.04048
192.374,0.0330232
192.479,0.0479369
192.584,0.0500674
192.689,0.0383495
192.794,0.0458064
192.899,0.0138484
193.004,0.036219
193.109,0.00745685
193.214,0.00532632
193.319,0.0138484
193.424,0.00745685
193.529,0.00213053
193.634,0.0500674
193.739,0.0436758
193.844,0.00426106
193.949,0.0468716
194.054,0.0500674
194.159,0.0234358
194.264,0.0649811
194.369,0.0255663
194.474,0.00532632
194.579,0.0276969
194.684,-0.00852212
194.789,0.02024
194.894,0.0415453
194.999,0.138484
195.104,0.0777643
195.209,0.0479369
195.314,0.0191748
195.419,0.056459
195.524,0.0777643
195.629,0.123571
195.734,0.267381
195.839,0.278034
195.944,0.414388
196.049,0.298274
196.154,0.0756338
196.259,-0.0372843
196.364,-0.00319579
196.469,0.0191748
196.574,-0.0458064
196.679,-0.26312
196.784,0.0681769
196.889,0.0458064
196.994,0.02024
197.099,0.0191748
197.204,0.0788296
197.309,0.0340885
197.414,0.0447411
197.519,0.0340885
197.624,0.0340885
197.729,0.036219
197.834,-0.00426106
197.939,0.0245011
198.044,0.0213053
198.149,-0.00106526
198.254,0.0394148
198.359,0.0276969
198.464,0.0127832
198.569,0.0117179
198.674,0.0298274
198.779,0.0436758
198.884,0.0596548
198.989,0.0500674
199.094,0.036219
199.199,0.00852212
199.304,0.0245011
199.409,0.036219
199.514,0.0383495
199.619,0.0394148
199.724,0.00426106
199.829,0.0213053
199.934,-0.0106526
200.039,-0.0191748
200.144,0.0468716
200.249,0.174703
200.354,0.076699
200.459,0.0372843
200.564,0.0340885
200.669,0.0351537
200.774,0.0351537
200.879,0.0436758
200.984,0.00958738
201.089,0.0127832
201.194,0.0287621
201.299,0.0511327
201.404,0.04048
201.509,0.0511327
201.614,0.0213053
201.719,0.0245011
201.824,-0.0266316
201.929,0.0383495
202.034,0.0617853
202.139,-0.00106526
202.244,-0.0106526
202.349,0.0585895
202.454,-0.181095
202.559,-0.357929
202.664,0.106526
202.769,0.0575243
202.874,-0.0617853
202.979,0.0308927
203.084,0.00319579
203.189,0.04048
203.294,0.0181095
203.399,0.0287621
203.504,0.0319579
203.609,0.0351537
203.714,0.0330232
203.819,0.0234358
203.924,0.0319579
204.029,0.036219
204.134,0.0372843
204.239,0.0351537
204.344,0.0255663
204.449,0.0383495
204.554,0.0181095
204.659,0.0372843
204.764,0.0372843
204.869,0.0181095
204.974,0.0351537
205.079,0.0266316
205.184,0.0234358
205.289,0.0649811
205.394,0.0213053
