#time, alt[]
387.682,568.287
387.787,568.287
387.892,568.287
387.997,568.287
388.102,568.287
388.209,568.287
388.312,568.287
388.417,568.287
388.522,568.287
388.627,556.955
