#time, gyroZ[]
177.044,0.00106526
177.149,-0.00852212
177.254,-0.00106526
177.359,-0.00106526
177.464,-0.00745685
177.569,-0.00639159
177.674,-0.00745685
177.779,-0.00319579
177.884,-0.00532632
177.989,-0.00426106
178.094,-0.00319579
178.199,-0.0170442
178.304,-0.00639159
178.409,-0.0276969
178.514,-0.00319579
178.619,0.00213053
178.724,0.0127832
178.829,-0.00213053
178.934,-0.00213053
179.039,-0.00532632
179.144,-0.00426106
179.249,-0.00532632
179.354,0.00106526
179.459,-0.00213053
179.564,-0.00319579
179.669,0
179.774,-0.00852212
179.879,-0.00532632
179.984,-0.00106526
180.089,-0.00213053
180.194,0.00319579
180.299,0
180.404,0
180.509,-0.00213053
180.614,-0.00319579
180.719,0
180.824,-0.00852212
180.929,-0.00532632
181.034,-0.00319579
181.139,-0.00532632
181.244,-0.00106526
181.349,0
181.454,0.00213053
181.559,-0.00319579
181.664,0.00532632
181.769,0.00319579
181.874,-0.0127832
181.979,0.00106526
182.084,-0.00426106
182.189,-0.00532632
182.294,-0.00319579
182.399,-0.00426106
182.504,-0.00106526
182.609,0
182.714,0.00213053
182.819,-0.00106526
182.924,0.00106526
183.029,-0.00106526
183.134,-0.00213053
183.239,-0.00319579
183.344,0
183.449,-0.00426106
183.554,-0.00639159
183.659,0.00532632
183.764,0.00106526
183.869,-0.00639159
183.974,-0.0127832
184.079,-0.00958738
184.184,0.00319579
184.289,-0.0340885
184.394,-0.00639159
184.499,-0.00958738
184.604,-0.00426106
184.709,-0.00106526
184.814,-0.00426106
184.919,0.00213053
185.024,-0.00213053
185.129,-0.00532632
185.234,-0.00319579
185.339,-0.00106526
185.444,-0.00213053
185.549,0
185.654,-0.00213053
185.759,0.00213053
185.864,-0.00426106
185.969,0.00106526
186.074,0
186.179,0.00532632
186.284,0.00213053
186.389,0.00319579
186.494,-0.00106526
186.599,0.00319579
186.704,-0.0106526
186.809,-0.00745685
186.914,-0.00319579
187.019,0.00213053
187.124,0
187.229,-0.00106526
187.334,-0.00106526
187.439,-0.00213053
187.544,0.00106526
187.649,0
187.754,0.00106526
187.859,-0.00319579
187.964,-0.00319579
188.069,0.00106526
188.174,-0.00213053
188.279,-0.00319579
188.384,-0.00639159
188.489,0.00106526
188.594,0
188.699,-0.00106526
188.804,0.00213053
188.909,0.00319579
189.014,-0.00213053
189.119,0.00319579
189.224,0.00213053
189.329,0.00106526
189.434,0.00639159
189.539,-0.00106526
189.644,0.00106526
189.749,0.00745685
189.854,-0.00532632
189.959,-0.00639159
190.064,0.00639159
190.169,0.00426106
190.274,-0.00106526
190.379,-0.00106526
190.484,0.0106526
190.589,0.0138484
190.694,0.00106526
190.799,-0.0884169
190.904,-0.015979
191.009,-0.0276969
191.114,-0.00426106
191.219,0.00106526
191.324,-0.00106526
191.429,-0.00213053
191.534,0
191.639,-0.00106526
191.744,-0.00106526
191.849,0.00106526
191.954,-0.00213053
192.059,0
192.164,0.00106526
192.269,-0.00213053
192.374,0
192.479,-0.00426106
192.584,-0.00958738
192.689,-0.00532632
192.794,-0.0138484
192.899,0
193.004,0.00106526
193.109,0.00639159
193.214,0.00958738
193.319,0.00213053
193.424,0.00639159
193.529,0.0117179
193.634,-0.00745685
193.739,-0.00745685
193.844,-0.00106526
193.949,-0.00532632
194.054,-0.00426106
194.159,-0.00426106
194.264,-0.0127832
194.369,-0.00426106
194.474,-0.00745685
194.579,-0.00106526
194.684,0.00639159
194.789,-0.015979
194.894,-0.015979
194.999,0
195.104,0.00106526
195.209,0
195.314,-0.00852212
195.419,-0.00426106
195.524,-0.0138484
195.629,-0.0351537
195.734,-0.072438
195.839,-0.0820254
195.944,-0.0905475
196.049,-0.076699
196.154,-0.0340885
196.259,-0.076699
196.364,-0.0106526
196.469,-0.00319579
196.574,-0.0372843
196.679,-0.0308927
196.784,0.0426106
196.889,0
196.994,0.0138484
197.099,0.0234358
197.204,0.00639159
197.309,0.00319579
197.414,0.0117179
197.519,0
197.624,0.00426106
197.729,0.00319579
197.834,0.0138484
197.939,0.00745685
198.044,0.0127832
198.149,0.015979
198.254,0.0191748
198.359,0.0458064
198.464,0.0117179
198.569,0.00319579
198.674,0.0426106
198.779,-0.00319579
198.884,0.00532632
198.989,0.00213053
199.094,0.0585895
199.199,0.0511327
199.304,0.0532632
199.409,0.0170442
199.514,0.0117179
199.619,-0.0223706
199.724,0.0266316
199.829,0.0596548
199.934,0.00426106
200.039,0.0223706
200.144,-0.00426106
200.249,-0.0394148
200.354,-0.00745685
200.459,-0.0191748
200.564,0.02024
200.669,-0.00106526
200.774,0.0319579
200.879,0.0191748
200.984,-0.00852212
201.089,-0.00852212
201.194,0.0191748
201.299,0.00958738
201.404,0.00852212
201.509,0.0266316
201.614,-0.00213053
201.719,0.00745685
201.824,0.0245011
201.929,0.00958738
202.034,-0.00426106
202.139,-0.0117179
202.244,0.0351537
202.349,0.0671117
202.454,0.0671117
202.559,-0.0426106
202.664,-0.0607201
