#time, accZ[]
317.114,-10.4662
317.219,-10.4662
317.324,-10.4854
317.429,-10.4902
317.534,-10.4614
317.639,-10.4758
317.744,-10.4734
317.849,-10.4567
317.954,-10.4447
318.059,-10.4878
318.164,-10.4926
318.269,-10.4758
318.374,-10.4806
318.479,-10.4734
318.584,-10.5022
318.689,-10.4782
318.794,-10.4758
318.899,-10.4662
319.004,-10.4614
319.109,-10.4662
319.214,-10.4686
319.319,-10.4806
319.424,-10.4878
319.529,-10.4854
319.634,-10.471
319.739,-10.4686
319.844,-10.4519
319.949,-10.4806
320.054,-10.4567
320.159,-10.4902
320.264,-10.483
320.369,-10.4878
320.474,-10.4902
320.579,-10.4998
320.684,-10.4998
320.789,-10.5165
320.894,-10.495
320.999,-10.5165
321.104,-10.5022
321.209,-10.3896
321.314,-10.4926
321.419,-10.471
321.524,-10.483
321.629,-10.4854
321.734,-10.4543
321.839,-10.4758
321.944,-10.4926
322.049,-10.507
322.154,-10.4854
322.259,-10.4878
322.364,-10.4734
322.469,-10.4423
322.574,-10.4758
322.679,-10.4734
322.784,-10.4926
322.889,-10.4734
322.994,-10.507
323.099,-10.4854
323.204,-10.471
323.309,-10.4806
323.414,-10.4758
323.519,-10.4495
323.624,-10.4734
323.729,-10.3369
323.834,-10.2387
323.939,-10.6626
324.044,-10.5836
324.149,-10.4303
324.254,-10.9381
324.359,-10.392
324.464,-10.4399
324.569,-11.8577
324.674,-9.97765
324.779,-10.5022
324.884,-10.7991
324.989,-11.2135
325.094,-11.532
325.199,-11.0674
325.304,-11.4147
325.409,-10.3034
325.514,-11.8146
325.619,-12.1188
325.724,-9.89862
325.829,-10.2172
325.934,-9.92496
326.039,-12.3511
326.144,-10.3225
326.249,-10.8925
326.354,-10.2746
326.459,-8.33227
326.564,-9.40045
326.669,-8.88552
326.774,-8.61249
326.879,-9.03162
326.984,-8.72745
327.089,-2.33993
327.194,2.01661
327.299,1.76992
327.404,-0.399968
327.509,-1.69567
327.614,9.81479
327.719,11.0363
327.824,8.72985
327.929,7.51078
328.034,6.64857
328.139,4.16254
328.244,1.06578
328.349,1.08494
328.454,-2.62015
328.559,6.12886
328.664,-1.97829
328.769,1.95673
328.874,7.5036
328.979,9.24957
329.084,11.0722
329.189,8.2221
329.294,7.73112
329.399,5.11576
329.504,0.821492
329.609,-2.53633
329.714,-3.35063
329.819,-3.13987
329.924,-2.66087
330.029,-1.73639
330.134,2.3567
330.239,0.694556
330.344,1.66693
330.449,1.27655
330.554,7.58982
330.659,6.11209
330.764,4.05716
330.869,0.914898
330.974,-7.62814
331.079,-11.6446
331.184,-12.8038
331.289,-11.8601
331.394,-11.2829
331.499,-9.15856
331.604,-9.06515
331.709,-7.56347
331.814,-6.15041
331.919,-3.92304
332.024,-1.67172
332.129,-1.65017
332.234,-2.65129
332.339,-2.70877
332.444,-6.33004
332.549,-7.86045
332.654,-5.80313
332.759,-5.64746
332.864,-6.15999
332.969,-7.07728
333.074,-8.53106
333.179,-8.81607
333.284,-8.6556
333.389,-8.06403
333.494,-8.0329
333.599,-7.70957
333.704,-6.07616
333.809,-5.84145
333.914,-5.6738
334.019,-5.56842
334.124,-6.27256
334.229,-4.711
334.334,-5.50854
334.439,-4.64394
334.544,-5.4798
334.649,-4.55533
334.754,-6.62223
334.859,-6.2031
334.964,-5.34329
335.069,-6.80425
335.174,-7.35511
335.279,-6.82341
335.384,-7.24014
335.489,-7.05573
335.594,-6.54798
335.699,-6.2534
335.804,-5.65464
335.909,-4.37331
336.014,-3.83922
336.119,-3.93741
336.224,-3.50152
336.329,-4.01645
336.434,-3.49673
336.539,-3.03209
336.644,-6.59349
336.749,-1.52323
336.854,-4.53138
336.959,-4.03561
337.064,-0.627495
337.169,7.2138
337.274,7.37666
337.379,5.31934
337.484,4.54814
337.589,2.57225
337.694,1.43462
337.799,-1.92081
337.904,-4.27032
338.009,-6.2534
338.114,-6.90963
338.219,-5.55166
338.324,-5.31215
338.429,-4.06914
338.534,-2.20821
338.639,-1.38911
338.744,-5.64985
338.849,-6.02587
338.954,-2.36628
339.059,9.31663
339.164,5.67141
339.269,1.86333
339.374,2.90516
339.479,-0.737666
339.584,-7.58982
339.689,-3.9422
339.794,8.61968
339.899,-0.285007
340.004,-4.56251
340.109,-8.83523
340.214,-9.06754
340.319,-8.57178
340.424,-9.39806
340.529,-6.04982
340.634,-1.64059
340.739,1.44899
340.844,1.72681
340.949,-0.445474
341.054,-1.02267
341.159,9.35974
341.264,6.89287
341.369,6.33962
341.474,4.63915
341.579,1.25978
341.684,-4.07872
341.789,-9.00048
341.894,-10.7057
341.999,-10.1573
342.104,-9.59684
342.209,-8.77775
342.314,-6.45458
342.419,-5.39119
342.524,-2.81654
342.629,-3.49433
342.734,-3.13269
342.839,0.502954
342.944,0.253872
343.049,-4.81159
343.154,-6.93598
343.259,-2.28245
343.364,6.47613
343.469,9.67348
343.574,0.467029
343.679,-1.60227
343.784,0.349673
343.889,-1.04902
343.994,-10.1788
344.099,6.60786
344.204,14.4899
344.309,5.1948
344.414,6.49529
344.519,3.8009
344.624,-0.105381
344.729,-2.50759
344.834,-3.08
344.939,-4.82117
345.044,-6.54798
345.149,-5.09181
345.254,-4.14817
345.359,-3.06323
345.464,-3.0297
345.569,-1.03225
345.674,-2.38783
345.779,-1.94476
345.884,-8.44005
345.989,5.45346
346.094,9.4244
346.199,7.35511
346.304,3.1279
346.409,0.778381
346.514,-4.43558
346.619,-8.11672
346.724,-7.9323
346.829,-7.20182
346.934,-7.4078
347.039,-3.2692
347.144,-1.94955
347.249,-1.04902
347.354,-1.86812
347.459,-2.75427
347.564,-3.05125
347.669,-1.79866
347.774,0.361648
347.879,2.15312
347.984,3.50391
348.089,10.5764
348.194,8.0305
348.299,8.50711
348.404,10.2842
348.509,9.02443
348.614,5.17324
348.719,4.24637
348.824,1.19511
348.929,-2.65608
349.034,-6.0091
349.139,-7.10123
349.244,-5.14211
349.349,-5.09421
349.454,-2.33035
349.559,-0.0143701
349.664,-3.13987
349.769,0.423918
349.874,6.36836
349.979,5.07505
350.084,0.138911
350.189,-2.52914
350.294,-4.70861
350.399,-5.39837
350.504,-5.68099
350.609,-3.5087
350.714,-4.65113
350.819,-3.25004
350.924,-8.1287
351.029,-5.40556
351.134,2.26808
351.239,-0.335303
351.344,-4.19847
351.449,-5.64267
351.554,-0.423918
351.659,2.81654
351.764,-3.53505
351.869,-7.70238
351.974,7.86524
352.079,9.01006
352.184,10.3992
352.289,5.84145
352.394,6.74677
352.499,4.96967
352.604,4.03082
352.709,5.31934
352.814,2.54351
352.919,1.12326
353.024,-1.34121
353.129,-12.6098
353.234,0.119751
353.339,10.3441
353.444,11.6135
353.549,11.2087
353.654,8.18857
353.759,8.58136
353.864,9.22083
353.969,8.38736
354.074,8.33946
354.179,5.95402
354.284,2.47406
354.389,0.0143701
354.494,-0.613125
354.599,0.340093
354.704,-0.912502
354.809,-0.479004
354.914,1.84656
355.019,2.06211
355.124,-0.409548
355.229,-3.65241
355.334,-5.59477
355.439,-9.65911
355.544,-6.55038
355.649,-4.49306
355.754,-4.55293
355.859,-0.641865
355.964,-2.57465
356.069,-8.95737
356.174,16.5304
356.279,15.4024
356.384,15.8957
356.489,12.0996
356.594,6.65097
356.699,8.29874
356.804,9.05078
356.909,6.33243
357.014,2.31838
357.119,-4.44995
357.224,-8.88792
357.329,-11.1297
357.434,-5.60435
357.539,-1.54239
357.644,4.67029
357.749,5.11816
357.854,-0.929268
357.959,9.12982
358.064,7.28086
358.169,1.90404
358.274,-4.8068
358.379,-8.01134
358.484,-7.21859
358.589,-5.81511
358.694,-2.44532
358.799,0.536484
358.904,2.14594
359.009,-6.86892
359.114,4.16973
359.219,6.251
359.324,3.06323
361.012,3.27639
361.117,4.17691
361.222,-1.41546
361.327,-6.22705
361.432,-9.39087
361.537,-4.2775
361.642,-4.97925
361.747,-9.62798
361.852,-10.7944
361.957,-9.35974
362.062,-11.3739
362.167,-10.562
362.272,-11.1464
362.377,-11.3117
362.482,-10.8566
362.587,-17.7687
362.692,-15.5006
362.797,-14.4204
362.902,-12.2841
363.007,-18.1087
363.112,-15.5173
363.217,-17.8525
363.322,-18.262
363.427,-15.7999
363.532,-24.5418
363.637,-16.0586
363.742,-22.324
363.847,-19.0835
363.952,-20.2092
364.057,-19.1362
364.162,-18.3147
364.267,-18.2908
364.372,-21.7827
364.477,-20.1733
364.582,-22.2713
364.687,-18.4512
364.792,-19.505
364.897,-19.5146
365.002,-27.3439
365.107,-17.8477
365.212,-25.4112
365.317,-18.7171
365.422,-20.796
365.527,-18.6261
365.632,-18.5877
365.737,-17.6226
365.842,-18.7674
365.947,-20.0224
366.052,-16.8466
366.157,-16.6957
366.262,-15.1772
366.367,-16.1161
366.472,-15.5796
366.577,-14.406
366.682,-12.4038
366.787,-13.5007
366.892,-12.2386
366.997,-11.7595
367.102,-12.6649
367.207,-10.2004
367.312,-9.38848
367.417,-10.0902
367.522,-8.8496
367.627,-9.76689
367.732,-9.59445
367.837,-8.73943
367.942,-9.3789
368.047,-10.1237
368.152,-8.83762
368.257,-10.6004
368.362,-9.07712
368.467,-8.68674
368.572,-9.35495
368.677,-9.15376
368.782,-10.6147
368.887,-10.5333
368.992,-9.2328
369.097,-13.0241
369.202,-8.72266
369.307,-11.8793
369.412,-12.5283
369.517,-13.5486
369.622,-12.2194
369.727,-7.23775
369.832,-14.0181
369.937,-10.119
370.042,-12.9379
370.147,-13.0888
370.252,-14.8922
370.357,-13.448
370.462,-15.6155
370.567,-16.0993
370.672,-15.7784
370.777,-11.9799
370.882,-15.0168
370.987,-16.9232
371.092,-13.2852
371.197,-16.4729
371.302,-15.0287
371.407,-15.4694
371.512,-15.9293
371.617,-18.1183
371.722,-14.6024
371.827,-16.8202
371.932,-14.0827
372.037,-12.126
372.142,-12.2649
372.247,-17.0837
372.352,-15.4527
372.457,-14.6408
372.562,-13.5774
372.667,-12.2266
372.772,-14.5306
372.877,-15.9101
372.982,-16.7053
373.087,-12.1547
373.192,-13.2948
373.297,-13.1247
373.402,-14.1761
373.507,-10.2794
373.612,-15.1198
373.717,-12.5762
373.822,-9.95849
373.927,-9.19448
374.032,-12.0278
374.137,-9.97047
374.242,-11.2973
374.347,-11.1632
374.452,-11.2087
374.557,-11.3955
374.662,-9.8603
374.767,-11.3356
374.872,-9.65193
374.977,-10.471
375.082,-8.29635
375.187,-11.2997
375.292,-11.4458
375.397,-8.47118
375.502,-9.0412
375.607,-7.41977
375.712,-10.186
375.817,-9.75012
375.922,-8.88073
376.027,-9.137
376.132,-12.6577
376.237,-10.5141
376.342,-9.92736
376.447,-9.0867
376.552,-8.71069
376.657,-9.85311
376.762,-12.2122
376.867,-12.4804
376.972,-9.75252
377.077,-10.574
377.182,-11.1488
377.287,-11.7691
377.392,-12.9259
377.497,-10.2052
377.602,-13.0289
377.707,-10.4854
377.812,-11.6518
377.917,-12.9834
378.022,-9.88904
378.127,-10.1381
378.232,-10.1166
378.337,-9.83395
378.442,-11.168
378.547,-13.7163
378.652,-11.6685
378.757,-11.9847
378.862,-13.3906
378.967,-10.3058
379.072,-11.2279
379.177,-10.8399
379.282,-9.11784
379.387,-11.5368
379.492,-7.8844
379.597,-8.55741
379.702,-15.4551
379.807,-10.1669
379.912,-7.59461
380.017,-10.9524
380.122,-11.4314
380.227,-9.87946
380.332,-9.12023
380.437,-9.29268
380.542,-9.30944
380.647,-8.94061
380.752,-10.3249
380.857,-10.9069
380.962,-9.06515
381.067,-9.42201
381.172,-10.495
381.277,-10.6147
381.382,-11.5608
381.487,-9.00767
381.592,-9.53697
381.697,-11.429
381.802,-10.6698
381.907,-9.05557
382.012,-11.1488
382.117,-8.28677
382.222,-11.6709
382.327,-9.81
382.432,-10.5333
382.537,-10.1501
382.642,-13.0744
382.747,-11.7452
382.852,-11.4721
382.957,-10.4111
383.062,-12.593
383.167,-11.1823
383.272,-11.441
383.377,-11.2518
383.482,-11.6614
383.587,-11.1177
383.692,-10.9021
383.797,-12.1356
383.902,-12.8828
384.007,-11.9895
384.112,-11.6087
384.217,-11.8027
384.322,-11.8937
384.427,-12.4206
384.532,-15.6467
384.637,-14.4611
384.742,-13.5941
384.847,-16.722
384.952,-16.0897
385.057,-14.4851
385.162,-14.1785
385.267,-15.182
385.372,-15.3784
385.477,-15.7017
385.582,-12.3272
385.687,-19.9361
385.792,-14.6623
385.897,-21.4618
386.002,-14.885
386.107,-15.9173
386.212,-21.3732
386.317,-17.9746
386.422,-9.88904
386.527,-17.2489
386.632,-14.3222
386.737,-28.0577
386.842,-22.4318
386.947,-10.792
387.052,-9.11545
387.157,-12.6002
387.262,-28.2588
387.367,-8.98372
387.472,-23.5814
387.577,-16.8466
387.682,-23.1431
387.787,-15.1006
387.892,-20.5517
387.997,-19.3015
388.102,-22.7359
388.207,-18.2309
388.312,-18.1207
388.417,-20.2978
388.522,-19.8188
388.627,-20.9085
388.732,-nan
