#time, AccX[]
123.664,-0.803059
123.685,-0.848315
123.705,-0.836343
123.724,-0.706278
123.744,-0.824705
123.764,-0.844777
123.786,-0.824544
123.805,-0.906433
123.825,-0.877766
123.844,-0.84859
123.864,-0.843413
123.884,-0.89577
123.905,-0.826934
123.924,-0.807084
123.944,-0.860311
123.964,-0.851022
123.986,-0.802605
124.005,-0.8208
124.025,-0.809507
124.044,-0.837418
124.064,-0.796667
124.084,-0.846345
124.105,-0.833514
124.124,-0.832603
124.144,-0.819062
124.164,-0.847064
124.186,-0.870801
124.205,-0.909628
124.225,-0.858341
124.244,-0.785532
124.264,-0.791122
124.284,-0.85325
124.305,-0.898118
124.324,-0.797432
124.344,-0.888512
124.364,-0.843121
124.386,-0.834221
124.405,-0.860824
124.425,-0.787824
124.444,-0.89712
124.464,-0.891252
124.485,-0.767716
124.505,-0.843818
124.525,-0.903779
124.544,-0.826809
124.564,-0.860564
124.586,-0.882118
124.605,-0.858547
124.625,-0.846504
124.644,-0.885727
124.664,-0.820499
124.685,-0.876751
124.705,-0.927881
124.724,-0.905259
124.744,-0.818271
124.764,-0.888971
124.786,-0.872096
124.805,-0.852157
124.825,-0.86599
124.844,-0.809358
124.864,-0.796334
124.884,-0.76224
124.905,-0.789204
124.925,-0.805468
124.944,-0.860799
124.964,-0.822363
124.986,-0.798765
125.005,-0.828019
125.025,-0.76746
125.044,-0.841019
125.064,-0.865861
125.085,-0.816487
125.105,-0.859145
125.125,-0.874178
125.144,-0.853556
125.164,-0.802374
125.186,-0.804887
125.205,-0.857263
125.225,-0.837867
125.244,-0.861627
125.264,-0.797771
125.285,-0.781074
125.305,-0.861202
125.325,-0.843543
125.344,-0.893261
125.364,-0.756983
125.386,-0.833321
125.405,-0.845365
125.425,-0.78988
125.445,-0.838891
125.464,-0.780146
125.484,-0.844311
125.505,-0.82332
125.525,-0.836308
125.544,-0.87567
125.564,-0.846689
125.586,-0.935271
125.605,-0.81861
125.625,-0.788123
125.644,-0.846452
125.664,-0.84778
125.684,-0.797994
125.705,-0.818348
125.724,-0.904727
125.744,-0.845771
125.764,-0.904962
125.786,-0.848094
125.805,-0.830304
125.825,-0.659475
125.845,-0.891668
125.864,-0.999084
125.885,-0.773981
125.905,-0.902706
125.924,-0.823386
125.944,-0.825447
125.964,-0.747983
125.986,-0.884119
126.005,-0.855397
126.025,-0.88015
126.044,-0.864623
126.064,-0.703801
126.085,-0.856291
126.105,-1.01004
126.125,-0.713532
126.144,-0.816809
126.164,-0.828403
126.186,-0.987777
126.205,-1.20668
126.225,-0.778396
126.245,-0.419522
126.264,-0.78628
126.284,-0.688951
126.305,-0.906678
126.324,-1.04761
126.344,-0.899207
126.364,-0.734148
126.386,-0.815917
126.405,-0.878239
126.425,-0.748662
126.444,-0.910656
126.464,-0.885937
126.485,-0.941183
126.505,-0.732039
126.524,-0.862519
126.544,-0.718057
126.564,-0.873127
126.586,-0.863792
126.605,-0.812829
126.624,-0.79105
126.645,-0.851502
126.664,-0.878431
126.684,-0.838956
126.705,-0.740918
126.724,-0.846497
126.744,-0.839732
126.764,-0.727358
126.786,-0.632358
126.805,-0.649789
126.824,-0.636817
126.845,-0.921662
126.865,-1.11286
126.885,-1.03705
126.905,-0.903523
126.924,-0.80498
126.944,-0.777795
126.964,-0.718206
126.986,-0.799971
127.005,-0.86855
127.024,-0.944501
127.045,-0.883724
127.064,-0.667227
127.085,-0.735207
127.105,-0.720703
127.124,-0.909505
127.144,-0.933725
127.164,-0.881544
127.186,-0.874722
127.205,-0.850273
127.225,-0.818982
127.244,-0.835717
127.265,-0.671278
127.285,-0.662814
127.305,-0.668125
127.324,-0.758225
127.344,-1.09165
127.364,-0.855965
127.386,-0.755137
127.405,-0.553863
127.424,-0.717057
127.444,-1.00508
127.464,-1.01297
127.485,-0.880062
127.505,-0.873382
127.524,-0.755072
127.544,-0.78069
127.564,-0.88516
127.586,-0.952143
127.605,-0.744817
127.624,-0.825007
127.645,-0.736307
127.664,-0.823077
127.684,-0.766953
127.705,-0.734747
127.724,-0.813188
127.744,-0.908092
127.764,-0.697718
127.786,-0.930981
127.805,-0.841734
127.824,-0.826384
127.844,-0.828553
127.865,-0.777521
127.885,-0.930813
127.905,-0.851805
127.924,-0.767723
127.944,-0.837286
127.964,-0.940845
127.986,-0.779867
128.005,-0.704822
128.024,-0.776168
128.044,-0.822292
128.064,-0.798727
128.085,-0.859673
128.105,-0.941408
128.124,-0.760986
128.144,-0.611164
128.164,-0.849728
128.186,-0.964406
128.205,-0.831382
128.224,-0.778589
128.244,-0.789144
128.265,-0.984428
128.285,-0.834396
128.305,-0.835699
128.324,-0.742207
128.344,-0.859808
128.364,-0.83218
128.386,-0.821954
128.405,-0.857036
128.424,-0.753839
128.444,-0.889725
128.465,-0.780779
128.485,-0.813145
128.505,-0.800165
128.524,-0.8112
128.544,-0.885988
128.564,-0.793586
128.586,-0.851028
128.605,-0.785018
128.624,-0.81312
128.644,-0.877499
128.665,-0.836605
128.685,-0.731216
128.705,-0.865847
128.724,-0.904804
128.744,-0.798975
128.764,-0.778348
128.786,-0.866227
128.805,-0.854745
128.824,-0.807758
128.844,-0.764346
128.864,-0.760796
128.885,-0.843181
128.905,-0.905901
128.924,-0.813678
128.944,-0.682656
128.964,-0.799093
128.986,-0.868093
129.005,-0.859651
129.024,-0.999062
129.044,-0.825685
129.064,-0.725277
129.085,-0.895662
129.105,-0.839789
129.124,-0.771125
129.144,-0.800949
129.164,-0.770531
129.186,-0.936849
129.205,-0.86641
129.224,-0.859624
129.244,-0.791674
129.264,-0.816293
129.285,-0.935383
129.305,-0.795252
129.325,-0.872917
129.344,-0.836841
129.364,-0.819131
129.385,-0.813229
129.405,-0.858567
129.425,-0.738591
129.444,-0.821413
129.464,-0.825284
129.485,-0.817596
129.505,-0.888281
129.525,-0.852008
129.544,-0.85759
129.564,-0.826636
129.585,-0.877566
129.605,-0.878236
129.625,-0.735142
129.644,-0.799697
129.664,-0.906289
129.685,-0.908188
129.705,-0.760535
129.724,-0.751041
129.744,-0.775221
129.764,-0.840354
129.786,-0.846817
129.805,-0.918492
129.825,-0.839674
129.844,-0.686792
129.864,-0.761742
129.885,-0.872324
129.905,-0.72518
129.925,-0.766609
129.944,-0.75203
129.964,-0.778301
129.985,-0.962656
130.005,-0.71639
130.025,-0.810575
130.044,-0.919528
130.064,-0.676116
130.085,-0.86553
130.105,-1.02846
130.124,-0.7238
130.144,-0.88137
130.164,-0.692391
130.186,-0.661289
130.205,-0.97254
130.225,-0.872868
130.244,-0.90656
130.264,-0.750089
130.285,-0.73754
130.305,-0.644935
130.325,-0.827126
130.344,-0.911217
130.364,-0.807341
130.385,-0.807472
130.405,-0.843433
130.425,-0.827066
130.444,-0.86771
130.464,-0.849699
130.485,-0.817778
130.505,-0.831966
130.524,-0.799183
130.544,-0.715186
130.564,-0.837356
130.585,-0.844212
130.605,-0.767489
130.624,-0.755147
130.644,-0.794724
130.664,-0.825112
130.685,-0.874259
130.705,-0.713115
130.724,-0.832388
130.744,-0.803741
130.764,-0.878475
130.785,-0.892019
130.805,-0.848364
130.825,-0.805327
130.844,-0.783144
130.864,-0.76599
130.885,-0.799368
130.905,-0.799934
130.924,-0.616463
130.944,-0.78877
130.964,-0.879127
130.986,-0.751077
131.005,-0.923326
131.024,-0.833929
131.044,-0.839409
131.064,-0.806248
131.085,-0.825797
131.105,-0.82243
131.124,-0.767456
131.144,-0.665453
131.164,-0.75695
131.185,-0.969197
131.205,-0.86674
131.224,-0.75509
131.244,-0.73627
131.264,-0.897127
131.285,-0.74788
131.305,-0.839627
131.324,-0.849622
131.344,-0.680243
131.364,-0.818919
131.386,-0.799844
131.405,-0.776361
131.424,-0.759529
131.444,-0.991423
131.464,-0.794847
131.484,-0.820527
131.505,-0.783853
131.525,-0.803413
131.544,-0.861407
131.564,-0.853711
131.585,-0.756842
131.605,-0.781049
131.624,-0.817946
131.644,-0.826206
131.664,-0.90041
131.684,-0.755234
131.705,-0.8431
131.725,-0.893841
131.744,-0.841867
131.764,-0.870743
131.785,-0.840254
131.805,-0.853062
131.824,-0.862315
131.844,-0.771413
131.864,-0.824103
131.884,-0.784011
131.905,-0.908043
131.925,-0.75827
131.944,-0.807037
131.964,-0.659549
131.986,-0.692346
132.005,-0.892633
132.024,-0.845875
132.044,-0.752497
132.064,-0.782351
132.084,-0.816361
132.105,-0.753302
132.125,-0.771324
132.144,-0.806522
132.164,-0.801397
132.186,-0.898965
132.204,-0.802973
132.224,-0.792092
132.244,-0.742174
132.264,-0.780923
132.285,-0.722322
132.305,-0.828862
132.325,-0.944106
132.344,-0.708516
132.364,-0.797024
132.386,-0.882771
132.405,-0.867414
132.424,-0.741844
132.444,-0.83061
132.464,-0.666188
132.485,-0.748444
132.505,-0.914313
132.525,-0.973771
132.544,-0.893046
132.564,-0.815015
132.586,-0.719133
132.605,-0.861067
132.624,-0.780258
132.644,-0.747763
132.664,-0.765748
132.685,-0.862358
132.705,-0.801039
132.725,-0.893845
132.745,-0.803747
132.764,-0.668398
132.786,-0.784125
132.805,-0.853
132.824,-0.726663
132.844,-0.81799
132.864,-0.716971
132.885,-0.816235
132.905,-0.810567
132.925,-0.941296
132.945,-0.874047
132.964,-0.705253
132.986,-0.656478
133.005,-0.856947
133.024,-0.91077
133.044,-0.873619
133.064,-0.790482
133.085,-0.959473
133.104,-0.876935
133.124,-0.684381
133.145,-0.640778
133.164,-0.935304
133.186,-0.594866
133.205,-0.884461
133.224,-0.886247
133.244,-0.797818
133.264,-0.73278
133.285,-0.782506
133.305,-0.804308
133.325,-0.853472
133.345,-0.774794
133.364,-0.898455
133.386,-0.735443
133.405,-0.847451
133.424,-0.911329
133.444,-0.737976
133.464,-0.832802
133.484,-0.834407
133.505,-0.772212
133.525,-0.736658
133.544,-0.765811
133.564,-0.900491
133.586,-0.816178
133.605,-0.8126
133.624,-0.798413
133.644,-0.796484
133.664,-0.779268
133.685,-0.758304
133.705,-0.744641
133.725,-0.772751
133.744,-0.791803
133.764,-0.757948
133.786,-0.894189
133.805,-0.791748
133.825,-0.816798
133.844,-0.832121
133.864,-0.72669
133.884,-0.717888
133.905,-0.783303
133.925,-0.806537
133.944,-0.868173
133.964,-0.864926
133.986,-0.798757
134.005,-0.851038
134.024,-0.801976
134.044,-0.856074
134.064,-0.843315
134.085,-0.8012
134.105,-0.848291
134.125,-0.810976
134.144,-0.787571
134.164,-0.82439
134.186,-0.803973
134.205,-0.823775
134.225,-0.905768
134.244,-0.762886
134.264,-0.831688
134.284,-0.813913
134.305,-0.845177
134.325,-0.741675
134.344,-0.709096
134.364,-0.853675
134.386,-0.865376
134.405,-0.89619
134.424,-0.742878
134.444,-0.865916
134.464,-0.791502
134.484,-0.750669
134.505,-0.773857
134.525,-0.863713
134.544,-0.86354
134.564,-0.849492
134.585,-0.802668
134.606,-0.775663
134.625,-0.861341
134.644,-0.756544
134.664,-0.806445
134.685,-0.77222
134.705,-0.839983
134.725,-0.725509
134.744,-0.814313
134.764,-0.804227
134.786,-0.780555
134.805,-0.826052
134.824,-0.858385
134.844,-0.7685
134.864,-0.875268
134.885,-0.864342
134.904,-0.805373
134.925,-0.713969
134.945,-0.833305
134.964,-0.850469
134.986,-0.803914
135.005,-0.848346
135.025,-0.793117
135.044,-0.834635
135.064,-0.837901
135.085,-0.801458
135.105,-0.825932
135.125,-0.808821
135.144,-0.795699
135.164,-0.744663
135.184,-0.69433
135.206,-0.71119
135.225,-0.757798
135.244,-0.848546
135.264,-0.781784
135.284,-0.800529
135.305,-0.831507
135.325,-0.808064
135.345,-0.873307
135.364,-0.855403
135.386,-0.845064
135.405,-0.725549
135.425,-0.895584
135.444,-0.818127
135.464,-0.763548
135.485,-0.754498
135.505,-0.950814
135.525,-0.72935
135.545,-0.930142
135.564,-0.803961
135.586,-0.802968
135.605,-0.831296
135.624,-0.792078
135.644,-0.805722
135.664,-0.722896
135.684,-0.668974
135.705,-0.783012
135.725,-0.714557
135.745,-0.808739
135.764,-0.728995
135.786,-0.701191
135.805,-0.882844
135.824,-0.802497
135.844,-0.83071
135.864,-0.795428
135.884,-0.77681
135.905,-0.814746
135.924,-0.829242
135.945,-0.940437
135.964,-0.895596
135.986,-0.716601
136.005,-0.837448
136.024,-0.827279
136.044,-0.763041
136.064,-0.829577
136.085,-0.809837
136.105,-0.677968
136.124,-0.749303
136.145,-0.825683
136.164,-0.925797
136.186,-0.854085
136.205,-0.809455
136.224,-0.900004
136.244,-0.784787
136.264,-0.760331
136.285,-0.787842
136.305,-0.815827
136.324,-0.803539
136.345,-0.78685
136.364,-0.82632
136.386,-0.772392
136.405,-0.674017
136.424,-0.788663
136.444,-0.808349
136.464,-0.694615
136.485,-0.883936
136.505,-0.883509
136.524,-0.858027
136.544,-0.764371
136.564,-0.802915
136.586,-0.747676
136.605,-0.844368
136.624,-0.729315
136.644,-0.813384
136.664,-0.839955
136.685,-0.801402
136.704,-0.843558
136.725,-0.822317
136.745,-0.882704
136.764,-0.880595
136.786,-0.776394
136.805,-0.787446
136.824,-0.836327
136.844,-0.846377
136.864,-0.698198
136.885,-0.84505
136.905,-0.763968
136.925,-0.773471
136.945,-0.71302
136.964,-0.795531
136.986,-0.908466
137.005,-0.711467
137.024,-0.772391
137.044,-0.900879
137.064,-0.778537
137.085,-0.789658
137.104,-0.832297
137.125,-0.803743
137.144,-0.759874
137.164,-0.813217
137.186,-0.813947
137.205,-0.823557
137.224,-0.783659
137.244,-0.769451
137.264,-0.826799
137.285,-0.83276
137.305,-0.851455
137.324,-0.87102
137.345,-0.817951
137.364,-0.775579
137.386,-0.838328
137.405,-0.87783
137.425,-0.841645
137.444,-0.823936
137.464,-0.744835
137.485,-0.805961
137.505,-0.77495
137.524,-0.773926
137.545,-0.917403
137.564,-0.775292
137.586,-0.776297
137.605,-0.833571
137.624,-0.826535
137.644,-0.810676
137.664,-0.796851
137.685,-0.785748
137.705,-0.837497
137.724,-0.872813
137.745,-0.852871
137.764,-0.736928
137.786,-0.841145
137.805,-0.806708
137.824,-0.767951
137.844,-0.758629
137.864,-0.811036
137.885,-0.828696
137.905,-0.902217
137.925,-0.814039
137.944,-0.84678
137.964,-0.826769
137.985,-0.695701
138.006,-0.780916
138.024,-0.813649
138.044,-0.784084
138.064,-0.846416
138.085,-0.784321
138.105,-0.719372
138.125,-0.834107
138.144,-0.826135
138.164,-0.895903
138.186,-0.856612
138.205,-0.742289
138.224,-0.899182
138.244,-0.843426
138.264,-0.776924
138.285,-0.751813
138.305,-0.798041
138.324,-0.777556
138.345,-0.885126
138.364,-0.846189
138.385,-0.774957
138.406,-0.791139
138.424,-0.803593
138.444,-0.865698
138.464,-0.778548
138.484,-0.78649
138.505,-0.763054
138.525,-0.782423
138.544,-0.812763
138.564,-0.748766
138.586,-0.79826
138.605,-0.852458
138.624,-0.743063
138.644,-0.740135
138.664,-0.731046
138.685,-0.810187
138.705,-0.763718
138.725,-0.845004
138.745,-0.751039
138.764,-0.77789
138.786,-0.799295
138.805,-0.799297
138.824,-0.80779
138.844,-0.738222
138.864,-0.844276
138.884,-0.800492
138.905,-0.879676
138.924,-0.738466
138.945,-0.829492
138.964,-0.862876
138.986,-0.839558
139.005,-0.852699
139.024,-0.891964
139.044,-0.798097
139.064,-0.865706
139.084,-0.883158
139.105,-0.809439
139.125,-0.803309
139.144,-0.868844
139.164,-0.794683
139.186,-0.935675
139.205,-0.717244
139.224,-0.670165
139.244,-0.751894
139.264,-0.779202
139.285,-0.877468
139.305,-0.704464
139.325,-0.916692
139.344,-0.785274
139.364,-0.779439
139.386,-0.817642
139.405,-0.738481
139.425,-0.752366
139.444,-0.754609
139.464,-0.856929
139.485,-0.908327
139.505,-0.903219
139.525,-0.813451
139.545,-0.785803
139.564,-0.762279
139.585,-0.811786
139.606,-0.830456
139.624,-0.936788
139.644,-0.856686
139.664,-0.738756
139.685,-0.794699
139.705,-0.827954
139.725,-0.91712
139.745,-0.820869
139.764,-0.754996
139.786,-0.82371
139.805,-0.739149
139.825,-0.804015
139.844,-0.776167
139.864,-0.789582
139.885,-0.807814
139.905,-0.774922
139.925,-0.795719
139.944,-0.81835
139.964,-0.841066
139.986,-0.889882
140.005,-0.827543
140.025,-0.770287
140.044,-0.818433
140.064,-0.72638
140.084,-0.871604
140.105,-0.898957
140.125,-0.752896
140.145,-0.768538
140.164,-0.815282
140.186,-0.697042
140.205,-0.785094
140.225,-0.851547
140.244,-0.805878
140.264,-0.821368
140.284,-0.83805
140.304,-0.849113
140.325,-0.771078
140.345,-0.839388
140.364,-0.846238
140.386,-0.762923
140.405,-0.733232
140.425,-0.69485
140.444,-0.66376
140.464,-0.858338
140.485,-0.884169
140.505,-0.800354
140.525,-0.73505
140.545,-0.713446
140.564,-0.892287
140.586,-0.850843
140.605,-0.768854
140.624,-0.787299
140.644,-0.858
140.664,-0.81255
140.684,-0.716504
140.705,-0.725452
140.724,-0.823616
140.745,-0.820873
140.764,-0.910709
140.786,-0.90868
140.805,-0.835793
140.824,-0.881313
140.845,-0.774864
140.864,-0.808396
140.885,-0.799749
140.905,-0.719736
140.924,-0.7394
140.945,-0.898441
140.964,-0.783598
140.986,-0.792034
141.005,-0.758145
141.024,-0.847192
141.044,-0.785322
141.064,-0.740226
141.085,-0.712266
141.105,-0.819363
141.124,-0.862664
141.145,-0.839399
141.164,-0.671443
141.186,-0.846864
141.205,-0.81746
141.224,-0.892557
141.244,-0.754821
141.264,-0.820787
141.284,-0.78346
141.305,-0.761549
141.325,-0.748808
141.344,-0.847928
141.364,-0.828295
141.386,-0.851884
141.405,-0.823606
141.424,-0.771965
141.444,-0.74645
141.464,-0.799653
141.485,-0.800828
141.505,-0.796701
141.525,-0.792123
141.544,-0.753889
141.564,-0.767913
141.586,-0.765489
141.605,-0.901217
141.624,-0.879886
141.644,-0.828089
141.664,-0.791013
141.685,-0.816343
141.705,-0.768531
141.725,-0.882778
141.744,-0.847258
141.765,-0.847368
141.786,-0.769878
141.805,-0.91631
141.825,-0.818082
141.844,-0.668264
141.864,-0.837875
141.884,-0.727201
141.905,-0.747411
141.925,-0.801063
141.944,-0.81732
141.964,-0.818116
141.984,-0.913661
142.006,-0.884275
142.024,-0.783332
142.044,-0.846391
142.064,-0.830749
142.084,-0.728187
142.105,-0.838863
142.125,-0.805955
142.144,-0.823808
142.164,-0.783531
142.186,-0.795782
142.205,-0.783699
142.224,-0.869911
142.244,-0.78458
142.264,-0.752555
142.285,-0.732584
142.305,-0.907182
142.325,-0.806479
142.344,-0.832424
142.364,-0.826416
142.386,-0.871208
142.405,-0.86429
142.425,-0.793843
142.444,-0.813825
142.464,-0.763433
142.485,-0.74621
142.505,-0.829261
142.525,-0.842663
142.545,-0.700124
142.564,-0.789458
142.586,-0.725026
142.605,-0.758294
142.624,-0.840312
142.644,-1.05226
142.664,-0.704914
142.685,-0.820924
142.705,-0.804631
142.724,-0.829581
142.745,-0.810686
142.764,-0.812455
142.786,-0.846925
142.805,-0.72301
142.824,-0.757573
142.844,-0.714583
142.864,-0.804037
142.885,-0.702328
142.905,-0.821116
142.925,-0.898166
142.945,-0.826857
142.964,-0.712432
142.986,-0.680092
143.005,-0.751237
143.024,-0.762822
143.044,-0.80672
143.064,-0.8015
143.085,-0.811169
143.105,-0.911928
143.125,-0.77061
143.144,-0.758354
143.164,-0.836334
143.186,-0.797877
143.205,-0.83158
143.224,-0.854792
143.244,-0.803748
143.264,-0.828769
143.285,-0.805113
143.305,-0.781487
143.325,-0.751676
143.344,-0.789779
143.364,-0.848138
143.386,-0.776465
143.405,-0.816009
143.424,-0.758564
143.444,-0.786777
143.464,-0.782083
143.485,-0.792948
143.505,-0.707684
143.525,-0.862419
143.544,-0.698839
143.564,-0.839267
143.586,-0.714728
143.605,-0.875617
143.624,-0.678792
143.644,-0.760808
143.664,-0.731291
143.684,-0.790908
143.705,-0.728457
143.725,-0.855891
143.744,-0.670614
143.764,-0.852527
143.786,-0.922713
143.805,-0.8458
143.824,-0.730634
143.844,-0.761914
143.864,-0.768461
143.885,-0.86325
143.905,-0.845814
143.925,-0.820341
143.944,-0.711286
143.964,-0.713626
143.986,-0.850167
144.005,-0.813054
144.024,-0.723805
144.044,-0.749481
144.064,-0.826905
144.084,-0.821407
144.105,-0.777002
144.125,-0.755201
144.144,-0.856213
144.164,-0.816647
144.186,-0.835309
144.205,-0.773606
144.224,-0.800834
144.244,-0.874354
144.264,-0.820587
144.285,-0.780257
144.305,-0.764341
144.325,-0.812515
144.344,-0.707619
144.364,-0.878181
144.386,-0.805168
144.405,-0.823438
144.425,-0.783719
144.444,-0.894076
144.464,-0.808728
144.485,-0.85999
144.505,-0.884406
144.525,-0.906319
144.544,-0.778795
144.564,-0.742985
144.586,-0.862349
144.605,-0.75897
144.624,-0.697991
144.644,-0.770586
144.664,-0.828547
144.685,-0.8221
144.705,-0.776529
144.725,-0.758978
144.744,-0.779457
144.764,-0.738647
144.785,-0.716631
144.806,-0.967842
144.825,-0.846478
144.844,-0.771984
144.864,-0.824725
144.885,-0.750801
144.905,-0.803731
144.925,-0.867034
144.944,-0.774049
144.964,-0.727521
144.986,-0.954428
145.005,-0.880682
145.025,-0.898227
145.044,-0.795838
145.064,-0.872961
145.084,-0.866438
145.105,-0.722681
145.125,-1.36257
145.144,-0.921528
145.164,0.274442
145.186,-0.741473
145.205,-1.71069
145.225,-0.468694
145.244,-0.482925
145.264,-0.772051
145.284,-0.799162
145.305,-0.6966
145.325,-0.689487
145.344,-0.810224
145.364,-0.940793
145.386,-0.882035
145.405,-0.813911
145.424,-0.731888
145.444,-0.713269
145.464,-0.772425
145.484,-0.807774
145.505,-0.780456
145.525,-0.778053
145.544,-0.830588
145.564,-0.686613
145.586,-0.646172
145.605,-0.903325
145.624,-0.870016
145.644,-0.553809
145.664,-0.733418
145.684,-0.801245
145.705,-0.78764
145.724,-0.814479
145.744,-0.768001
145.764,-0.896928
145.786,-0.832671
145.805,-0.714616
145.824,-0.59545
145.845,-0.50849
145.864,-0.992295
145.885,-0.945847
145.905,-0.776927
145.925,-0.988608
145.945,-0.804685
145.964,-0.872909
145.985,-0.679905
146.006,-0.688586
146.024,-0.908134
146.044,-0.769459
146.064,-0.791228
146.084,-0.788579
146.105,-0.896537
146.124,-0.792077
146.144,-0.74034
146.164,-0.791224
146.186,-0.940302
146.205,-0.914357
146.224,-0.877257
146.244,-0.765764
146.264,-0.783184
146.285,-0.780572
146.305,-0.798986
146.325,-0.90866
146.344,-0.900991
146.364,-0.712178
146.386,-0.740396
146.405,-0.861675
146.424,-0.873568
146.444,-0.792391
146.464,-0.801626
146.484,-0.738452
146.505,-0.783174
146.525,-0.835449
146.544,-0.846039
146.564,-0.798193
146.585,-0.759492
146.606,-0.873636
146.624,-0.694018
146.644,-0.625634
146.664,-0.791224
146.684,-0.827621
146.705,-0.973539
146.725,-0.823601
146.744,-0.774432
146.764,-0.77545
146.786,-0.765824
146.805,-0.739621
146.824,-0.724978
146.844,-0.686527
146.864,-0.927563
146.885,-0.716837
146.905,-0.780705
146.925,-0.739208
146.944,-0.792568
146.965,-0.785478
146.986,-0.824086
147.005,-0.9198
147.024,-0.650777
147.044,-0.738348
147.064,-0.736356
147.084,-0.746552
147.105,-0.84574
147.125,-0.878654
147.144,-0.9095
147.164,-0.715466
147.186,-0.695268
147.205,-0.730032
147.224,-0.736953
147.244,-0.834982
147.264,-0.913889
147.285,-0.72245
147.305,-0.846456
147.325,-0.812739
147.344,-0.912077
147.364,-0.818962
147.386,-0.832411
147.405,-0.839469
147.425,-0.785096
147.444,-0.841532
147.464,-0.810924
147.485,-0.801167
147.505,-0.914638
147.525,-0.81369
147.544,-0.795113
147.564,-0.770298
147.586,-0.747985
147.605,-0.78276
147.624,-0.662764
147.644,-0.869961
147.664,-0.751799
147.685,-0.792433
147.705,-0.843263
147.725,-0.940523
147.744,-0.889939
147.764,-0.608977
147.786,-0.826197
147.805,-0.760112
147.824,-0.794483
147.844,-0.794324
147.864,-0.775889
147.885,-0.739138
147.904,-0.777677
147.925,-0.803371
147.944,-0.711884
147.964,-0.886759
147.986,-0.778734
148.005,-0.845821
148.024,-0.785144
148.044,-0.760209
148.064,-0.815616
148.085,-0.87038
148.105,-0.855934
148.125,-0.854311
148.144,-0.877372
148.164,-0.844571
148.186,-0.785321
148.205,-0.77104
148.224,-0.767306
148.244,-0.833087
148.264,-0.847115
148.285,-0.705532
148.305,-0.732351
148.325,-0.751046
148.345,-0.866729
148.364,-0.756651
148.386,-0.770108
148.405,-0.741246
148.424,-0.738455
148.444,-0.728831
148.464,-0.865542
148.484,-0.913523
148.505,-0.788582
148.524,-0.644893
148.545,-0.780694
148.564,-0.895252
148.586,-0.861202
148.605,-0.848424
148.624,-0.695033
148.644,-0.876805
148.664,-0.89919
148.684,-0.766654
148.705,-0.75836
148.725,-0.745367
148.744,-0.681095
148.764,-0.69438
148.786,-0.853267
148.805,-0.891924
148.824,-0.968267
148.844,-0.898953
148.864,-0.870232
148.884,-0.796936
148.905,-1.03175
148.924,-0.613009
148.945,-0.390629
148.964,-1.063
148.986,-0.868267
149.005,-0.794187
149.024,-0.712085
149.044,-0.866894
149.064,-0.702895
149.084,-0.71927
149.105,-0.893909
149.124,-0.800915
149.145,-0.745171
149.164,-0.794724
149.186,-0.770378
149.205,-0.796751
149.224,-0.74059
149.244,-0.810409
149.264,-0.770284
149.284,-0.764292
149.305,-0.814453
149.324,-0.774304
149.344,-0.699923
149.364,-0.860949
149.386,-0.828644
149.405,-0.666115
149.425,-0.777408
149.444,-0.830989
149.464,-0.759323
149.484,-0.848513
149.505,-0.814158
149.525,-0.82754
149.544,-0.698441
149.564,-0.713096
149.586,-0.784839
149.605,-0.887182
149.625,-0.80058
149.644,-0.806289
149.664,-0.887019
149.685,-0.807564
149.705,-0.752746
149.725,-0.836483
149.745,-0.787524
149.764,-0.706902
149.786,-0.705573
149.805,-0.884955
149.825,-0.971243
149.844,-0.838058
149.864,-0.738361
149.885,-0.876129
149.905,-0.780735
149.925,-0.721403
149.945,-0.743815
149.964,-0.802173
149.986,-0.721714
150.005,-0.719788
150.025,-0.781977
150.044,-0.753925
150.064,-0.798613
150.085,-0.836218
150.105,-0.7281
150.125,-0.690403
150.144,-0.779555
150.164,-0.745578
150.186,-0.880465
150.205,-1.02513
150.224,-0.853788
150.244,-0.535317
150.264,-0.922789
150.285,-0.843858
150.305,-0.883209
150.325,-0.78279
150.345,-0.789977
150.364,-0.691892
150.386,-0.736804
150.405,-0.739609
150.424,-0.87646
150.444,-0.825116
150.464,-0.815315
150.484,-0.714708
150.505,-0.876478
150.525,-0.744264
150.545,-0.70937
150.564,-0.751376
150.586,-0.987364
150.605,-0.882125
150.624,-0.752489
150.644,-0.795653
150.664,-0.832119
150.685,-0.805406
150.705,-0.805486
150.724,-0.75226
150.745,-0.71032
150.764,-0.822568
150.786,-0.756064
150.805,-0.705724
150.824,-0.733325
150.844,-0.845538
150.864,-0.914994
150.885,-0.845401
150.905,-0.711633
150.924,-0.771087
150.945,-0.842952
150.964,-0.771026
150.986,-0.671993
151.005,-0.690103
151.024,-0.826086
151.045,-0.743752
151.064,-0.689848
151.085,-0.843128
151.105,-0.917443
151.124,-0.747805
151.145,-0.881337
151.164,-0.959376
151.186,-0.717991
151.205,-0.799664
151.224,-0.828558
151.244,-0.629294
151.264,-0.79459
151.285,-0.89586
151.305,-0.741023
151.324,-0.858059
151.345,-0.889968
151.364,-0.761512
151.386,-0.766363
151.404,-0.79786
151.424,-0.858647
151.444,-0.72532
151.464,-0.818935
151.484,-0.750042
151.505,-0.799228
151.525,-0.873558
151.545,-0.796861
151.564,-0.666558
151.586,-0.781306
151.605,-0.841266
151.624,-0.775343
