#time, Temp[]
240.006,0.63
240.105,0.63
240.205,0.63
240.305,0.63
240.406,0.63
240.505,0.63
240.606,0.63
240.705,0.63
240.807,0.63
240.905,0.63
241.006,0.63
241.105,0.63
241.207,0.63
241.305,0.63
241.406,0.63
241.505,0.63
241.605,0.63
241.705,0.63
241.807,0.63
241.905,0.63
242.007,0.63
242.105,0.63
242.207,0.63
242.305,0.63
242.407,0.63
242.505,0.63
242.607,0.63
242.705,0.63
242.807,0.63
242.905,0.63
243.005,0.63
243.105,0.63
243.207,0.63
243.305,0.63
243.407,0.63
243.505,0.63
243.606,0.63
243.705,0.63
243.807,0.63
243.905,0.63
244.006,0.63
244.105,0.63
244.207,0.63
244.305,0.63
244.406,0.63
244.505,0.63
244.607,0.63
244.705,0.63
244.806,0.63
244.905,0.63
245.006,0.63
245.105,0.63
245.207,0.63
245.305,0.63
245.406,0.63
245.505,0.63
245.607,0.63
245.705,0.63
245.807,0.63
245.905,0.63
246.006,0.63
246.105,0.63
246.207,0.63
246.305,0.63
246.406,0.63
246.505,0.63
246.607,0.63
246.705,0.63
246.806,0.63
246.905,0.63
247.007,0.63
247.105,0.63
247.207,0.63
247.305,0.63
247.407,0.63
247.505,0.63
247.607,0.63
247.705,0.63
247.807,0.63
247.905,0.63
248.007,0.63
248.105,0.63
248.207,0.63
248.305,0.63
248.407,0.63
248.505,0.63
248.607,0.63
248.705,0.63
248.807,0.63
248.905,0.63
249.007,0.63
249.105,0.63
249.207,0.63
249.305,0.63
249.407,0.63
249.505,0.63
249.607,0.63
249.705,0.63
249.806,0.63
249.905,0.63
250.006,0.63
250.105,0.63
250.206,0.63
250.305,0.63
250.407,0.63
250.505,0.63
250.606,0.63
250.705,0.64
250.806,0.63
250.905,0.63
251.007,0.63
251.105,0.63
251.206,0.64
251.305,0.63
251.407,0.63
251.505,0.63
251.607,0.64
251.705,0.63
251.806,0.64
251.905,0.63
252.006,0.63
252.105,0.63
252.207,0.64
252.305,0.63
252.407,0.64
252.505,0.64
252.607,0.63
252.706,0.64
252.807,0.64
252.906,0.64
253.006,0.64
253.106,0.64
253.207,0.63
253.306,0.64
253.407,0.64
253.505,0.63
253.607,0.64
253.705,0.64
253.807,0.64
253.905,0.63
254.007,0.64
254.105,0.64
254.206,0.64
254.305,0.64
254.407,0.64
254.505,0.64
254.607,0.64
254.705,0.64
254.806,0.64
254.905,0.63
255.006,0.64
255.105,0.64
255.207,0.64
255.305,0.64
255.407,0.64
255.505,0.64
255.607,0.64
255.705,0.64
255.806,0.64
255.905,0.64
256.007,0.64
256.105,0.64
256.207,0.64
256.305,0.64
256.406,0.64
256.505,0.64
256.606,0.64
256.705,0.64
256.806,0.64
256.905,0.64
257.007,0.64
257.105,0.64
257.207,0.64
257.305,0.64
257.407,0.64
257.505,0.64
257.607,0.64
257.705,0.64
257.807,0.64
257.905,0.64
258.007,0.64
258.105,0.64
258.207,0.64
258.306,0.64
258.407,0.64
258.505,0.64
258.606,0.64
258.706,0.64
258.807,0.64
258.905,0.64
259.007,0.64
259.105,0.64
259.207,0.64
259.305,0.64
259.406,0.64
259.505,0.64
259.607,0.64
259.705,0.64
259.807,0.64
259.905,0.64
260.006,0.64
260.105,0.64
260.206,0.64
260.305,0.64
260.406,0.64
260.505,0.64
260.606,0.64
260.705,0.64
260.807,0.64
260.905,0.64
261.007,0.64
261.105,0.64
261.207,0.64
261.305,0.64
261.406,0.64
261.505,0.64
261.606,0.64
261.705,0.64
261.807,0.64
261.905,0.64
262.007,0.64
262.105,0.64
262.207,0.64
262.305,0.64
262.406,0.64
262.505,0.64
262.607,0.64
262.705,0.64
262.806,0.64
262.905,0.64
263.007,0.64
263.106,0.64
263.207,0.64
263.305,0.64
263.407,0.64
263.506,0.64
263.607,0.64
263.706,0.64
263.807,0.64
263.906,0.64
264.007,0.64
264.106,0.64
264.207,0.64
264.305,0.64
264.406,0.64
264.505,0.64
264.606,0.64
264.705,0.64
264.806,0.64
264.905,0.64
265.006,0.64
265.105,0.64
265.206,0.64
265.305,0.64
265.407,0.64
265.505,0.64
265.606,0.64
265.705,0.64
265.806,0.64
265.905,0.64
266.007,0.64
266.105,0.64
266.206,0.64
266.305,0.64
266.406,0.64
266.505,0.64
266.606,0.64
266.705,0.64
266.806,0.64
266.905,0.64
267.006,0.64
267.105,0.64
267.206,0.64
267.305,0.64
267.406,0.64
267.505,0.64
267.606,0.64
267.705,0.64
267.806,0.64
267.905,0.64
268.006,0.64
268.105,0.64
268.206,0.64
268.305,0.64
268.407,0.64
268.505,0.64
268.606,0.64
268.705,0.64
268.806,0.64
268.905,0.64
269.006,0.64
269.105,0.64
269.206,0.64
269.305,0.64
269.406,0.64
269.505,0.64
269.606,0.64
269.705,0.64
269.806,0.64
269.905,0.64
270.006,0.64
270.104,0.64
270.206,0.64
270.305,0.64
270.406,0.64
270.505,0.64
270.606,0.64
270.705,0.64
270.806,0.64
270.905,0.64
271.006,0.64
271.105,0.64
271.206,0.64
271.305,0.64
271.406,0.64
271.505,0.64
271.606,0.64
271.705,0.64
271.806,0.64
271.905,0.64
272.006,0.64
272.105,0.64
272.206,0.64
272.305,0.64
272.407,0.64
272.506,0.64
272.607,0.64
272.705,0.64
272.806,0.64
272.905,0.64
273.006,0.64
273.105,0.64
273.206,0.64
273.305,0.64
273.406,0.64
273.505,0.64
273.606,0.64
273.705,0.64
273.806,0.64
273.905,0.64
274.006,0.64
274.105,0.64
274.206,0.64
274.305,0.64
274.406,0.64
274.505,0.64
274.606,0.64
274.705,0.64
274.806,0.64
274.905,0.64
275.006,0.64
275.105,0.64
275.206,0.64
275.305,0.64
275.406,0.64
275.505,0.64
275.606,0.64
275.705,0.64
275.806,0.64
275.905,0.64
276.006,0.64
276.105,0.64
276.206,0.64
276.305,0.64
276.406,0.64
276.505,0.64
276.606,0.64
276.705,0.64
276.806,0.64
276.905,0.64
277.006,0.64
277.105,0.64
277.206,0.64
277.305,0.64
277.406,0.64
277.505,0.64
277.606,0.64
277.705,0.64
277.806,0.64
277.905,0.64
278.007,0.64
278.105,0.64
278.206,0.64
278.305,0.64
278.406,0.64
278.505,0.64
278.606,0.64
278.705,0.64
278.806,0.64
278.905,0.64
279.007,0.64
279.105,0.64
279.207,0.64
279.305,0.64
279.406,0.64
279.505,0.64
279.606,0.64
279.705,0.64
279.806,0.64
279.905,0.64
280.006,0.64
280.105,0.64
280.206,0.64
280.305,0.64
280.406,0.64
280.505,0.64
280.606,0.64
280.705,0.64
280.806,0.64
280.905,0.64
281.006,0.64
281.105,0.64
281.206,0.64
281.305,0.64
281.406,0.64
281.505,0.64
281.606,0.64
281.705,0.64
281.806,0.64
281.905,0.64
282.006,0.64
282.105,0.64
282.206,0.64
282.305,0.64
282.406,0.64
282.505,0.64
282.606,0.64
282.705,0.64
282.806,0.64
282.905,0.64
283.006,0.64
283.105,0.64
283.206,0.64
283.305,0.64
283.406,0.64
283.505,0.64
283.606,0.64
283.705,0.64
283.806,0.64
283.905,0.64
284.006,0.64
284.105,0.64
284.206,0.64
284.305,0.64
284.406,0.64
284.505,0.64
284.606,0.64
284.705,0.64
284.806,0.64
284.905,0.64
285.006,0.64
285.105,0.64
285.206,0.64
285.305,0.64
285.406,0.64
285.505,0.64
285.606,0.64
285.705,0.64
285.806,0.64
285.905,0.64
286.006,0.64
286.105,0.64
286.206,0.64
286.305,0.64
286.407,0.64
286.505,0.64
286.606,0.64
286.705,0.64
286.806,0.64
286.905,0.64
287.006,0.64
287.105,0.64
287.206,0.64
287.305,0.64
287.406,0.64
287.505,0.64
287.606,0.64
287.705,0.64
287.806,0.64
287.905,0.64
288.006,0.64
288.105,0.64
288.206,0.64
288.305,0.64
288.406,0.64
288.505,0.64
288.606,0.64
288.705,0.64
288.806,0.64
288.905,0.64
289.006,0.64
289.105,0.64
289.206,0.64
289.305,0.64
289.406,0.64
289.505,0.64
289.606,0.64
289.705,0.64
289.806,0.64
289.905,0.64
290.006,0.64
290.105,0.64
290.206,0.64
290.305,0.64
290.406,0.64
290.505,0.64
290.606,0.64
290.705,0.64
290.806,0.64
290.905,0.64
291.006,0.64
291.105,0.64
291.206,0.64
291.305,0.64
291.406,0.64
291.505,0.64
291.606,0.64
291.705,0.64
291.806,0.64
291.905,0.64
292.006,0.64
292.105,0.64
292.206,0.64
292.305,0.64
292.406,0.64
292.505,0.64
292.606,0.64
292.705,0.64
292.807,0.64
292.905,0.64
293.006,0.64
293.105,0.64
293.206,0.64
293.305,0.64
293.406,0.64
293.505,0.64
293.607,0.64
293.705,0.64
293.806,0.64
293.905,0.64
294.006,0.64
294.105,0.64
294.206,0.64
294.305,0.64
294.406,0.64
294.505,0.64
294.606,0.64
294.705,0.64
294.807,0.64
294.905,0.64
295.006,0.64
295.105,0.64
295.206,0.64
295.305,0.64
295.407,0.64
295.505,0.64
295.606,0.64
295.705,0.64
295.807,0.64
295.905,0.64
296.006,0.64
296.105,0.64
296.206,0.64
296.305,0.64
296.406,0.64
296.505,0.64
296.607,0.64
296.705,0.64
296.806,0.64
296.905,0.64
297.006,0.64
297.105,0.64
297.206,0.64
297.305,0.64
297.406,0.64
297.505,0.64
297.607,0.64
297.705,0.64
297.806,0.64
297.905,0.64
298.007,0.64
298.105,0.64
298.206,0.64
298.305,0.64
298.407,0.64
298.505,0.64
298.606,0.64
298.705,0.64
298.807,0.64
298.905,0.64
299.007,0.64
299.105,0.64
299.207,0.64
299.305,0.64
299.406,0.64
299.505,0.64
299.606,0.64
299.705,0.64
299.806,0.64
299.905,0.64
300.006,0.64
300.105,0.64
300.206,0.64
300.305,0.64
300.407,0.64
300.505,0.64
300.606,0.64
300.705,0.64
300.806,0.64
300.905,0.64
301.006,0.64
301.105,0.64
301.206,0.64
301.305,0.64
301.407,0.64
301.505,0.64
301.606,0.64
301.705,0.64
301.806,0.64
301.905,0.64
302.006,0.64
302.105,0.64
302.206,0.64
302.305,0.64
302.406,0.64
302.505,0.64
302.606,0.64
302.705,0.64
302.806,0.64
302.905,0.64
303.006,0.64
303.105,0.64
303.206,0.64
303.305,0.64
303.406,0.64
303.505,0.64
303.607,0.64
303.705,0.64
303.806,0.64
303.905,0.64
304.006,0.64
304.105,0.64
304.206,0.64
304.305,0.64
304.406,0.64
304.505,0.64
304.606,0.64
304.705,0.64
304.806,0.64
304.905,0.64
305.006,0.64
305.105,0.64
305.206,0.64
305.305,0.64
305.406,0.64
305.505,0.64
305.606,0.64
305.705,0.64
305.806,0.64
305.905,0.64
306.006,0.64
306.105,0.64
306.206,0.64
306.305,0.64
306.406,0.64
306.505,0.64
306.606,0.64
306.705,0.64
306.807,0.64
306.905,0.64
307.007,0.64
307.105,0.64
307.206,0.64
307.305,0.64
307.406,0.64
307.505,0.64
307.606,0.64
307.705,0.64
307.806,0.64
307.905,0.64
308.006,0.64
308.105,0.64
308.206,0.64
308.305,0.64
308.406,0.64
308.505,0.64
308.606,0.64
308.705,0.64
308.806,0.64
308.905,0.64
309.006,0.64
309.105,0.64
309.206,0.64
309.305,0.64
309.406,0.64
309.505,0.64
309.606,0.64
309.705,0.64
309.806,0.64
309.905,0.64
310.006,0.64
310.105,0.64
310.206,0.64
310.305,0.64
310.406,0.64
310.505,0.64
310.606,0.64
310.705,0.64
310.806,0.64
310.905,0.64
311.007,0.64
311.105,0.64
311.206,0.64
311.305,0.64
311.406,0.64
311.505,0.64
311.606,0.64
311.705,0.64
311.807,0.64
311.905,0.64
312.007,0.64
312.105,0.64
312.206,0.64
312.305,0.64
312.406,0.64
312.505,0.64
312.606,0.64
312.705,0.64
312.806,0.64
312.905,0.64
313.006,0.64
313.105,0.64
313.206,0.64
313.305,0.64
313.406,0.64
313.505,0.64
313.606,0.64
313.705,0.64
313.806,0.64
313.905,0.64
314.006,0.64
314.105,0.64
314.206,0.64
314.305,0.64
314.406,0.64
314.505,0.64
314.606,0.64
314.705,0.64
314.806,0.64
314.905,0.64
315.006,0.64
315.105,0.64
315.206,0.64
315.305,0.64
315.406,0.64
315.505,0.64
315.606,0.64
315.705,0.64
315.806,0.64
315.905,0.64
316.006,0.64
316.105,0.64
316.206,0.64
316.305,0.64
316.406,0.64
316.505,0.64
316.606,0.64
316.705,0.64
316.806,0.64
316.905,0.64
317.007,0.64
317.105,0.64
317.206,0.64
317.305,0.64
317.406,0.64
317.505,0.64
317.606,0.64
317.705,0.64
317.806,0.64
317.905,0.64
318.006,0.64
318.105,0.64
318.206,0.64
318.305,0.64
318.406,0.64
318.505,0.64
318.607,0.64
318.705,0.64
318.806,0.64
318.905,0.64
319.007,0.64
319.105,0.64
319.206,0.64
319.305,0.64
319.406,0.64
319.505,0.64
319.607,0.64
319.705,0.64
319.807,0.64
319.905,0.64
320.007,0.64
320.105,0.64
320.206,0.64
320.305,0.64
320.406,0.64
320.505,0.64
320.607,0.64
320.705,0.64
320.806,0.64
320.905,0.64
321.007,0.64
321.105,0.64
321.207,0.64
321.305,0.64
321.406,0.64
321.505,0.64
321.606,0.64
321.705,0.64
321.806,0.64
321.905,0.64
322.007,0.64
322.105,0.64
322.206,0.64
322.305,0.64
322.406,0.64
322.505,0.64
322.606,0.64
322.705,0.64
322.806,0.64
322.905,0.64
323.007,0.64
323.105,0.64
323.206,0.64
323.305,0.64
323.406,0.64
323.505,0.64
323.606,0.64
323.705,0.64
323.806,0.64
323.905,0.64
324.006,0.64
324.105,0.64
324.206,0.64
324.305,0.64
324.406,0.64
324.505,0.64
324.606,0.64
324.705,0.64
324.806,0.64
324.905,0.64
325.006,0.64
325.105,0.64
325.206,0.64
325.305,0.64
325.406,0.64
325.505,0.64
325.606,0.64
325.705,0.64
325.806,0.64
325.905,0.64
326.006,0.64
326.105,0.64
326.206,0.64
326.305,0.64
326.406,0.64
326.505,0.64
326.606,0.64
326.705,0.64
326.806,0.64
326.905,0.64
327.006,0.64
327.105,0.64
327.206,0.64
327.305,0.64
327.406,0.64
327.505,0.64
327.606,0.64
327.705,0.64
327.805,0.64
327.905,0.64
328.006,0.64
328.105,0.64
328.206,0.64
328.305,0.64
328.405,0.64
328.505,0.64
328.606,0.64
328.705,0.64
328.806,0.64
328.905,0.64
329.006,0.64
329.105,0.64
329.207,0.64
329.305,0.64
329.406,0.64
329.505,0.64
329.606,0.64
329.705,0.64
329.806,0.64
329.905,0.64
330.006,0.64
330.105,0.64
330.206,0.64
330.305,0.64
330.405,0.64
330.505,0.64
330.606,0.64
330.705,0.64
330.807,0.64
330.905,0.64
331.006,0.64
331.105,0.64
331.206,0.64
331.305,0.64
331.407,0.64
331.505,0.64
331.606,0.64
331.705,0.64
331.806,0.64
331.905,0.64
332.006,0.64
332.105,0.64
332.206,0.64
332.305,0.64
332.406,0.64
332.505,0.64
332.606,0.64
332.705,0.64
332.807,0.64
332.905,0.64
333.006,0.64
333.105,0.64
333.206,0.64
333.305,0.64
333.406,0.64
333.505,0.64
333.606,0.64
333.705,0.64
333.806,0.64
333.905,0.64
334.006,0.64
334.105,0.64
334.206,0.64
334.305,0.64
334.406,0.64
334.505,0.64
334.606,0.64
334.705,0.64
334.806,0.64
334.905,0.64
335.006,0.64
335.105,0.64
335.206,0.64
335.305,0.64
335.406,0.64
335.505,0.64
335.605,0.64
335.705,0.64
335.806,0.64
335.905,0.64
336.007,0.64
336.105,0.64
336.206,0.64
336.305,0.64
336.406,0.64
336.505,0.64
336.606,0.64
336.705,0.64
336.806,0.64
336.905,0.64
337.006,0.64
337.105,0.64
337.206,0.64
337.305,0.64
337.406,0.64
337.505,0.64
337.606,0.64
337.705,0.64
337.806,0.64
337.905,0.64
338.005,0.64
338.105,0.64
338.206,0.64
338.305,0.64
338.405,0.64
338.505,0.64
338.605,0.64
338.705,0.64
338.807,0.64
338.905,0.64
339.007,0.64
339.105,0.64
339.206,0.64
339.305,0.64
339.406,0.64
339.505,0.64
339.606,0.64
339.705,0.64
339.807,0.64
339.905,0.64
340.007,0.64
340.105,0.64
340.207,0.64
340.305,0.64
340.407,0.64
340.505,0.64
340.606,0.64
340.705,0.64
340.806,0.64
340.905,0.64
341.006,0.64
341.105,0.64
341.207,0.64
341.305,0.64
341.407,0.64
341.505,0.64
341.607,0.64
341.705,0.64
341.805,0.64
341.905,0.64
342.007,0.64
342.105,0.64
342.206,0.64
342.306,0.64
342.407,0.64
342.505,0.64
342.607,0.64
342.705,0.64
342.807,0.64
342.905,0.64
343.007,0.64
343.105,0.64
343.207,0.64
343.305,0.64
343.407,0.64
343.505,0.64
343.607,0.64
343.705,0.64
343.807,0.64
343.905,0.64
344.006,0.64
344.105,0.64
344.207,0.64
344.305,0.64
344.406,0.64
344.505,0.64
344.606,0.64
344.705,0.64
344.807,0.64
344.905,0.64
345.007,0.64
345.105,0.64
345.207,0.64
345.305,0.64
345.406,0.64
345.505,0.64
345.607,0.64
345.705,0.64
345.807,0.64
345.905,0.64
346.007,0.64
346.105,0.64
346.207,0.64
346.305,0.64
346.407,0.64
346.505,0.64
346.607,0.64
346.705,0.64
346.807,0.64
346.905,0.64
347.006,0.64
347.105,0.64
347.207,0.64
347.305,0.64
347.407,0.64
347.505,0.64
347.605,0.64
347.705,0.64
347.807,0.64
347.905,0.64
348.007,0.64
348.105,0.64
348.207,0.64
348.305,0.64
348.407,0.64
348.505,0.64
348.605,0.64
348.705,0.64
348.806,0.64
348.905,0.64
349.005,0.64
349.105,0.64
349.207,0.64
349.305,0.64
349.406,0.64
349.505,0.64
349.606,0.64
349.705,0.64
349.807,0.64
349.905,0.64
350.005,0.64
350.105,0.64
350.205,0.64
350.305,0.64
350.405,0.64
350.505,0.64
350.607,0.64
350.705,0.64
350.805,0.64
350.905,0.64
351.005,0.64
351.105,0.64
351.205,0.64
351.305,0.64
351.407,0.64
351.505,0.64
351.607,0.64
351.705,0.64
351.807,0.64
351.905,0.64
352.006,0.64
352.105,0.64
352.205,0.64
352.305,0.64
352.407,0.64
352.505,0.64
352.605,0.64
352.705,0.64
352.807,0.64
352.905,0.64
353.007,0.64
353.105,0.64
353.207,0.64
353.305,0.64
353.407,0.64
353.505,0.64
353.607,0.64
353.705,0.64
353.807,0.64
353.905,0.64
354.007,0.64
354.105,0.65
354.207,0.64
354.305,0.64
354.405,0.64
354.505,0.64
354.605,0.64
354.705,0.64
354.807,0.64
354.905,0.64
355.006,0.64
355.105,0.64
355.206,0.64
355.305,0.64
355.406,0.64
355.505,0.65
355.606,0.64
355.705,0.64
355.806,0.64
355.905,0.64
356.006,0.64
356.105,0.65
356.206,0.64
356.305,0.65
356.406,0.64
356.505,0.64
356.605,0.64
356.705,0.64
356.805,0.64
356.905,0.64
357.005,0.65
357.105,0.65
357.206,0.65
357.305,0.65
357.405,0.65
357.505,0.65
357.607,0.65
357.705,0.64
357.805,0.65
357.905,0.65
358.005,0.64
358.105,0.64
358.207,0.65
358.306,0.65
358.407,0.65
358.505,0.65
358.605,0.65
358.706,0.64
358.805,0.64
358.906,0.64
359.005,0.64
359.105,0.64
359.205,0.65
359.306,0.65
359.405,0.65
359.505,0.64
359.605,0.64
359.706,0.65
359.805,0.65
359.905,0.65
360.005,0.65
360.105,0.65
360.205,0.65
360.305,0.65
360.405,0.65
360.505,0.65
360.605,0.65
360.705,0.65
360.805,0.65
360.905,0.65
361.005,0.65
361.105,0.65
361.205,0.65
361.305,0.65
361.405,0.65
361.505,0.65
361.607,0.65
361.705,0.65
361.805,0.65
361.905,0.65
362.005,0.65
362.105,0.65
362.205,0.65
362.305,0.65
362.405,0.65
362.505,0.65
362.605,0.65
362.705,0.65
362.805,0.65
362.905,0.65
363.006,0.65
363.105,0.65
363.205,0.65
363.305,0.65
363.406,0.65
363.505,0.65
363.605,0.65
363.705,0.65
363.806,0.65
363.905,0.65
364.006,0.65
364.105,0.65
364.206,0.65
364.305,0.65
364.406,0.64
364.505,0.65
364.605,0.65
364.705,0.65
364.807,0.65
364.905,0.65
365.005,0.65
365.105,0.65
365.207,0.65
365.305,0.65
365.406,0.65
365.505,0.65
365.607,0.65
365.705,0.65
365.807,0.65
365.905,0.65
366.007,0.65
366.105,0.65
366.207,0.65
366.305,0.65
366.406,0.65
366.505,0.65
366.605,0.65
366.705,0.65
366.807,0.65
366.905,0.65
367.007,0.65
367.105,0.65
367.207,0.65
367.305,0.65
367.407,0.65
367.505,0.65
367.607,0.65
367.705,0.65
367.807,0.65
367.905,0.65
368.007,0.65
368.105,0.65
368.205,0.65
368.305,0.65
368.407,0.65
368.505,0.65
368.607,0.65
368.705,0.65
368.806,0.65
368.905,0.65
369.006,0.65
369.105,0.65
369.206,0.65
369.305,0.65
369.406,0.65
369.505,0.65
369.606,0.65
369.705,0.65
369.806,0.65
369.905,0.65
370.006,0.65
370.105,0.65
370.206,0.65
370.305,0.65
370.405,0.65
370.505,0.65
370.605,0.65
370.705,0.65
370.805,0.65
370.905,0.65
371.005,0.65
371.105,0.65
371.205,0.65
371.305,0.65
371.406,0.65
371.505,0.65
371.606,0.65
371.705,0.65
371.805,0.65
371.905,0.65
372.005,0.65
372.105,0.65
372.205,0.65
372.305,0.65
372.406,0.65
372.505,0.65
372.606,0.65
372.705,0.65
372.807,0.65
372.905,0.65
373.007,0.65
373.105,0.65
373.206,0.65
373.305,0.65
373.406,0.65
373.505,0.65
373.606,0.65
373.705,0.65
373.806,0.65
373.905,0.65
374.006,0.65
374.105,0.65
374.206,0.65
374.305,0.65
374.405,0.65
374.505,0.65
374.605,0.65
374.705,0.65
374.805,0.65
374.905,0.65
375.005,0.65
375.105,0.65
375.205,0.65
375.305,0.65
375.405,0.65
375.505,0.65
375.605,0.65
375.705,0.65
375.805,0.65
375.905,0.65
376.005,0.65
376.105,0.65
376.205,0.65
376.305,0.65
376.406,0.65
376.505,0.65
376.605,0.65
376.705,0.65
376.806,0.65
376.905,0.65
377.005,0.65
377.105,0.65
377.205,0.65
377.305,0.65
377.405,0.65
377.505,0.65
377.605,0.65
377.705,0.65
377.805,0.65
377.905,0.65
378.005,0.65
378.105,0.65
378.207,0.65
378.305,0.65
378.405,0.65
378.505,0.65
378.605,0.65
378.705,0.65
378.805,0.65
378.905,0.65
379.005,0.65
379.105,0.65
379.205,0.65
379.305,0.65
379.405,0.65
379.505,0.65
379.607,0.65
379.705,0.65
379.805,0.65
379.905,0.65
380.005,0.65
380.105,0.65
380.205,0.65
380.305,0.65
380.405,0.65
380.505,0.65
380.605,0.65
380.705,0.65
380.805,0.65
380.905,0.65
381.005,0.65
381.105,0.65
381.205,0.65
381.305,0.65
381.405,0.65
381.505,0.65
381.605,0.65
381.705,0.65
381.805,0.65
381.905,0.65
382.005,0.65
382.105,0.65
382.205,0.65
382.305,0.65
382.406,0.65
382.505,0.65
382.606,0.65
382.705,0.65
382.806,0.65
382.905,0.65
383.006,0.65
383.105,0.65
383.206,0.65
383.305,0.65
383.406,0.65
383.505,0.65
383.605,0.65
383.705,0.65
383.806,0.65
383.905,0.65
384.006,0.65
384.105,0.65
384.206,0.65
384.305,0.65
384.405,0.65
384.505,0.65
384.606,0.65
384.705,0.65
384.806,0.65
384.905,0.65
385.005,0.65
385.105,0.65
385.207,0.65
385.305,0.65
385.405,0.65
385.505,0.65
385.605,0.65
385.705,0.65
385.805,0.65
385.905,0.65
386.005,0.65
386.105,0.65
386.205,0.65
386.305,0.65
386.405,0.65
386.505,0.65
386.605,0.65
386.705,0.65
386.805,0.65
386.905,0.65
387.005,0.65
387.105,0.65
387.205,0.65
387.305,0.65
387.405,0.65
387.505,0.65
387.605,0.65
387.705,0.65
387.805,0.65
387.905,0.65
388.005,0.65
388.105,0.65
388.205,0.65
388.305,0.65
388.405,0.65
388.505,0.65
388.605,0.65
388.705,0.65
388.805,0.65
388.905,0.65
389.005,0.65
389.105,0.65
389.205,0.65
389.305,0.65
389.405,0.65
389.505,0.65
389.605,0.65
389.705,0.65
389.805,0.65
389.905,0.65
390.005,0.65
390.105,0.65
390.205,0.65
390.305,0.65
390.405,0.65
390.505,0.65
390.605,0.65
390.705,0.65
390.805,0.65
390.905,0.65
391.005,0.65
391.105,0.65
391.205,0.65
391.305,0.65
391.405,0.65
391.505,0.65
391.605,0.65
391.705,0.65
391.805,0.65
391.905,0.65
392.005,0.65
392.105,0.65
392.205,0.65
392.305,0.65
392.405,0.65
392.505,0.65
392.605,0.65
392.705,0.65
392.805,0.65
392.905,0.65
393.005,0.65
393.105,0.65
393.205,0.65
393.305,0.65
393.405,0.65
393.505,0.65
393.605,0.65
393.705,0.65
393.805,0.65
393.905,0.65
394.005,0.65
394.105,0.65
394.205,0.65
394.305,0.65
394.405,0.65
394.505,0.65
394.605,0.65
394.705,0.65
394.805,0.65
394.905,0.65
395.005,0.65
395.105,0.65
395.205,0.65
395.305,0.65
395.405,0.65
395.505,0.65
395.605,0.65
395.705,0.65
395.806,0.65
395.905,0.65
396.006,0.65
396.105,0.65
396.205,0.65
396.305,0.65
396.405,0.65
396.505,0.65
396.605,0.65
396.705,0.65
396.805,0.65
396.905,0.65
397.005,0.65
397.105,0.65
397.205,0.65
397.305,0.65
397.405,0.65
397.505,0.65
397.605,0.65
397.705,0.65
397.806,0.65
397.905,0.65
398.005,0.65
398.105,0.65
398.206,0.65
398.305,0.65
398.405,0.65
398.505,0.65
398.606,0.65
398.705,0.65
398.805,0.65
398.905,0.65
399.005,0.65
399.105,0.65
399.205,0.65
399.305,0.65
399.406,0.65
399.505,0.65
399.605,0.65
399.705,0.65
399.805,0.65
399.905,0.65
400.005,0.65
400.105,0.65
400.205,0.65
400.305,0.65
400.405,0.65
400.505,0.65
400.606,0.65
400.705,0.65
400.805,0.65
400.905,0.65
401.006,0.65
401.105,0.65
401.205,0.65
401.305,0.65
401.405,0.65
401.505,0.65
401.605,0.65
401.705,0.65
401.805,0.65
401.905,0.65
402.005,0.65
402.105,0.65
402.205,0.65
402.305,0.65
402.405,0.65
402.505,0.65
402.605,0.65
402.705,0.65
402.805,0.65
402.905,0.65
403.005,0.65
403.105,0.65
403.205,0.65
403.305,0.65
403.405,0.65
403.505,0.65
403.605,0.65
403.705,0.65
403.805,0.65
403.905,0.65
404.005,0.65
404.105,0.65
404.205,0.65
404.305,0.65
404.405,0.65
404.505,0.65
404.605,0.65
404.705,0.65
404.805,0.65
404.905,0.65
405.005,0.65
405.105,0.65
405.205,0.65
405.305,0.65
405.405,0.65
405.505,0.65
405.605,0.65
405.705,0.65
405.805,0.65
405.905,0.65
406.005,0.65
406.105,0.65
406.205,0.65
406.305,0.65
406.405,0.65
406.505,0.65
406.605,0.65
406.705,0.65
406.805,0.65
406.905,0.65
407.005,0.65
407.105,0.65
407.205,0.65
407.305,0.65
407.406,0.65
407.505,0.65
407.606,0.65
407.705,0.65
407.805,0.65
407.905,0.65
408.005,0.65
408.105,0.65
408.205,0.65
408.305,0.65
408.405,0.65
408.505,0.65
408.606,0.65
408.705,0.65
408.806,0.65
408.905,0.65
409.006,0.65
409.105,0.65
409.205,0.65
409.305,0.65
409.405,0.65
409.505,0.65
409.605,0.65
409.705,0.65
409.805,0.65
409.905,0.65
410.005,0.65
410.105,0.65
410.205,0.65
410.305,0.65
410.405,0.65
410.505,0.65
410.605,0.65
410.705,0.65
410.805,0.65
410.905,0.65
411.006,0.65
411.105,0.65
411.206,0.65
411.305,0.65
411.405,0.65
411.505,0.65
411.605,0.65
411.705,0.65
411.805,0.65
411.905,0.65
412.005,0.65
412.105,0.65
412.205,0.65
412.305,0.65
412.405,0.65
412.505,0.65
412.605,0.65
412.705,0.65
412.805,0.65
412.905,0.65
413.005,0.65
413.105,0.65
413.205,0.65
413.305,0.65
413.405,0.65
413.505,0.65
413.605,0.65
413.705,0.65
413.805,0.65
413.905,0.65
414.005,0.65
414.105,0.65
414.205,0.65
414.305,0.65
414.405,0.65
414.505,0.65
414.605,0.65
414.705,0.65
