#time, AccY[]
275.785,0.574332
275.806,0.859155
275.824,0.982172
275.844,1.36788
275.864,1.21499
275.885,0.749606
275.904,0.138773
275.924,-0.896132
275.944,-0.911367
275.965,-0.342103
275.985,0.740321
276.006,1.05738
276.024,1.1535
276.044,-0.0746018
276.064,-0.231619
276.085,-0.585091
276.104,0.981062
276.124,0.863213
276.144,1.0133
276.165,1.03083
276.185,-0.516311
276.206,-1.08116
276.224,-0.701761
276.244,1.04311
276.264,1.27234
276.284,1.45868
276.304,1.02805
276.324,0.744298
276.345,0.580873
276.365,0.412561
276.385,0.00624775
276.406,-0.487678
276.424,0.211936
276.444,0.821793
276.464,0.221098
276.485,0.317345
276.504,-0.427882
276.525,0.034949
276.544,0.258701
276.565,0.44922
276.584,1.54067
276.606,1.51585
276.624,1.80862
276.644,1.55754
276.664,1.28633
276.684,0.683005
276.704,1.06649
276.725,1.14688
276.744,1.27726
276.765,0.816837
276.784,0.470539
276.806,0.112646
276.825,0.212412
276.844,0.0984934
276.864,0.69385
276.885,1.40543
276.904,1.22494
276.924,0.969098
276.944,0.510579
276.965,0.251808
276.985,0.124124
277.006,-0.212613
277.024,0.110915
277.044,-0.00728225
277.064,-0.0431462
277.085,-0.0832374
277.104,-0.392764
277.124,-0.233767
277.144,0.276634
277.165,0.36606
277.185,0.0710176
277.206,-0.288098
277.224,-0.610035
277.244,-0.29191
277.264,-0.33115
277.285,-0.298819
277.304,-0.606084
277.324,-0.697812
277.344,-0.448181
277.364,-0.169002
277.385,0.0188371
277.406,-0.223274
277.424,-0.477302
277.444,-0.4903
277.464,-0.588154
277.485,-0.180926
277.504,-0.0548564
277.524,0.125612
277.544,0.285067
277.565,0.0103459
277.585,0.0613583
277.606,0.343087
277.624,0.22302
277.644,0.267943
277.664,0.422307
277.685,0.185731
277.704,0.215494
277.724,0.197136
277.744,0.243349
277.765,0.352528
277.785,0.337754
277.806,0.335847
277.824,0.307596
277.844,-0.0590452
277.864,-0.152009
277.885,-0.564604
277.904,-0.799007
277.924,-0.768675
277.944,-0.686885
277.965,-0.815147
277.985,-0.732861
278.006,-0.80306
278.024,-1.00041
278.044,-1.27555
278.064,-1.25337
278.085,-1.5029
278.104,-1.37595
278.124,-1.31774
278.144,-1.468
278.165,-1.80439
278.185,-1.9394
278.206,-1.95087
278.224,-1.60415
278.244,-1.56849
278.264,-1.44111
278.284,-1.36517
278.304,-1.17127
278.324,-0.861711
278.344,-0.89683
278.365,-0.859869
278.385,-0.567025
278.406,-0.397458
278.424,-0.590632
278.444,-0.88205
278.464,-0.915528
278.485,-0.940938
278.504,-0.756552
278.525,-0.873738
278.545,-0.843399
278.564,-0.667193
278.584,-0.84613
278.606,-0.631252
278.624,-0.823607
278.644,-0.911316
278.664,-0.893995
278.684,-0.736522
278.704,-0.851556
278.724,-0.671226
278.745,-0.58249
278.764,-0.661593
278.784,-0.458254
278.806,-0.455566
278.824,-0.382341
278.844,-0.762332
278.864,-0.86057
278.884,-0.739974
278.904,-0.933015
278.924,-0.837808
278.945,-0.505796
278.964,-0.391656
278.985,-0.14246
279.006,-0.026285
279.024,0.0735756
279.044,-0.0820601
279.064,-0.406265
279.084,-0.441236
279.104,-0.403112
279.124,-0.330983
279.145,-0.00922146
279.164,-0.0514858
279.185,-0.169079
279.206,0.0803728
279.225,0.188829
279.244,0.160702
279.264,0.0406585
279.285,0.00233569
279.304,-0.0875917
279.324,0.121867
279.345,0.167715
279.364,0.255966
279.385,0.325119
279.406,0.415268
279.424,0.472829
279.444,0.180586
279.464,0.432519
279.485,0.873257
279.504,0.819129
279.525,0.756026
279.545,0.641375
279.564,0.913286
279.585,1.09166
279.606,0.403301
279.625,0.380336
279.644,0.716505
279.664,0.807011
279.685,0.238415
279.704,-0.190177
279.725,-0.00640744
279.744,0.112036
279.765,-0.399768
279.785,-0.391023
279.806,-0.468811
279.825,-0.324179
279.844,-0.440393
279.864,-0.0354458
279.885,-0.64788
279.904,-0.675976
279.924,-0.442611
279.945,0.0841951
279.965,-0.222999
279.985,-0.691608
280.006,-0.0831347
280.025,-0.0169115
280.044,-0.118194
280.064,-0.555475
280.084,-0.512941
280.104,-0.0821125
280.125,-0.111904
280.144,-0.200416
280.165,-0.23645
280.185,-0.716512
280.206,-0.282953
280.224,-0.358019
280.244,-0.268838
280.264,-0.4392
280.284,-0.822248
280.304,-0.759152
280.324,-0.157438
280.345,-0.563918
280.364,-0.916579
280.384,-0.991873
280.406,-0.655308
280.424,-0.723828
280.444,-0.703579
280.464,-1.05404
280.485,-1.10787
280.504,-0.617906
280.525,-0.312148
280.545,-0.503354
280.564,-0.531393
280.585,-0.631927
280.606,-0.35603
280.624,-0.80373
280.644,-1.02347
280.664,-0.731983
280.684,-0.557794
280.704,-0.832604
280.724,-1.02875
280.745,-1.25141
280.764,-1.21147
280.784,-0.883285
280.806,-1.12829
280.824,-0.996176
280.844,-0.721262
280.864,-0.539352
280.885,-0.538352
280.904,-0.627793
280.924,-0.494124
280.945,-0.438295
280.964,-0.199996
280.985,-0.194272
281.006,-1.02628
281.024,-1.07569
281.044,-0.651654
281.064,-0.590859
281.085,-0.744015
281.104,-0.493359
281.124,-0.690626
281.145,-0.542074
281.165,-0.0805675
281.184,0.000264562
281.206,-0.0577712
281.224,-0.0513007
281.244,-0.0841414
281.264,-0.129432
281.285,-0.574993
281.304,-0.621293
281.324,-0.361218
281.345,0.0146542
281.364,0.358943
281.384,0.294858
281.406,-0.0678023
281.424,0.605039
281.444,0.763599
281.464,1.12641
281.484,1.15539
281.504,0.42283
281.525,0.894024
281.545,1.02446
281.564,1.69279
281.585,1.74635
281.606,1.3162
281.624,1.80135
281.644,1.52893
281.664,1.25193
281.684,0.977499
281.704,2.2751
281.725,0.936411
281.745,0.438481
281.764,1.74077
281.784,1.83632
281.806,2.80645
281.824,3.56556
281.844,3.13258
281.864,3.30137
281.884,2.8897
281.904,2.8334
281.925,3.19933
281.945,2.29104
281.964,0.552883
281.985,1.17121
282.006,1.24401
282.024,0.387022
282.044,1.42293
282.064,0.886939
282.085,-0.0123267
282.104,0.654785
282.125,0.414735
282.144,-0.011894
282.164,0.626047
282.185,0.785185
282.206,1.00846
282.224,1.87444
282.244,2.16859
282.264,1.67193
282.285,1.34977
282.304,0.868336
282.324,0.379219
282.345,-0.453628
282.364,-0.341065
282.385,-1.08003
282.406,-1.77839
282.424,-1.62784
282.444,-2.02693
282.464,-1.9374
282.485,-1.89911
282.504,-1.51763
282.524,-1.61703
282.545,-2.75188
282.564,-2.36393
282.585,-3.28212
282.606,-4.71326
282.624,-3.22498
282.644,-2.3425
282.664,-2.03921
282.685,-2.13561
282.704,-2.2449
282.724,-2.27675
282.745,-2.97865
282.764,-2.95271
282.785,-3.04317
282.806,-2.12028
282.824,-1.97551
282.844,-2.03451
282.864,-2.63101
282.885,-3.0108
282.904,-2.2949
282.924,-1.75049
282.945,-1.52269
282.964,-1.89876
282.985,-2.18034
283.006,-2.59748
283.024,-1.84751
283.044,-2.11638
283.064,-2.03067
283.085,-2.42563
283.104,-2.32948
283.124,-2.2279
283.144,-2.41284
283.164,-2.59221
283.184,-2.76275
283.206,-2.93107
283.224,-3.06376
283.244,-3.02444
283.264,-2.7001
283.285,-2.26851
283.304,-2.27168
283.324,-1.86279
283.345,-1.9218
283.364,-1.72233
283.385,-2.05897
283.406,-2.08452
283.424,-2.0141
283.444,-2.63396
283.464,-2.21938
283.484,-2.89677
283.504,-2.91508
283.525,-2.38762
283.544,-2.42939
283.564,-2.15003
283.585,-1.94381
283.606,-1.48722
283.624,-1.25989
283.644,-1.21514
283.664,-1.44408
283.684,-1.5667
283.704,-1.28226
283.724,-0.803614
283.744,-0.834154
283.764,-0.567827
283.784,-0.178582
283.806,0.288498
283.824,0.282041
283.844,0.224425
283.864,0.124805
283.884,0.390292
283.904,0.165152
283.925,0.0284117
283.945,0.422832
283.965,0.534265
283.984,0.808157
284.006,0.44529
284.024,0.651392
284.044,1.03273
284.064,1.51658
284.084,1.06828
284.104,1.18088
284.125,0.782906
284.144,1.05789
284.165,1.75455
284.185,1.64935
284.206,1.72665
284.224,1.72127
284.244,1.61757
284.264,1.43262
284.285,1.64394
284.304,1.67077
284.325,1.36487
284.345,1.29091
284.364,1.18593
284.385,0.992684
284.406,0.790586
284.425,1.14478
284.444,1.55338
284.464,1.64588
284.485,1.66827
284.504,1.67086
284.525,1.77457
284.544,1.68189
284.565,1.61426
284.585,2.05797
284.606,1.84962
284.625,1.69331
284.644,-1.27966
284.664,0.896934
284.684,1.40337
284.704,-1.922
284.725,-1.00736
284.744,-0.433266
284.764,-1.93277
284.785,-0.0183391
284.806,-0.52015
284.825,-2.27898
284.844,-1.69788
284.864,-2.87032
284.885,-3.41512
284.904,-2.46284
284.925,-3.44153
284.945,-2.44021
284.965,-3.02384
284.985,-2.68446
285.006,-2.23655
285.024,-2.55167
285.044,-2.48567
285.064,-3.11274
285.085,-3.166
285.104,-3.10285
285.125,-3.04392
285.145,-2.12528
285.164,-2.16381
285.184,-2.1034
285.206,-2.14733
285.224,-2.38317
285.244,-2.18568
285.264,-2.82812
285.285,-2.38273
285.304,-1.89454
285.325,-1.73627
285.345,-1.62667
285.364,-1.86267
285.384,-1.00841
285.406,-0.603587
285.424,0.124432
285.444,-0.295026
285.464,-0.0780643
285.484,-0.108055
285.504,0.618549
285.525,0.0392135
285.545,0.210393
285.564,0.735515
285.584,0.777196
285.606,1.71612
285.624,2.81975
285.644,2.82671
285.664,2.72394
285.684,2.99754
285.704,3.16419
285.724,2.36574
285.745,1.96526
285.764,1.29446
285.785,0.367823
285.806,-0.473017
285.824,-0.502402
285.844,-0.760171
285.864,-1.04452
285.884,-0.994421
285.904,-0.827739
285.924,-0.678282
285.945,-0.657245
285.964,-0.494665
285.985,-0.226434
286.006,0.251107
286.024,0.2255
286.044,-0.172966
286.064,-0.295066
286.085,-0.236011
286.104,0.385288
286.124,0.702141
286.145,0.529213
286.164,0.744453
286.185,1.091
286.206,0.858563
286.224,0.377994
286.244,0.766624
286.264,1.14326
286.285,1.11296
286.305,1.17586
286.324,0.530871
286.345,-0.795343
286.364,-0.723908
286.385,-0.0362605
286.406,0.793145
286.424,0.451031
286.444,-0.776046
286.464,-2.19432
286.485,-3.38092
286.504,-1.8217
286.524,1.57332
286.544,-2.28219
286.564,-1.39809
286.585,0.0788959
286.606,-3.21762
286.624,-0.939211
286.644,-2.7756
286.664,-2.54116
286.685,-0.415942
286.704,-3.56951
286.724,-0.579831
286.745,-2.92496
286.764,-2.30058
286.784,-2.77287
286.806,-3.84373
286.824,-3.27241
286.844,-4.03066
286.864,-3.12178
286.884,-3.6544
286.904,-2.92392
286.925,-3.41633
286.945,-2.97342
286.964,-3.42716
286.985,-3.30054
287.006,-3.30694
287.024,-3.60688
287.044,-3.50927
287.064,-3.25702
287.085,-2.971
287.104,-3.29093
287.125,-3.11236
287.145,-3.02925
287.164,-3.3182
287.185,-3.74483
287.206,-3.78499
287.224,-3.41424
287.244,-3.32207
287.264,-3.0958
287.285,-2.83014
287.304,-2.78831
287.324,-2.66577
287.345,-2.59438
287.364,-2.17634
287.385,-1.74408
287.406,-1.73563
287.424,-1.86763
287.444,-2.126
287.464,-1.77763
287.485,-1.70434
287.504,-1.72245
287.525,-1.86914
287.545,-1.97068
287.564,-1.76283
287.585,-1.49634
287.606,-1.48692
287.624,-1.69162
287.644,-1.64043
287.664,-1.6842
287.685,-1.60528
287.704,-0.89297
287.724,-1.20425
287.744,-1.11555
287.764,-1.23188
287.785,-1.17974
287.806,-1.07071
287.824,-1.13419
287.844,-1.5221
287.864,-1.84133
287.885,-1.93587
287.904,-2.01352
287.925,-1.48692
287.944,-1.43096
287.964,-1.09398
287.985,-1.05707
288.006,-0.854415
288.024,-0.738524
288.044,-0.581825
288.064,-0.749176
288.085,-0.939122
288.104,-1.04927
288.125,-0.886886
288.144,-0.685244
288.164,-0.55642
288.185,-0.182803
288.206,-0.314591
288.224,-0.211375
288.244,-0.188041
288.264,-0.132056
288.285,-0.197227
288.304,-0.781433
288.325,-0.78721
288.345,-1.2435
288.364,-1.42707
288.385,-1.61925
288.406,-1.53502
288.424,-1.48542
288.444,-1.55046
288.464,-1.79274
288.485,-1.60963
288.504,-2.17824
288.525,-1.88759
288.545,-1.60331
288.564,-1.8632
288.584,-2.32921
288.606,-1.14376
288.624,-0.960573
288.644,-1.06544
288.664,-1.13693
288.684,-0.289305
288.704,-0.243286
288.725,0.0154803
288.744,-0.455224
288.764,0.187451
288.784,0.961289
288.806,1.23248
288.824,0.917135
288.844,0.657835
288.864,0.380391
288.884,0.670575
288.904,1.20152
288.924,1.21093
288.945,0.61104
288.964,1.30806
288.985,1.56219
289.006,1.42636
289.025,1.14658
289.044,0.558268
289.064,1.58216
289.085,1.36878
289.104,1.12623
289.125,0.682268
289.145,0.71434
289.164,0.762255
289.185,0.738102
289.206,1.11568
289.224,1.04528
289.244,0.926355
289.264,1.13558
289.285,0.925984
289.304,0.851872
289.324,0.620044
289.345,0.949931
289.364,0.892821
289.384,0.871145
289.406,1.30138
289.425,1.16196
289.444,1.33242
289.464,1.70323
289.485,1.17264
289.504,0.912087
289.525,0.700165
289.544,0.791036
289.564,0.465063
289.585,0.54637
289.606,0.28604
289.624,0.0457177
289.644,-0.121751
289.664,-0.171817
289.685,-0.206209
289.704,-0.0837753
289.725,-0.21069
289.744,-0.610139
289.765,-1.10701
289.784,-1.33768
289.806,-1.35855
289.825,-1.20305
289.844,-0.997247
289.864,-0.942065
289.884,-0.794201
289.904,-0.534041
289.925,-0.775084
289.944,-0.682182
289.965,-0.813187
289.985,-0.838103
290.006,-0.794219
290.025,-0.503801
290.044,-0.861487
290.064,-0.882928
290.085,-0.707127
290.104,-0.71373
290.124,-0.4803
290.144,-0.467917
290.165,-0.438501
290.185,-0.170222
290.206,0.163527
290.224,0.131929
290.244,0.103608
290.264,-0.122702
290.285,0.0178739
290.304,-0.112045
290.324,0.173416
290.345,-0.328468
290.365,-0.671224
290.385,-0.982761
290.406,-1.05939
290.424,-1.04974
290.444,-1.19295
290.464,-1.13766
290.484,-1.1621
290.504,-1.39558
290.524,-1.48799
290.544,-1.48263
290.565,-1.82992
290.585,-1.81591
290.606,-2.0595
290.624,-1.95025
290.644,-2.20297
290.664,-1.9646
290.685,-2.05368
290.704,-2.391
290.724,-1.53234
290.744,-1.27267
290.765,-1.02111
290.785,-1.07613
290.806,-1.38463
290.824,-0.895292
290.844,-0.772863
290.864,-0.561194
290.884,-0.790439
290.904,-0.287914
290.924,-0.208838
290.944,-0.41478
290.965,-0.527098
290.985,-0.626381
291.006,-0.480401
291.024,-0.410014
291.045,-0.0777212
291.064,-0.61704
291.085,-0.590447
291.104,-0.19066
291.124,0.0927463
291.144,-0.364489
291.165,-0.132135
291.185,-0.863065
291.206,-0.418185
291.224,-0.358692
291.244,-0.497771
291.264,-0.359679
291.285,-0.645703
291.304,-0.314011
291.324,-0.332711
291.345,-0.379042
291.364,-0.208748
291.385,-0.754031
291.406,-0.453027
291.424,-0.423246
291.444,-0.556966
291.464,-0.359897
291.484,-0.334047
291.504,-0.229856
291.524,-0.0946088
291.544,0.200776
291.565,0.423879
291.584,0.302103
291.606,0.414746
291.624,0.523862
291.644,0.325198
291.664,0.44392
291.685,0.486356
291.704,0.269681
291.724,0.168172
291.744,0.306326
291.765,0.0784211
291.784,0.159069
291.806,0.247685
291.825,0.405987
291.844,0.269417
291.864,0.156709
291.884,0.0777004
291.904,-0.0884942
291.924,-0.040148
291.944,-0.272358
291.965,-0.844561
291.985,-0.592068
292.006,-0.417243
292.024,-0.521195
292.044,-0.500798
292.064,-0.451012
292.085,-0.701999
292.104,-0.77694
292.124,-0.90068
292.144,-0.845315
292.165,-0.571063
292.185,-0.314869
292.206,-0.174238
292.224,-0.197214
292.244,-0.120182
292.264,-0.266662
292.285,-0.368085
292.304,-0.619901
292.324,-0.561345
292.344,-0.420293
292.364,-0.336258
292.385,-0.18845
292.406,-0.418335
292.424,0.0492959
292.444,0.286121
292.464,0.399558
292.485,0.135376
292.504,-0.325994
292.524,-0.282591
292.544,-0.698026
292.564,-0.882387
292.585,-0.701312
292.606,-1.02672
292.624,-1.12849
292.644,-1.45995
292.664,-1.72855
292.685,-1.99047
292.704,-1.90353
292.724,-1.43452
292.744,-2.16707
292.765,-2.25477
292.785,-1.77484
292.806,-2.1121
292.824,-1.6188
292.844,-1.25281
292.864,-2.1344
292.885,-1.94412
292.904,-1.51052
292.924,-1.91759
292.944,-1.88259
292.964,-1.59178
292.985,-1.09912
293.006,-0.678561
293.024,-0.650791
293.044,-0.467306
293.064,-0.697726
293.085,-0.637173
293.104,-0.71272
293.124,-0.26827
293.144,-0.70239
293.165,-0.558977
293.184,-0.441931
293.206,-0.389716
293.224,-0.00616266
293.244,-0.154454
293.264,0.381774
293.285,0.278721
293.304,0.087135
293.324,0.135142
293.344,-0.231199
293.365,-0.431158
293.385,0.167042
293.406,0.442844
293.424,0.26016
293.444,0.513788
293.464,1.37859
293.485,0.998537
293.505,0.899554
293.524,0.34165
293.544,0.449171
293.565,1.11234
293.585,0.678468
293.606,0.834107
293.624,0.148384
293.644,0.518292
293.664,0.997654
293.684,0.671173
293.705,1.252
293.724,1.18872
293.745,1.06051
293.764,0.917549
293.784,0.900333
293.806,1.1282
293.824,1.27744
293.844,0.622124
293.864,0.455985
293.885,0.760774
293.904,0.978827
293.924,1.04757
293.944,0.702227
293.965,0.199336
293.985,0.628178
294.006,0.626761
294.024,0.457251
294.044,-0.0207468
294.064,-0.175825
294.084,-0.48409
294.104,-0.255967
294.124,-0.183755
294.144,0.0863331
294.165,0.00444968
294.185,-0.830491
294.206,-0.976456
294.224,-1.18315
294.244,-0.90407
294.264,-0.946777
294.284,-1.06207
294.304,-1.00739
294.325,-0.956844
294.344,-0.986975
294.365,-0.942429
294.385,-0.538427
294.406,-0.764128
294.424,-1.16243
294.444,-0.995946
294.464,-0.826295
294.485,-0.601738
294.504,-0.608207
294.525,-0.760954
294.544,-0.754521
294.565,-0.137468
294.584,-0.229143
294.606,-0.428811
294.625,-0.581514
294.644,-0.708051
294.664,-0.651081
294.685,-0.855602
294.705,-0.855893
294.725,-1.07999
294.744,-1.30227
294.765,-1.95727
294.785,-1.52711
294.806,-1.43307
294.825,-1.70351
294.844,-1.60981
294.864,-1.93516
294.885,-2.36282
294.905,-2.04544
294.925,-1.68682
294.944,-1.93261
294.965,-1.39741
294.984,-1.36606
295.006,-1.49348
295.025,-2.07758
295.044,-1.9915
295.064,-1.21586
295.084,-0.972255
295.104,-1.19839
295.125,-1.16534
295.144,-1.15496
295.165,-0.81572
295.184,-0.303489
295.206,-0.467793
295.224,-0.245817
295.244,-0.222784
295.264,-0.349786
295.284,0.307543
295.304,0.127635
295.324,0.483997
295.344,0.473189
295.365,0.687985
295.385,0.428072
295.406,0.433978
295.424,0.169624
295.444,0.196733
295.464,0.476839
295.484,0.0869456
295.505,0.688378
295.525,0.540949
295.544,0.899238
295.565,0.720115
295.584,0.655154
295.606,1.14242
295.624,0.975356
295.644,0.736483
295.664,0.769644
295.685,0.23222
295.704,0.636737
295.724,0.446856
295.744,0.528366
295.765,0.918261
295.785,0.736146
295.806,0.788817
295.824,1.10055
295.844,1.19133
295.864,0.863136
295.884,0.433375
295.904,0.248345
295.924,0.551739
295.945,0.279237
295.965,-0.0564897
295.984,-0.0811434
296.006,0.0273141
296.024,0.0127758
296.044,-0.204919
296.064,-0.200231
296.085,-0.294067
296.104,-0.529104
296.124,-0.539792
296.144,-0.872583
296.165,-0.901439
296.185,-1.3337
296.206,-1.21352
296.224,-1.10947
296.244,-0.899075
296.264,-1.32165
296.285,-1.44158
296.304,-1.38977
296.324,-1.13424
296.344,-1.63369
296.365,-1.93404
296.385,-1.81835
296.406,-1.83058
296.424,-1.56151
296.444,-1.30148
296.464,-1.27694
296.484,-1.19702
296.504,-1.19934
296.524,-1.44351
296.544,-1.28185
296.565,-0.81835
296.585,-0.882296
296.606,-0.7116
296.624,-0.811477
296.644,-0.285891
296.664,-0.0146146
296.684,-0.152941
296.704,0.436952
296.724,0.0887127
296.744,-0.39703
296.765,-0.479653
296.785,-0.459671
296.806,-1.00338
296.824,-0.581567
296.844,-1.47857
296.864,-1.81516
296.885,-1.52563
296.904,-1.79174
296.924,-1.80608
296.944,-1.9529
296.965,-2.44819
296.985,-2.74808
297.006,-2.40282
297.024,-1.83624
297.044,-1.19618
297.064,-1.90039
297.085,-1.34787
297.104,-1.23759
297.124,-1.01391
297.144,-1.05518
297.165,-1.55879
297.185,-1.51413
297.206,-0.899781
297.224,-0.460218
297.244,-0.533911
297.264,-0.612815
297.285,-0.378416
297.304,-0.0240928
297.324,0.270425
297.345,-0.00787858
297.365,0.0498581
297.385,-0.0357418
297.406,0.225873
297.424,0.430577
297.444,0.695071
297.464,0.743937
297.485,0.290058
297.504,0.699457
297.524,0.623835
297.544,1.04612
297.565,1.20198
297.585,0.893615
297.606,1.15242
297.624,1.32178
297.644,1.0434
297.664,0.85989
297.685,1.03525
297.705,1.15164
297.724,0.921456
297.744,0.893167
297.765,1.04081
297.785,1.24749
297.806,0.938801
297.824,0.915948
297.844,1.19124
297.864,1.01201
297.885,0.715186
297.904,0.573016
297.924,0.666338
297.944,0.442016
297.964,0.604042
297.985,0.628824
298.006,0.613203
298.024,0.547026
298.044,0.770212
298.064,0.453217
298.085,0.338067
298.104,0.244841
298.124,0.113758
298.144,-0.0301791
298.164,-0.240225
298.185,-0.402605
298.206,-0.259844
298.224,-0.424383
298.244,-0.313983
298.264,-0.221609
298.284,-0.442352
298.304,-0.608313
298.324,-0.887414
298.344,-0.900501
298.365,-1.12759
298.385,-1.23801
298.406,-1.24895
298.424,-1.35785
298.444,-1.39564
298.464,-1.3369
298.485,-1.47526
298.504,-1.25544
298.524,-1.23658
298.544,-1.08541
298.564,-1.25379
298.585,-1.29532
298.606,-1.14264
298.624,-1.09502
298.644,-1.04481
298.664,-1.01891
298.684,-0.837286
298.704,-0.828408
298.724,-0.223572
298.744,-0.191179
298.764,-0.300935
298.785,-0.166564
298.806,-0.214748
298.824,-0.625482
298.844,-0.686268
298.864,-1.18061
298.884,-1.32951
298.905,-0.970605
298.924,-1.16353
298.944,-1.4976
298.964,-1.62566
298.985,-1.51487
299.006,-1.50211
299.024,-1.71527
299.044,-2.02479
299.064,-1.99252
299.084,-2.10395
299.104,-1.88095
299.124,-1.80422
299.144,-2.0518
299.165,-1.94639
299.185,-1.54155
299.206,-2.13754
299.225,-1.77131
299.244,-1.17983
299.264,-1.61574
299.284,-1.7305
299.304,-1.76588
299.325,-2.00719
299.344,-1.77637
299.365,-1.25351
299.385,-0.908926
299.406,-1.42693
299.424,-0.969072
299.444,-1.70091
299.464,-1.61581
299.484,-1.86655
299.504,-0.891048
299.524,-1.38554
299.544,-0.941565
299.565,-1.072
299.585,-1.04894
299.606,-0.880777
299.625,-0.2338
299.644,-0.0595813
299.664,-0.17482
299.685,-1.00473
299.704,-0.673041
299.725,-0.615694
299.744,0.300981
299.764,1.16275
299.785,0.348786
299.806,0.501875
299.825,0.859219
299.844,1.65714
299.864,2.8665
299.885,1.98554
299.904,1.29858
299.925,0.523018
299.944,0.313087
299.965,1.71785
299.985,1.65947
300.006,1.99643
300.025,2.32599
300.044,1.35187
300.064,1.6824
300.084,1.5748
300.104,2.83394
300.125,4.41964
300.144,4.26609
300.164,4.15282
300.185,5.42658
300.206,5.879
300.225,6.40094
300.244,6.01815
300.264,5.52984
300.285,6.45981
300.304,7.74289
300.324,9.61891
300.344,9.40925
300.365,10.1436
300.385,8.58748
300.406,5.05256
300.424,5.36597
300.444,4.95111
300.464,4.02494
300.484,1.42612
300.504,-0.621573
300.524,-1.33616
300.544,-0.165767
300.565,0.173718
300.585,-1.18446
300.606,-0.983286
300.624,-1.05533
300.644,-0.323851
300.664,-1.18594
300.684,-0.404781
300.704,-1.34834
300.724,-1.51901
300.744,-3.63611
300.765,-4.60297
300.784,-5.35251
300.806,-5.39769
300.824,-5.97048
300.844,-6.92955
300.864,-7.60071
300.884,-6.8226
300.904,-5.56255
300.924,-5.51498
300.945,-6.14343
300.965,-7.52253
300.985,-7.15597
301.006,-6.08451
301.024,-5.81622
301.044,-5.54708
301.064,-5.37579
301.085,-4.48557
301.104,-3.76191
301.124,-3.16256
301.145,-2.73891
301.165,-2.66682
301.184,-2.41479
301.206,-2.35796
301.224,-2.61535
301.245,-2.73021
301.264,-2.38129
301.285,-1.34405
301.304,-0.773214
301.325,-0.169158
301.345,0.275416
301.364,0.866101
301.385,1.33448
301.406,1.72567
301.424,1.0885
301.444,0.242917
301.464,-0.244162
301.484,-1.41142
301.504,-1.60579
301.525,-1.50211
301.544,-1.697
301.564,-1.67564
301.585,-1.48137
301.606,-0.998847
301.624,-0.634174
301.644,-0.132758
301.664,0.101079
301.685,0.975784
301.704,1.07463
301.724,1.21761
301.745,2.29407
301.765,2.71185
301.785,2.67076
301.806,2.37595
301.824,2.98778
301.844,4.08339
301.864,3.94727
301.885,4.33272
301.904,1.75177
301.924,0.0730404
301.945,1.50294
301.965,0.227605
301.985,-1.301
302.006,-0.38291
302.024,-1.13966
302.044,-0.766179
302.065,-0.812686
302.084,-0.85286
302.104,-1.4961
302.124,-1.93189
302.145,-1.23793
302.165,-0.364495
302.185,-0.839189
302.206,-1.21341
302.224,-1.54456
302.244,-1.27605
302.265,-1.68316
302.285,-1.28437
302.304,-1.1559
302.325,-0.375248
302.345,0.946325
302.364,1.04606
302.385,0.545298
302.406,0.570582
302.424,0.0904801
302.444,0.0174641
302.464,1.25098
302.485,1.07984
302.504,0.19647
302.524,1.45019
302.545,0.940594
302.564,0.376814
302.585,1.50941
302.606,0.702532
302.624,0.451841
302.644,-0.0531823
302.664,-0.69984
302.685,-0.391975
302.704,-0.239407
302.724,0.540746
302.745,0.774743
302.764,1.58659
302.785,2.62042
302.806,2.89906
302.824,1.57828
302.844,0.241303
302.864,-0.755685
302.885,-0.892834
302.904,-0.705634
302.924,-0.858906
302.945,-1.77008
302.964,-2.04048
302.985,-1.97557
303.006,-1.78072
303.024,-1.12637
303.044,-1.65756
303.064,-2.46751
303.085,-2.37175
303.104,-2.20893
303.124,-1.73581
303.144,-1.20702
303.164,-1.87704
303.185,-2.19521
303.206,-2.13035
303.225,-2.0731
303.244,-2.02511
303.264,-2.42188
303.285,-2.47902
303.304,-2.19315
303.325,-2.09656
303.345,-1.70945
303.364,-1.92963
303.385,-1.99945
303.406,-1.41848
303.424,-1.21149
303.444,-1.16279
303.464,-1.90746
303.485,-2.01301
303.504,-2.14515
303.524,-1.99859
303.544,-2.03021
303.564,-1.84955
303.585,-2.03431
303.606,-2.5499
303.624,-2.72961
303.644,-2.86736
303.664,-2.32172
303.685,-2.19216
303.704,-2.00986
303.724,-2.12407
303.745,-2.64086
303.764,-1.83772
303.785,-1.61395
303.806,-1.09768
303.825,-1.7418
303.844,-1.79243
303.864,-1.98787
303.884,-1.8059
303.904,-1.60167
303.924,-1.38523
303.945,-1.13049
303.964,-0.0645161
303.984,0.796915
304.006,1.1745
304.024,1.22585
304.044,0.684702
304.064,0.434103
304.084,0.381557
304.104,0.544781
304.124,0.347282
304.145,0.108197
304.164,0.00734037
304.185,0.360707
304.206,1.09781
304.224,1.5568
304.244,1.58373
304.264,1.51383
304.285,1.05574
304.304,0.504589
304.325,0.767069
304.345,0.849966
304.364,1.29766
304.385,1.20416
304.406,0.792734
304.424,0.820397
304.444,0.688881
304.464,0.92268
304.485,0.948313
304.504,0.827915
304.525,1.07081
304.545,1.27477
304.564,1.87382
304.585,2.02419
304.606,1.80441
304.625,1.74483
304.644,1.43397
304.664,1.0692
304.685,0.793241
