#time, Spd[]
316.784,1.56467
316.985,2.04707
317.185,1.15551
317.385,0.572014
317.585,0.291548
317.785,1.30908
317.985,1.23406
318.185,1.42394
318.385,1.0749
318.585,0.664003
318.784,1.08503
318.985,2.27853
319.185,1.19004
319.385,0.32311
319.585,0.510882
319.785,1.54159
319.985,0.45618
320.185,0.230217
320.385,0.388973
320.584,0.831865
320.784,0.952575
320.985,0.474342
321.185,0.06
321.385,0.259615
321.585,0.569386
321.785,0.806536
321.984,0.997246
322.184,0.444072
322.385,0.114018
322.584,0.559732
322.785,1.00722
322.985,1.03446
323.185,0.625859
323.385,0.332415
323.584,0.51614
323.784,0.462277
323.984,0.904268
324.184,0.882326
324.384,1.18271
324.585,1.01592
324.785,0.370135
324.985,0.478017
325.184,1.09659
325.384,1.16211
325.585,0.857555
325.784,0.659469
325.984,0.257099
326.184,0.715612
326.385,1.01203
326.584,0.818413
326.784,0.563649
326.984,0.268328
327.185,0.296985
327.385,0.590593
327.585,0.758024
327.804,0.762955
327.985,0.463897
328.185,0.43
328.405,0.292062
328.585,0.487032
328.785,0.772787
328.984,0.726154
329.185,0.620323
329.384,0.25
329.585,0.172046
329.785,0.443847
329.984,0.722011
330.185,0.70214
330.404,0.5728
330.585,0.0948683
330.785,0.35
330.984,0.693542
331.185,0.75591
331.384,0.778845
331.585,0.657875
331.785,1.47492
331.985,1.66643
332.185,2.23949
332.384,3.01975
332.585,6.08383
332.785,8.51414
332.985,9.61337
333.185,11.6222
333.385,12.3699
333.585,15.6841
333.784,14.3169
333.984,12.8708
334.184,12.933
334.384,12.1994
334.585,12.4446
334.785,10.0186
334.985,8.98404
335.184,10.7886
335.385,14.1374
335.604,13.8834
335.784,11.8555
335.985,11.2787
336.185,11.1695
336.385,10.7103
336.585,10.466
336.784,10.3677
336.985,10.3106
337.185,10.4085
337.385,10.1081
337.585,9.98302
337.785,9.94145
338.004,9.90073
338.185,9.85688
338.404,9.8387
338.605,9.71511
338.785,9.83628
338.985,10.0022
339.185,10.0592
339.385,10.1802
339.585,10.1113
339.784,9.93914
339.985,9.95454
340.185,10.3059
340.385,10.0589
340.585,10.1641
340.785,9.94501
340.985,10.0779
341.184,9.98944
341.385,9.88895
341.585,9.89452
341.804,9.69893
341.985,9.89963
342.185,9.80431
342.385,9.67192
342.585,9.85649
342.785,9.71321
342.985,9.70305
343.185,9.92345
343.385,9.55056
343.584,9.66141
343.785,9.7087
343.984,9.67388
344.185,9.73822
344.385,9.59619
344.585,9.599
344.785,9.70073
344.985,9.75971
345.185,9.86829
345.385,9.73732
345.585,9.79576
345.785,9.77712
345.985,9.69912
346.185,9.66294
346.385,10.186
346.585,9.76844
346.785,9.70981
347.005,9.7641
347.185,9.52211
347.385,9.68922
347.605,9.84054
347.785,9.82301
347.985,10.0062
348.185,10.2466
348.385,10.374
348.605,10.1898
348.805,10.3964
349.005,10.4807
349.185,10.6157
349.384,10.367
349.585,10.5549
349.785,10.7114
350.004,10.5846
350.204,10.5004
350.404,10.4906
350.585,10.4313
350.804,10.5036
351.004,10.8217
351.204,10.911
351.385,10.8378
351.585,11.1958
351.785,11.1009
351.985,10.64
352.205,10.999
352.385,11.0658
352.605,11.2166
352.785,11.112
352.985,10.9301
353.185,11.1018
353.385,11.3596
353.585,11.518
353.785,11.3087
353.985,11.6123
354.185,11.6267
354.404,11.8988
354.604,11.9302
354.785,11.957
354.985,11.9199
355.185,11.9357
355.385,11.8794
355.585,11.8954
355.784,11.7205
355.984,11.9377
356.184,11.9959
356.385,12.0266
356.604,12.0224
356.804,11.8985
357.004,12.1284
357.185,11.9005
357.404,12.0678
357.585,12.0332
357.804,12.4803
358.004,11.9692
358.185,11.9318
358.385,11.9932
358.605,12.2568
358.805,12.4066
359.005,12.3331
359.205,12.3909
359.405,12.4112
359.605,12.2898
359.805,12.3989
360.005,12.2898
360.205,12.3487
360.405,12.4707
360.605,12.5314
360.805,12.8446
361.005,12.7516
361.205,12.6429
361.405,12.5358
361.584,12.4144
361.805,12.4946
362.005,12.5639
362.204,12.2957
362.405,12.4038
362.605,12.5192
362.805,12.4272
362.985,12.4631
363.205,12.484
363.405,12.3082
363.605,12.4534
363.805,12.4467
364.005,12.2818
364.205,12.1239
364.385,12.2442
364.605,11.9835
364.785,11.9758
365.004,12.1099
365.184,11.8032
365.405,11.7988
365.585,11.759
365.785,11.5842
365.985,11.8038
366.185,11.6864
366.405,11.8336
366.605,11.6174
366.785,11.8772
366.985,11.7614
367.185,11.6161
367.385,11.7332
367.585,11.6409
367.785,11.6836
367.985,11.5913
368.205,11.6848
368.385,11.8518
368.585,11.4504
368.784,11.3797
368.984,11.49
369.184,11.3748
369.385,11.6853
369.585,11.8995
369.785,11.9928
369.985,11.8916
370.185,12.0554
370.404,12.1579
370.604,11.995
370.804,12.0671
371.004,11.8673
371.204,12.0948
371.385,12.1675
371.585,11.8665
371.804,11.8468
372.004,12.0201
372.204,11.8584
372.385,11.2961
372.585,11.8915
372.785,11.7404
372.985,11.8039
373.185,11.5734
373.385,11.3995
373.585,11.5459
373.784,11.4336
373.985,11.2597
374.184,11.5061
374.404,11.4529
374.604,11.4836
374.804,11.3604
375.004,11.7146
375.204,11.7745
375.404,11.5828
375.604,11.5218
375.804,11.5506
376.004,11.6289
376.204,11.5026
376.385,11.5062
376.604,11.5895
376.785,11.523
377.005,11.5212
377.205,11.566
377.405,11.5635
377.605,11.7834
377.805,11.7994
378.005,11.8021
378.185,11.7309
378.405,11.8511
378.604,11.7525
378.805,11.6895
379.005,11.982
379.205,11.9662
379.404,12.2075
379.584,12.1773
379.804,12.3089
380.004,12.4305
380.204,12.4335
380.404,12.6788
380.604,12.5033
380.804,12.7701
381.004,12.7462
381.204,12.8261
381.405,12.761
381.604,12.7265
381.804,12.7002
382.004,12.6553
382.204,12.7132
382.385,12.6663
382.605,12.7536
382.805,12.4434
383.005,12.4531
383.205,12.4586
383.405,12.3293
383.605,12.1521
383.805,12.2308
384.005,12.1264
384.205,12.2273
384.405,12.0566
384.605,12.1171
384.805,12.1141
385.005,12.0317
385.185,11.911
385.405,12.0513
385.605,12.0481
385.805,11.6411
386.005,12.0061
386.205,11.853
386.405,12.0146
386.605,11.7654
386.805,11.8573
387.005,11.8232
387.205,11.8614
387.405,11.7777
387.604,11.9512
387.804,12.2373
388.004,12.2062
388.204,12.3013
388.404,12.3907
388.604,12.4582
388.804,12.5895
389.004,12.466
389.204,12.4286
389.404,12.4885
389.604,12.4831
389.804,12.4625
390.004,12.3703
390.204,12.4071
390.404,12.46
390.604,12.4189
390.804,12.427
391.004,12.5592
391.204,12.6294
391.404,12.5738
391.605,12.5534
391.804,12.6203
392.004,12.7303
392.204,12.7445
392.404,12.8607
392.604,12.8969
392.804,12.9654
393.004,13.2419
393.204,13.2484
393.404,13.208
393.604,13.2572
393.805,13.2623
394.005,13.1587
394.204,12.9454
394.404,12.934
394.604,12.8648
394.804,13.0458
395.004,13.0165
395.204,12.7335
395.405,12.9072
395.604,12.9934
395.805,12.9393
396.005,13.0817
396.205,13.0671
396.404,13.1381
396.605,13.2246
396.805,13.3476
397.004,13.3172
397.204,13.5595
397.405,13.4602
397.604,13.4651
397.805,13.3598
398.004,13.4738
398.205,13.456
398.405,13.485
398.605,13.5035
398.805,13.6098
399.005,13.6568
399.205,13.6633
399.405,13.75
399.605,13.8389
399.804,13.9235
400.005,13.8544
400.204,13.8897
400.404,13.861
400.605,13.7812
400.805,13.763
401.005,13.9052
401.205,13.7732
401.405,13.9311
401.605,13.6327
401.805,13.8868
402.005,13.921
402.204,14.0262
402.404,14.0756
402.604,13.8517
402.805,13.9773
403.004,13.9823
403.204,13.9945
403.405,14.1803
403.605,14.1958
403.805,14.0875
404.005,14.3343
404.205,14.2771
404.404,14.0966
404.604,14.1078
404.804,14.1691
405.005,14.2453
405.205,14.226
405.404,14.0559
405.605,13.9361
405.805,14.0197
406.004,13.9561
406.204,13.9843
406.404,14.2593
406.604,14.0221
406.804,13.8622
407.004,13.8517
407.205,13.9471
407.405,13.8803
407.605,13.8741
407.804,13.9867
408.005,13.9407
408.205,13.8109
408.405,13.7102
408.605,13.7581
408.805,13.4952
409.005,13.828
409.205,13.7215
409.404,13.6542
409.604,13.675
409.805,13.6137
410.004,13.5567
410.205,13.6651
410.404,13.7018
410.604,13.3663
410.805,13.9987
411.005,13.7965
411.205,13.9806
411.405,13.9161
411.604,13.7793
411.804,14.0039
412.004,15.3169
412.205,14.8
412.404,14.1558
412.605,14.2096
412.805,14.5088
413.004,14.1476
413.205,13.9936
413.404,13.823
413.604,13.5807
413.805,14.0101
414.004,13.999
414.204,14.0084
414.405,13.9098
414.604,13.6565
414.804,13.3408
415.004,13.399
415.204,13.0577
415.404,12.8763
415.604,12.7161
415.804,12.8099
416.004,12.193
416.205,12.2443
416.404,12.2549
416.604,11.7411
416.805,11.8081
417.004,11.5194
417.205,11.4435
417.404,11.0266
417.604,10.5937
417.805,10.4025
418.005,10.3718
418.205,9.904
418.405,9.67323
418.604,9.68826
418.804,9.49135
419.004,9.11593
419.205,9.26371
419.405,9.34427
419.605,8.87246
419.804,9.00125
420.005,8.82009
420.205,9.03053
420.404,8.68639
420.605,8.28529
420.805,8.10247
421.004,7.86848
421.205,7.74123
421.404,8.33072
421.605,8.14867
421.804,8.24348
422.004,8.3067
422.204,8.49819
422.405,8.49137
422.605,8.48071
422.805,8.36675
423.005,8.22933
423.205,9.11968
423.405,9.12277
423.604,9.27704
423.805,9.5119
424.005,9.35364
424.205,9.43806
424.405,9.18984
424.604,9.2859
424.804,8.78786
425.004,9.44958
425.205,9.41951
425.404,9.27769
425.605,9.1955
425.804,9.18752
426.004,9.17082
426.204,8.86481
426.405,8.80148
426.604,9.12329
426.804,9.08778
427.005,9.08958
427.205,8.94683
427.404,9.40462
427.605,9.4658
427.805,9.44765
428.005,9.62407
428.205,9.69002
428.405,9.6115
428.604,9.48076
428.805,9.79018
429.004,9.82273
429.205,9.93362
429.404,9.75334
429.604,8.9921
429.805,9.1601
430.005,9.1759
430.205,9.34989
430.405,9.39854
430.605,9.42725
430.805,9.24104
431.005,9.11926
431.204,9.30842
431.404,9.22146
431.604,9.45402
431.804,8.74613
432.004,9.14256
432.205,8.98962
432.404,8.97344
432.605,8.69174
432.804,8.56853
433.005,8.72363
433.205,8.6077
433.385,8.27615
433.605,8.03624
433.804,8.12483
434.004,7.82031
434.204,7.90206
434.404,7.50483
434.605,7.74677
434.804,7.92309
435.005,7.65738
435.205,7.7316
435.404,7.75957
435.605,7.89856
435.804,7.65701
436.004,7.77459
436.204,8.00722
436.404,7.19573
436.604,0.801561
436.805,0.193132
437.004,0.680955
437.204,0.501597
437.404,0.34
437.604,0.152971
437.804,0.27074
438.005,0.138924
438.205,0.287924
438.405,0.13
438.605,0.110454
438.804,0.0806226
439.004,0.136015
439.205,0.0583095
439.405,0.0948683
439.605,0.120416
439.805,0.142127
440.005,0.0984886
440.205,0.0223607
440.405,0.131529
440.605,0.231948
440.805,0.0583095
441.005,0.0948683
441.205,0.162788
441.405,0.107703
441.605,0.0943398
441.805,0.180278
442.005,0.162788
442.205,0.0894427
442.405,0.107703
442.605,0.220907
442.805,0.114018
443.005,0.072111
443.205,0.0894427
443.405,0.0282843
443.605,0.1
443.805,0.0707107
444.005,0.0707107
444.205,0.0316228
444.405,0.102956
444.605,0.0509902
444.805,0.0860232
445.005,0.0316228
445.205,0.17
445.405,0.0141421
445.605,0.0282843
445.805,0.0894427
446.005,0.01
446.205,0.0781025
446.405,0.140357
446.605,0.0509902
446.805,0.02
447.005,0.05
447.205,0.0781025
447.405,0.108167
447.605,0.0509902
447.805,0.0707107
448.005,0.0360555
448.205,0.0565685
448.405,0.145602
448.605,0.192354
448.805,0.0223607
449.004,0.0360555
449.205,0.182483
449.405,0.116619
449.605,0.0412311
449.805,0.0282843
450.005,0.0921954
450.205,0.08
450.405,0.106301
450.605,0.067082
450.805,0.13
451.005,0.0781025
451.205,0.138924
451.405,0.263059
451.605,0.178045
451.805,0.142127
452.005,0.100499
452.205,0.10198
452.405,0.0223607
452.605,0.0860232
452.805,0.128062
453.005,0.0640312
453.205,0.155563
453.405,0.067082
453.605,0.0806226
453.804,0.145602
454.004,0.0632455
454.205,0.1
454.405,0.180278
454.605,0.0509902
454.805,0.072111
455.005,0.158114
455.205,0.0316228
455.405,0.186815
455.604,0.0447214
455.805,0.206155
456.004,0.187883
456.205,0.178885
456.405,0.0860232
456.605,0.577061
456.805,0.0781025
457.005,0.116619
457.205,0.306105
457.405,0.08544
457.605,0.0860232
457.805,0.05
458.005,0.1253
458.205,0.130384
458.405,0.169706
458.605,0.104403
458.805,0.162788
459.005,0.183848
459.205,0.106301
459.405,0.221359
459.605,0.305941
459.805,0.0424264
460.005,0.04
460.205,0.277849
460.405,0.139284
460.605,0.0707107
460.805,0.233452
461.005,0.110454
461.205,0.336006
461.405,0.110454
461.605,0.121655
461.805,0.03
462.004,0.0806226
462.205,0.156525
462.405,0.0806226
462.605,0.156525
462.805,0.117047
463.005,0.144222
463.205,0.417732
463.405,0.464866
463.605,0.0984886
463.805,0.241868
464.005,0.202485
464.205,0.180278
464.405,0.0316228
464.604,0.0728011
464.805,0.35
465.005,0.15
465.204,0.0860232
465.404,0.0640312
465.605,0.0412311
465.805,0.19105
466.005,0.139284
466.205,0.0583095
466.405,0.0565685
466.605,0.0632455
466.805,0.067082
467.005,0.0806226
467.205,0.0360555
467.405,0.206155
467.605,0.557315
467.805,0.430813
468.005,0.143178
468.205,0.0781025
468.405,0.0360555
468.605,0.0583095
468.805,0.0728011
469.005,0.0632455
469.205,0.0565685
469.405,0.25
469.605,0.08544
469.805,0.0943398
470.005,0.067082
470.205,0.08
470.405,0.0538516
470.605,0.0824621
470.805,0.05
471.004,0.0707107
471.205,0.0806226
471.405,0.05
471.605,0.0761577
471.805,0.0360555
472.005,0.0583095
472.205,0.121655
472.405,0.05
472.605,0.107703
472.805,0.0360555
473.005,0.0316228
473.205,0.0316228
473.405,0.12083
473.605,0.07
473.805,0.0948683
474.005,0.126491
474.205,0.158114
474.405,0.0447214
474.605,0.0360555
474.805,0.0921954
475.005,0.07
475.205,0.0640312
475.405,0.0781025
475.605,0.0360555
475.805,0.0424264
476.005,0.03
476.205,0.187883
476.405,0.178045
476.605,0.136015
476.805,0.121655
477.005,0.114018
477.205,0.0984886
477.405,0.0728011
477.605,0.067082
477.805,0.072111
478.005,0.0707107
478.205,0.102956
478.405,0.164924
478.605,0.114018
478.805,0.05
479.005,0.128062
479.205,0.0509902
479.405,0.0608276
479.605,0.0632455
479.805,0
480.005,0.122066
480.205,0.0583095
480.405,0.0921954
480.605,0.04
480.805,0.1
481.005,0.100499
481.204,0.04
481.405,0.0538516
481.605,0.03
481.805,0.02
482.005,0.114018
482.205,0.0447214
482.405,0.0707107
482.605,0.0424264
482.805,0.141421
483.005,0.0424264
483.205,0.106301
483.405,0.18868
483.605,0.106301
483.805,0.431393
484.004,0.214709
484.205,0.306757
484.404,0.0447214
484.604,0.127279
484.804,0.205183
485.004,0.192354
485.204,0.424382
485.404,0.557853
485.605,1.88215
485.804,1.64757
486.004,2.14972
486.204,2.02272
486.404,1.61227
486.604,1.37539
486.805,1.39531
487.005,1.18229
487.205,1.16387
487.405,1.08005
487.605,1.06827
487.805,1.37412
488.004,0.90802
488.204,1.11772
488.405,1.56605
488.605,1.49037
488.804,1.21754
489.004,1.43951
489.205,1.71172
489.404,1.3685
489.604,1.68656
489.805,1.46322
490.005,0.876641
490.204,1.19038
490.404,1.14856
490.604,0.87
490.804,1.36341
491.004,1.39589
491.205,1.59389
491.404,1.36367
491.605,1.23065
491.804,1.00319
492.004,1.08665
492.204,1.38004
492.404,1.37321
492.604,1.3946
492.805,1.59101
493.004,1.43391
493.204,1.23369
493.404,1.7404
493.604,1.58902
493.804,1.56467
494.004,1.36125
494.205,1.74451
494.405,1.68345
494.604,1.66736
494.804,1.3909
495.005,1.62364
495.205,1.34536
495.404,1.33304
495.605,1.74046
495.804,1.65012
496.004,1.65738
496.205,1.15948
496.405,1.64201
496.604,1.62635
496.805,1.57877
497.004,1.31469
497.205,0.870919
497.404,1.50791
497.605,1.23556
497.805,1.35192
498.004,2.06349
498.205,1.66027
498.404,0.996243
498.604,0.864523
498.804,1.19867
499.004,0.951315
499.204,1.12219
499.405,1.35181
499.605,1.14272
499.804,1.21198
500.004,1.32015
500.204,1.14756
500.404,1.18406
500.605,1.1428
500.804,1.50851
501.004,1.03484
501.204,1.164
501.405,1.23
501.605,1.26779
501.805,1.19403
502.005,1.06042
502.205,1.42144
502.404,1.36191
502.604,1.55596
502.804,1.32034
503.004,1.01922
503.204,1.31594
503.404,1.23939
503.604,1.09768
503.804,1.41989
504.004,1.51954
504.204,1.07355
504.405,1.35326
504.604,1.09622
504.804,1.41227
505.004,1.45691
505.204,1.32076
505.404,1.1868
505.604,1.17652
505.804,0.898888
506.004,1.10277
506.204,1.19854
506.404,1.35695
506.605,0.967988
506.805,0.909725
507.004,0.738783
507.204,1.39979
507.405,1.26531
507.604,1.03175
507.804,1.05081
508.004,0.878635
508.204,0.89627
508.404,1.0412
508.604,1.05513
508.805,0.962081
509.004,0.76844
509.204,1.05702
509.404,1.10941
509.604,1.05309
509.804,1.15802
510.004,1.40118
510.204,1.08407
510.404,0.99925
510.604,1.00424
510.804,0.600083
511.004,1.10005
511.204,1.95256
511.404,1.38852
511.605,1.16108
511.804,1.0202
512.004,1.09458
512.205,1.15732
512.404,1.60611
512.604,1.37641
512.804,0.933006
513.004,1.31529
513.204,0.940479
513.404,1.03846
513.604,1.03576
513.804,1.63487
514.004,0.947259
514.204,0.724017
514.404,0.472652
514.604,0.54626
514.804,0.62
515.004,0.374833
515.204,0.555788
515.404,0.530094
515.604,1.41549
515.804,0.618142
516.004,0.886848
516.204,0.138924
516.404,0.63561
516.604,0.335261
516.804,0.930484
517.004,0.792023
517.204,0.551543
517.404,0.77026
517.604,1.32004
517.804,1.26063
518.004,1.9213
518.204,0.572713
518.404,0.399625
518.604,0.468615
518.804,0.361248
519.004,0.271662
519.204,0.505668
519.404,0.156525
519.604,1.85952
519.804,1.43405
520.004,0.520096
520.204,0.406079
520.405,0.0608276
520.605,1.23438
520.805,0.158114
521.005,1.38975
521.205,1.70074
521.405,1.83109
521.605,1.57305
521.805,0.219317
522.005,0.407185
522.205,0.0984886
522.405,0.951315
522.605,1.43892
522.805,1.13225
523.005,0.648151
523.205,0.493964
523.405,0.715052
523.605,1.13252
523.805,1.24085
524.005,2.0948
524.205,2.33805
524.424,2.35983
524.605,1.19971
524.804,1.26463
525.004,0.360555
525.204,0.538516
525.404,0.362353
525.604,0.0905538
525.804,0.281603
526.004,0.136015
526.204,0.136015
526.404,0.238537
526.604,0.1253
526.805,0.0943398
527.005,0.01
527.205,0.0424264
527.405,0.104403
527.605,0.11
527.805,0.151327
528.005,0.148661
528.204,0.170294
528.405,0.01
528.605,0.0640312
528.805,0.05
529.005,0.1253
529.205,0.35609
529.405,0.247386
529.605,0.373631
529.805,0.779295
530.005,0.933809
530.205,0.111803
530.405,0.502494
530.605,0.182483
530.824,0.194165
531.005,0.116619
531.205,0.186815
531.405,0.255539
531.605,0.567274
531.805,0.0141421
532.005,0.0141421
532.205,0.248395
532.405,0.228473
532.605,0.206155
532.804,0.304138
533.004,0.19105
533.204,0.662193
533.405,0.220227
533.605,0.07
533.805,0.245153
534.005,0.687968
