#time, pitch[]
159.488,0.0292081
159.593,0.0315363
159.698,0.026776
159.803,0.0192488
159.908,0.0320444
160.013,0.0401421
160.118,0.0565376
160.223,0.0518968
160.328,0.0495273
160.433,0.055866
160.538,0.050547
160.643,0.0399172
160.748,0.0193186
160.853,0.0151196
160.958,0.0566454
161.063,0.137079
161.168,0.123772
161.273,0.111861
161.378,0.0973678
161.483,0.0790821
161.588,0.0760263
161.693,0.0697098
161.798,0.0822469
161.903,0.0790081
162.008,0.0860556
162.113,0.0634772
162.218,0.080753
162.323,0.0822943
162.428,0.0674981
162.533,0.0486176
162.638,0.0527432
162.743,0.0544893
162.848,0.0669163
162.953,0.0734452
163.058,0.0748051
163.163,0.0917737
163.268,0.0749226
163.373,0.0819744
163.478,0.0938706
163.583,0.0720598
163.688,0.0670246
163.793,0.0569978
163.898,0.054459
164.003,0.0569689
164.108,0.049201
164.213,0.0489451
164.318,0.0441967
164.423,0.0492898
164.528,0.0493703
164.633,0.0460083
164.738,0.0216032
164.843,0.0208415
164.948,0.0241184
165.053,0.0343318
165.158,0.0370644
165.263,0.0380367
165.368,0.040399
165.473,0.0227637
165.578,0.0287006
165.683,0.0309572
165.788,0.0248359
165.893,0.0194656
165.998,0.0265436
166.103,0.0286492
166.208,0.027766
166.313,0.0154728
166.418,0.00645685
166.523,-0.0416713
166.628,-0.101202
166.733,-0.0927229
166.838,-0.091549
166.943,-0.0906154
167.048,-0.0896585
167.153,-0.0888457
167.258,-0.0880162
167.363,-0.0872655
167.468,-0.0866482
167.573,-0.0862237
167.678,-0.0858157
167.783,-0.0855421
167.888,-0.0851799
167.993,-0.0849273
168.098,-0.0846881
168.203,-0.0844697
168.308,-0.0842843
168.413,-0.0839595
168.518,-0.0838091
168.623,-0.0836567
168.728,-0.0835983
168.833,-0.0835173
168.938,-0.0834918
169.043,-0.0840138
169.148,-0.0859535
169.253,-0.0859635
169.358,-0.0633333
169.463,-0.0583545
169.568,-0.0543092
169.673,-0.0566928
169.778,-0.0588114
169.883,-0.0571051
169.988,-0.054438
170.093,-0.0598718
170.198,-0.0691146
170.303,-0.0686702
170.408,-0.0523275
170.513,-0.0456684
170.618,-0.0511209
170.723,-0.0482745
170.828,-0.0427892
170.933,-0.0460445
171.038,-0.0458567
171.143,-0.0478661
171.248,-0.0406739
171.353,-0.046684
171.458,-0.0381708
171.563,-0.0926635
171.668,-0.0890286
171.773,-0.0881643
171.878,-0.0875055
171.983,-0.0870173
172.088,-0.0864538
172.193,-0.0859933
172.298,-0.0856959
172.403,-0.085399
172.508,-0.0850838
172.613,-0.0848098
172.718,-0.0846587
172.823,-0.0843605
172.928,-0.0842154
173.033,-0.0840336
173.138,-0.0838076
173.243,-0.083692
173.348,-0.0835018
173.453,-0.0834072
173.558,-0.0834376
173.663,-0.0833458
173.768,-0.083154
173.873,-0.0832076
173.978,-0.0830957
174.083,-0.0829993
174.188,-0.0830946
174.293,-0.0830853
174.398,-0.0830873
174.503,-0.083064
174.608,-0.0830621
174.713,-0.0830908
174.818,-0.0830731
174.923,-0.0829921
175.028,-0.0829276
175.133,-0.0829586
175.238,-0.082989
175.343,-0.0828995
175.448,-0.0830723
175.553,-0.0831832
175.658,-0.0832597
175.763,-0.0833088
175.868,-0.0832552
175.973,-0.0832753
176.078,-0.0832524
176.183,-0.0833354
176.288,-0.0834295
176.393,-0.0833596
176.498,-0.0833818
176.603,-0.0834094
176.708,-0.0834161
176.813,-0.0834491
176.918,-0.0833541
177.023,-0.0834718
177.128,-0.0834944
177.233,-0.0834863
177.338,-0.0835557
177.443,-0.0835831
177.548,-0.0836122
177.653,-0.0837152
177.758,-0.083674
177.863,-0.0835859
177.968,-0.0835372
178.073,-0.0836507
178.178,-0.0837946
178.283,-0.0838591
178.388,-0.0838751
178.493,-0.0838858
178.598,-0.0838598
178.703,-0.0838236
178.808,-0.0838047
178.913,-0.0838996
179.018,-0.0839291
179.123,-0.0840143
179.228,-0.0840393
179.333,-0.0839992
179.438,-0.0839566
179.543,-0.0838799
179.648,-0.0838007
179.753,-0.0836865
179.858,-0.0837927
179.963,-0.0837834
180.068,-0.0838797
180.173,-0.0839322
180.278,-0.0840236
180.383,-0.0841073
180.488,-0.0841284
180.593,-0.0841537
180.698,-0.0841656
180.803,-0.0842204
180.908,-0.0841047
181.013,-0.0841135
181.118,-0.0840111
181.223,-0.0840431
181.328,-0.0840286
181.433,-0.0840572
181.538,-0.0840667
181.643,-0.0840679
181.748,-0.0840485
181.853,-0.0840595
181.958,-0.0841173
182.063,-0.0840393
182.168,-0.0840645
182.273,-0.0841526
182.378,-0.0841656
182.483,-0.084111
182.588,-0.0841206
182.693,-0.0841635
182.798,-0.0841203
182.903,-0.0841738
183.008,-0.0842823
183.113,-0.0843015
183.218,-0.0842894
183.323,-0.0842515
183.428,-0.0843092
183.533,-0.0843668
183.638,-0.0842308
183.743,-0.0842416
183.848,-0.0842322
183.953,-0.0842295
184.058,-0.0842506
184.163,-0.0843569
184.268,-0.0843807
184.373,-0.0844215
184.478,-0.0844396
184.583,-0.0845072
184.688,-0.0845838
184.793,-0.0846387
184.898,-0.0846736
185.003,-0.0846715
185.108,-0.084705
185.213,-0.0847137
185.318,-0.0848
185.423,-0.0848004
185.528,-0.0848083
185.633,-0.0848738
185.738,-0.0848262
185.843,-0.084873
185.948,-0.0848577
186.053,-0.0848321
186.158,-0.0848426
186.263,-0.0847923
186.368,-0.0847706
186.473,-0.0848949
186.578,-0.0848073
186.683,-0.0847024
186.788,-0.084736
186.893,-0.0847939
186.998,-0.0848664
187.103,-0.0849391
187.208,-0.0849155
187.313,-0.0848716
187.418,-0.0848509
187.523,-0.0848099
187.628,-0.0848591
187.733,-0.0848966
187.838,-0.0849001
187.943,-0.084852
188.048,-0.0848964
188.153,-0.0848862
188.258,-0.0849013
188.363,-0.0847502
188.468,-0.0847492
188.573,-0.0847834
188.678,-0.0847248
188.783,-0.0846597
188.888,-0.0846475
188.993,-0.084601
189.098,-0.0846039
189.203,-0.0845547
189.308,-0.0845045
189.413,-0.0844947
189.518,-0.084541
189.623,-0.084566
189.728,-0.0845593
189.833,-0.0844774
189.938,-0.0844884
190.043,-0.0844517
190.148,-0.0845102
190.253,-0.0844396
190.358,-0.0845431
190.463,-0.0845155
190.568,-0.0845823
190.673,-0.0846585
190.778,-0.0846574
190.883,-0.0846318
190.988,-0.0845829
191.093,-0.0845799
191.198,-0.0845764
191.303,-0.0845499
191.408,-0.0845374
191.513,-0.0845461
191.618,-0.0844191
191.723,-0.0844145
191.828,-0.0844387
191.933,-0.0844588
192.038,-0.0846276
192.143,-0.0845695
192.248,-0.0845929
192.353,-0.0844914
192.458,-0.0844996
192.563,-0.0844116
192.668,-0.084337
192.773,-0.0842948
192.878,-0.0842807
192.983,-0.0842651
193.088,-0.0843315
193.193,-0.0843425
193.298,-0.0844021
193.403,-0.0843749
193.508,-0.0843946
193.613,-0.0844287
193.718,-0.0845022
193.823,-0.0845183
193.928,-0.0845069
194.033,-0.0843489
194.138,-0.084348
194.243,-0.0843557
194.348,-0.0842719
194.453,-0.0843164
194.558,-0.0842851
194.663,-0.0842123
194.768,-0.0842762
194.873,-0.0842768
194.978,-0.0843014
195.083,-0.0843797
195.188,-0.0844281
195.293,-0.0844136
195.398,-0.0844724
195.503,-0.08453
195.608,-0.0845048
195.713,-0.0844857
195.818,-0.0845438
195.923,-0.0845701
196.028,-0.0845902
196.133,-0.0845983
196.238,-0.0845828
196.343,-0.0845852
196.448,-0.0845048
196.553,-0.0844579
196.658,-0.0844026
196.763,-0.084426
196.868,-0.0844032
196.973,-0.0843737
197.078,-0.084385
197.183,-0.0845075
197.288,-0.0844648
197.393,-0.0844742
197.498,-0.0845588
197.603,-0.0846878
197.708,-0.0846908
197.813,-0.0846896
197.918,-0.0846963
198.023,-0.0846312
198.128,-0.0846676
198.233,-0.0845838
198.338,-0.0845933
198.443,-0.0846632
198.548,-0.0847356
198.653,-0.0846683
198.758,-0.0846385
198.863,-0.084512
198.968,-0.084502
199.073,-0.0845619
199.178,-0.084608
199.283,-0.0846359
199.388,-0.0847006
199.493,-0.0846256
199.598,-0.0847368
199.703,-0.0846245
199.808,-0.084679
199.913,-0.084769
200.018,-0.0847852
200.123,-0.0848868
200.228,-0.0847743
200.333,-0.0846618
200.438,-0.0846722
200.543,-0.0847276
200.648,-0.0846903
200.753,-0.0847176
200.858,-0.0847087
200.963,-0.0846256
201.068,-0.0846642
201.173,-0.084698
201.278,-0.0846618
201.383,-0.0846899
201.488,-0.0847212
201.593,-0.0847306
201.698,-0.0848016
201.803,-0.0848367
201.908,-0.0847977
202.013,-0.0847895
202.118,-0.0846767
202.223,-0.0846572
202.328,-0.084674
202.433,-0.0847188
202.538,-0.0847155
202.643,-0.084774
202.748,-0.0847439
202.853,-0.084699
202.958,-0.0847583
203.063,-0.0848144
203.168,-0.0847155
203.273,-0.0847143
203.378,-0.084708
203.483,-0.0847042
203.588,-0.084693
203.693,-0.0848396
203.798,-0.084825
203.903,-0.0847911
204.008,-0.084694
204.113,-0.0847181
204.218,-0.084765
204.323,-0.0846428
204.428,-0.0847192
204.533,-0.0846207
204.638,-0.0846162
204.743,-0.0846759
204.848,-0.0846783
204.953,-0.0847343
205.058,-0.084628
205.163,-0.0846215
205.268,-0.0846133
205.373,-0.0846808
205.478,-0.0847515
205.583,-0.0845933
205.688,-0.0845814
205.793,-0.0845425
205.898,-0.0844946
206.003,-0.084421
206.108,-0.0843804
206.213,-0.0843822
206.318,-0.0845227
206.423,-0.0844417
206.528,-0.0845242
206.633,-0.0844268
206.738,-0.0844488
206.843,-0.0844618
206.948,-0.0843668
207.053,-0.0843112
207.158,-0.0844516
207.263,-0.0845454
207.368,-0.0845653
207.473,-0.0844887
207.578,-0.0844053
207.683,-0.0844343
207.788,-0.0844631
207.893,-0.0844762
207.998,-0.0844613
208.103,-0.0844187
208.208,-0.0843838
208.313,-0.0843862
208.418,-0.08438
208.523,-0.084375
208.628,-0.0843586
208.733,-0.0844326
208.838,-0.0844264
208.943,-0.0844413
209.048,-0.0845691
209.153,-0.0846524
209.258,-0.0846334
209.363,-0.0846399
209.468,-0.084596
209.573,-0.084573
209.678,-0.0846101
209.783,-0.0846097
209.888,-0.0846745
209.993,-0.0846967
210.098,-0.0846983
210.203,-0.0846746
210.308,-0.0845557
210.413,-0.0844861
210.518,-0.0845039
210.623,-0.0844694
210.728,-0.0846505
210.833,-0.0845997
210.938,-0.0846469
211.043,-0.0846504
211.148,-0.0846149
211.253,-0.0846869
211.358,-0.0847133
211.463,-0.0846984
211.568,-0.0845193
211.673,-0.0844997
211.778,-0.0845797
211.883,-0.0845618
211.988,-0.0847192
212.093,-0.0847533
212.198,-0.0846777
212.303,-0.0848173
212.408,-0.0848068
212.513,-0.0847145
212.618,-0.0848507
212.723,-0.0848548
212.828,-0.0845579
212.933,-0.0843954
213.038,-0.0844233
213.143,-0.0841229
213.248,-0.0841832
213.353,-0.084126
213.458,-0.0838605
213.563,-0.0840592
213.668,-0.0841671
213.773,-0.0838494
213.878,-0.0837594
213.983,-0.0837269
214.088,-0.0837387
214.193,-0.0840037
214.298,-0.0836126
214.403,-0.0836186
214.508,-0.0834877
214.613,-0.0833366
214.718,-0.0832224
214.823,-0.0836233
214.928,-0.0834759
215.033,-0.0834183
215.138,-0.0834137
215.243,-0.0833933
215.348,-0.0831833
215.453,-0.0830464
215.558,-0.0831265
215.663,-0.0834085
215.768,-0.0833688
215.873,-0.0834798
215.978,-0.0832481
216.083,-0.0833416
216.188,-0.0832098
216.293,-0.0833806
216.398,-0.083326
216.503,-0.083416
216.608,-0.0835072
216.713,-0.0831594
216.818,-0.0830594
216.923,-0.084197
217.028,-0.0857669
217.133,-0.0848771
217.238,-0.0851293
217.343,-0.084542
217.448,-0.0620412
217.553,0.0130646
217.658,0.00954556
217.763,0.03475
217.868,0.000862479
217.973,-0.0172548
218.078,0.0124127
218.183,0.0514625
218.288,0.114133
218.393,0.210386
218.498,0.285659
218.603,0.418168
218.708,0.539229
218.813,0.755409
218.918,0.845617
219.023,0.810548
219.128,0.860731
219.233,0.879444
219.338,1.23168
219.443,1.52335
219.548,1.54056
219.653,1.46052
219.758,1.45157
219.863,1.53858
219.968,1.53952
220.073,1.56542
220.178,1.49491
220.283,1.32296
220.388,1.14117
220.493,1.0815
220.598,1.08704
220.703,1.19798
220.808,1.27759
220.913,1.29848
221.018,1.25292
221.123,1.16233
221.228,1.0136
221.333,0.99854
221.438,1.16574
221.543,1.33289
221.648,1.49732
221.753,1.54741
221.858,1.52948
221.963,1.55429
222.068,1.54175
222.173,1.54611
222.278,1.55044
222.383,1.41493
222.488,1.19391
222.593,0.941162
222.698,0.706782
222.803,0.526939
222.908,0.455357
223.013,0.496046
223.118,0.698937
223.223,0.921735
223.328,1.0069
223.433,1.01961
223.538,1.10419
223.643,1.15466
223.748,1.3457
223.853,1.52667
223.958,1.30187
224.063,1.05755
224.168,0.892987
224.273,1.06861
224.378,1.44525
224.483,1.55351
224.588,1.54818
224.693,1.40896
224.798,1.18405
224.903,0.970496
225.008,0.801787
225.113,0.733064
225.218,0.764603
225.323,0.860126
225.428,0.972497
225.533,1.02992
225.638,1.01247
225.743,1.10718
225.848,1.24711
225.953,1.16018
226.058,0.966424
226.163,0.792629
226.268,0.721555
226.373,0.769093
226.478,0.7909
226.583,0.805948
226.688,0.954094
226.793,1.13386
226.898,1.31769
227.003,1.47398
227.108,1.44213
227.213,1.20739
227.318,0.946514
227.423,0.740767
227.528,0.647633
227.633,0.719454
227.738,0.971686
227.843,1.06981
227.948,1.11707
228.053,1.19187
228.158,1.18089
228.263,1.12413
228.368,0.99283
228.473,0.866982
228.578,0.82189
228.683,0.817314
228.788,0.924713
228.893,1.14947
228.998,1.29731
229.103,1.48488
229.208,1.35619
229.313,0.941422
229.418,0.584869
229.523,0.379688
229.628,0.315163
229.733,0.431436
229.838,0.624738
229.943,0.820032
230.048,0.978812
230.153,1.11431
230.258,1.19207
230.363,1.21828
230.468,1.21865
230.573,1.23409
230.678,1.30066
230.783,1.3739
230.888,1.3667
230.993,1.28392
231.098,1.17428
231.203,1.12078
231.308,1.31434
231.413,1.41998
231.518,1.18428
231.623,0.868802
231.728,1.17287
231.833,1.38454
231.938,1.45411
232.043,1.40713
232.148,1.33628
232.253,1.40064
232.358,1.46329
232.463,1.49679
232.568,1.49529
232.673,1.47943
232.778,1.44841
232.883,1.39832
232.988,1.40572
233.093,1.41195
233.198,1.3242
233.303,1.17547
233.408,1.08164
233.513,1.07776
233.618,1.10474
233.723,1.17618
233.828,1.19531
233.933,1.26595
234.038,1.41373
234.143,1.55404
234.248,1.54681
234.353,1.47091
234.458,1.38202
234.563,1.29097
234.668,0.998848
234.773,1.01849
234.878,0.673786
234.983,0.435971
235.088,0.320932
235.193,0.328593
235.298,0.392982
235.403,0.458768
235.508,0.540063
235.613,0.599998
235.718,0.64226
235.823,0.797329
235.928,1.10985
236.033,1.16342
236.138,0.93947
236.243,0.738083
236.348,0.633397
236.453,0.648593
236.558,0.698104
236.663,0.722607
236.768,0.773892
236.873,0.990649
236.978,1.34225
237.083,1.46193
237.188,1.09435
237.293,0.934336
237.398,0.810686
237.503,0.79049
237.608,0.815093
237.713,0.846635
237.818,0.869096
237.923,0.884762
238.028,1.07612
238.133,1.38068
238.238,1.37
238.343,1.05524
238.448,0.80352
238.553,0.693358
238.658,0.697966
238.763,0.730445
238.868,0.782919
238.973,0.850697
239.078,0.947464
239.183,1.20979
239.288,1.40673
239.393,1.21303
239.498,0.954749
239.603,0.820687
239.708,0.727199
239.813,0.719904
239.918,0.749808
240.023,0.79217
240.128,0.817276
240.233,0.844816
240.338,1.01432
240.443,1.30582
240.548,1.36419
240.653,1.04818
240.758,0.741729
240.863,0.570909
240.968,0.523265
241.073,0.574292
241.178,0.74878
241.283,0.929896
241.388,1.04489
241.493,0.92794
241.598,0.865306
241.703,1.07552
241.808,1.24531
241.913,1.28785
242.018,1.35446
242.123,1.45272
242.228,1.35818
242.333,1.29549
242.438,1.31502
242.543,1.39971
242.648,1.5606
242.753,1.53536
242.858,1.46901
242.963,1.23492
243.068,0.970381
243.173,0.784224
243.278,0.712969
243.383,0.757012
243.488,0.888921
243.593,1.15247
243.698,1.38546
243.803,1.17567
243.908,1.00243
244.013,0.824825
244.118,0.724098
244.223,0.748866
244.328,0.844895
244.433,0.951766
244.538,1.0862
244.643,1.33998
244.748,1.54495
244.853,1.48438
244.958,1.08856
245.063,0.713938
245.168,0.486945
245.273,0.392927
245.378,0.44594
245.483,0.656318
245.588,0.917858
245.693,1.14825
245.798,1.33278
245.903,1.40117
246.008,1.43042
246.113,1.43804
246.218,1.41572
246.323,1.39989
246.428,1.38684
246.533,1.33545
246.638,1.24433
246.743,1.1391
246.848,1.031
246.953,1.002
247.058,0.995723
247.163,1.02421
247.268,1.03641
247.373,0.949329
247.478,0.98437
247.583,1.12577
247.688,1.29047
247.793,1.42816
247.898,1.49287
248.003,1.45992
248.108,1.44713
248.213,1.4314
248.318,1.50112
248.423,1.52936
248.528,1.49405
248.633,1.20676
248.738,1.00828
248.843,0.910887
248.948,0.919312
249.053,0.938489
249.158,0.970334
249.263,1.01006
249.368,0.978075
249.473,0.906729
249.578,0.674734
249.683,0.71098
249.788,0.965262
249.893,1.1898
249.998,1.28573
250.103,1.26555
250.208,1.17286
250.313,1.11541
250.418,1.01328
250.523,0.876711
250.628,0.833447
250.733,0.745945
250.838,0.86299
250.943,1.05984
251.048,1.2089
251.153,1.28568
251.258,1.35556
251.363,1.41228
251.468,1.41255
251.573,1.33809
251.678,1.31821
251.783,1.3778
251.888,1.42053
251.993,1.38525
252.098,1.32644
252.203,1.28805
252.308,1.27907
252.413,1.25672
252.518,1.24222
252.623,1.23088
252.728,1.21957
252.833,1.23108
252.938,1.22558
253.043,1.20802
253.148,1.21756
253.253,1.1647
253.358,1.03261
253.463,0.934543
253.568,1.00728
253.673,1.28071
253.778,1.5216
253.883,1.48575
253.988,1.41364
254.093,1.38343
254.198,1.49932
254.303,1.53324
254.408,1.53898
254.513,1.54001
254.618,1.35223
254.723,1.05858
254.828,0.809579
254.933,0.587624
255.038,0.392947
255.143,0.292689
255.248,0.325465
255.353,0.476888
255.458,0.700107
255.563,0.965921
255.668,1.23045
255.773,1.49505
255.878,1.52585
255.983,1.52272
256.088,1.38781
256.193,1.14493
256.298,0.942792
256.403,0.692762
256.508,0.807066
256.613,1.01543
256.718,1.16456
256.823,1.19992
256.928,1.16745
257.033,0.850075
258.721,-0.330548
258.826,-0.395621
258.931,-0.363453
259.036,-0.253018
259.141,-0.0940479
259.246,-0.0220121
259.351,0.0010674
259.456,0.0437834
259.561,0.0636066
259.666,0.0636569
259.771,0.0760484
259.876,0.065187
259.981,0.0610269
260.086,0.0676993
260.191,0.0868183
260.296,0.0966176
260.401,0.108333
260.506,0.108638
260.611,0.0990626
260.716,0.0895756
260.821,0.096601
260.926,0.0951756
261.031,0.0957776
261.136,0.0917538
261.241,0.0882653
261.346,0.0981381
261.451,0.10649
261.556,0.105417
261.661,0.111488
261.766,0.12303
261.871,0.105624
261.976,0.118451
262.081,0.110975
262.186,0.12506
262.291,0.122599
262.396,0.125164
262.501,0.121001
262.606,0.120557
262.711,0.11382
262.816,0.10607
262.921,0.119993
263.026,0.123917
263.131,0.123824
263.236,0.104082
263.341,0.0975868
263.446,0.107321
263.551,0.108716
263.656,0.104279
263.761,0.0915494
263.866,0.0934404
263.971,0.0778764
264.076,0.0789956
264.181,0.0808558
264.286,0.0780414
264.391,0.0798589
264.496,0.0709661
264.601,0.0679715
264.706,0.0600159
264.811,0.0598681
264.916,0.0493965
265.021,0.0389681
265.126,0.0455656
265.231,0.0424449
265.336,0.0370111
265.441,0.0451961
265.546,0.0401455
265.651,0.036696
265.756,0.0341434
265.861,0.03646
265.966,0.0340047
266.071,0.0279222
266.176,0.031474
266.281,0.0253122
266.386,0.0207078
266.491,0.0251418
266.596,-nan
