#time, yaw[]
131.558,5.39607
131.663,5.43252
131.768,5.38284
131.873,5.35351
131.978,5.36471
132.083,5.33939
132.188,5.31055
132.293,5.32197
132.398,5.31075
132.503,5.33817
132.608,5.35565
132.713,5.32474
132.818,5.33878
132.923,5.35292
133.028,5.34668
133.133,5.36083
133.238,5.33617
133.343,5.31626
133.448,5.36342
133.553,5.35996
133.658,5.34004
133.763,5.35336
133.868,5.35205
133.973,5.33609
134.078,5.33952
134.183,5.33861
134.288,5.3473
134.393,5.36081
134.498,5.36348
134.603,5.35214
134.708,5.36268
134.813,5.36007
134.918,5.37584
135.023,5.36414
135.128,5.37333
135.233,5.37521
135.338,5.37442
135.443,5.36586
135.548,5.37043
135.653,5.36975
135.758,5.37517
135.863,5.36949
135.968,5.36847
136.073,5.37114
136.178,5.37312
136.283,5.36485
136.388,5.37258
136.493,5.37233
136.598,5.36985
136.703,5.36689
136.808,5.36962
136.913,5.3747
137.018,5.36952
137.123,5.36918
137.228,5.36416
137.333,5.36854
137.438,5.36404
137.543,5.36891
137.648,5.37121
137.753,5.37099
137.858,5.36901
137.963,5.36603
138.068,5.36606
138.173,5.36842
138.278,5.3684
138.383,5.37147
138.488,5.3687
138.593,5.36926
138.698,5.36643
138.803,5.3716
138.908,5.36654
139.013,5.37181
139.118,5.36953
139.223,5.36435
139.328,5.36728
139.433,5.36444
139.538,5.37245
139.643,5.36959
139.748,5.36725
139.853,5.37162
139.958,5.36563
140.063,5.35154
140.168,5.34185
140.273,5.33628
140.378,5.32187
140.483,5.30772
140.588,5.32959
140.693,5.32089
140.798,5.31845
140.903,5.31996
141.008,5.31904
141.113,5.32194
141.218,5.32552
141.323,5.31935
141.428,5.31348
141.533,5.3178
141.638,5.31671
141.743,5.32448
141.848,5.31818
141.953,5.31216
142.058,5.30557
142.163,5.30878
142.268,5.28529
142.373,5.27573
142.478,5.2757
142.583,5.26649
142.688,5.2693
142.793,5.26757
142.898,5.267
143.003,5.27674
143.108,5.28137
143.213,5.28541
143.318,5.28942
143.423,5.30278
143.528,5.30406
143.633,5.3174
143.738,5.29217
143.843,5.27526
143.948,5.27722
144.053,5.28068
144.158,5.2836
144.263,5.27802
144.368,5.29505
144.473,5.2968
144.578,5.30914
144.683,5.35774
144.788,5.35176
144.893,5.33837
144.998,5.35053
145.103,5.34783
145.208,5.32936
145.313,5.32303
145.418,5.33768
145.523,5.34157
145.628,5.35596
145.733,5.34736
145.838,5.30332
145.943,5.31889
146.048,5.33849
146.153,5.3549
146.258,5.36907
146.363,5.36408
146.468,5.38624
146.573,5.38634
146.678,5.39255
146.783,5.39727
146.888,5.39608
146.993,5.4003
147.098,5.40148
147.203,5.40233
147.308,5.40157
147.413,5.40497
147.518,5.40301
147.623,5.40371
147.728,5.40448
147.833,5.40769
147.938,5.40594
148.043,5.40635
148.148,5.40665
148.253,5.40435
148.358,5.40951
148.463,5.40525
148.568,5.4127
148.673,5.41016
148.778,5.41038
148.883,5.41035
148.988,5.41073
149.093,5.41047
149.198,5.4107
149.303,5.40607
149.408,5.41328
149.513,5.41062
149.618,5.40833
149.723,5.40333
149.828,5.40831
149.933,5.40607
150.038,5.4083
150.143,5.41093
150.248,5.40816
150.353,5.40529
150.458,5.40565
150.563,5.40779
150.668,5.40599
150.773,5.41034
150.878,5.41258
150.983,5.41251
151.088,5.40764
151.193,5.40988
151.298,5.40749
151.403,5.41
151.508,5.40714
151.613,5.40928
151.718,5.40456
151.823,5.40958
151.928,5.40454
152.033,5.41164
152.138,5.40913
152.243,5.40641
152.348,5.4093
152.453,5.4042
152.558,5.40367
152.663,5.40676
152.768,5.40671
152.873,5.41351
152.978,5.40387
153.083,5.411
153.188,5.40859
153.293,5.4057
153.398,5.4084
153.503,5.40847
153.608,5.40834
153.713,5.40823
153.818,5.40554
153.923,5.40828
154.028,5.40833
154.133,5.40841
154.238,5.40878
154.343,5.4039
154.448,5.40838
154.553,5.40545
154.658,5.40823
154.763,5.40595
154.868,5.41082
154.973,5.40575
155.078,5.4082
155.183,5.40784
155.288,5.40547
155.393,5.41028
155.498,5.40511
155.603,5.40756
155.708,5.40255
155.813,5.41039
155.918,5.40492
156.023,5.40623
156.128,5.40096
156.233,5.4062
156.338,5.38422
156.443,5.37349
156.548,5.36957
156.653,5.3677
156.758,5.36361
156.863,5.36207
156.968,5.36316
157.073,5.36056
157.178,5.3659
157.283,5.36154
157.388,5.35669
157.493,5.36388
157.598,5.37022
157.703,5.3644
157.808,5.35979
157.913,5.3581
158.018,5.35503
158.123,5.36015
158.228,5.37197
158.333,5.37782
158.438,5.37662
158.543,5.39281
158.648,5.40977
158.753,5.40508
158.858,5.40581
158.963,5.39996
159.068,5.39906
159.173,5.4057
159.278,5.41274
159.383,5.40308
