time;roll;pitch;yaw;alt
 2.74484E+02; 9.43847E-02;-5.07523E-02; 8.86544E-01; 1.10903E+02
 2.74584E+02; 9.44740E-02;-3.56840E-02; 8.84971E-01; 1.10903E+02
 2.74684E+02; 9.16763E-02;-8.84465E-02; 8.82430E-01; 1.10903E+02
 2.74784E+02; 8.94885E-02;-1.10820E-01; 8.80666E-01; 1.10903E+02
 2.74884E+02; 8.92060E-02;-1.30102E-01; 8.80103E-01; 1.10903E+02
 2.74984E+02; 8.50793E-02;-1.18593E-01; 8.83452E-01; 1.10903E+02
 2.75084E+02; 7.35118E-02;-8.50462E-02; 8.88631E-01; 1.10903E+02
 2.75184E+02; 7.01670E-02;-6.48219E-02; 8.91075E-01; 1.10903E+02
 2.75284E+02; 7.32593E-02;-7.26893E-02; 8.91623E-01; 1.10903E+02
 2.75384E+02; 7.56187E-02;-9.93824E-02; 8.91522E-01; 1.10903E+02
 2.75484E+02; 7.95322E-02;-1.29184E-01; 8.88309E-01; 1.10903E+02
 2.75584E+02; 8.44767E-02;-1.31154E-01; 8.83729E-01; 1.10903E+02
 2.75684E+02; 8.63601E-02;-1.11468E-01; 8.83459E-01; 1.10903E+02
 2.75784E+02; 8.43534E-02;-1.44451E-01; 8.86372E-01; 1.10903E+02
 2.75884E+02; 8.70243E-02;-2.29600E-01; 8.89871E-01; 1.10903E+02
 2.75984E+02; 8.85693E-02;-2.76509E-01; 8.97577E-01; 1.10903E+02
 2.76084E+02; 8.58989E-02;-2.59390E-01; 9.08231E-01; 1.10903E+02
 2.76184E+02; 8.16799E-02;-2.38349E-01; 9.17737E-01; 1.10903E+02
 2.76284E+02; 8.01376E-02;-2.07494E-01; 9.25381E-01; 1.10903E+02
 2.76384E+02; 8.86567E-02;-1.84844E-01; 9.26811E-01; 1.10903E+02
 2.76484E+02; 9.56742E-02;-1.72457E-01; 9.21857E-01; 1.10903E+02
 2.76584E+02; 9.88997E-02;-1.33066E-01; 9.14790E-01; 1.10903E+02
 2.76684E+02; 1.01074E-01;-1.57887E-02; 9.09380E-01; 1.10903E+02
 2.76784E+02; 9.78271E-02;-1.97784E-03; 9.04891E-01; 1.10903E+02
 2.76884E+02; 9.30940E-02;-1.69154E-02; 9.04157E-01; 1.10903E+02
 2.76984E+02; 9.01076E-02;-7.13760E-02; 9.06194E-01; 1.10903E+02
 2.77084E+02; 9.13994E-02;-1.16998E-01; 9.09903E-01; 1.10903E+02
 2.77184E+02; 9.43734E-02;-1.12809E-01; 9.14270E-01; 1.10903E+02
 2.77284E+02; 9.66277E-02;-9.19182E-02; 9.18991E-01; 1.10903E+02
 2.77384E+02; 9.74971E-02;-6.88991E-02; 9.25287E-01; 1.10903E+02
 2.77484E+02; 9.80380E-02;-4.63913E-02; 9.32095E-01; 1.10903E+02
 2.77584E+02; 1.00396E-01;-4.29353E-02; 9.36502E-01; 1.10903E+02
 2.77684E+02; 1.02369E-01;-4.63041E-02; 9.36741E-01; 1.10903E+02
 2.77784E+02; 9.82543E-02;-5.86882E-02; 9.30180E-01; 1.10903E+02
 2.77884E+02; 9.05755E-02;-8.09156E-02; 9.16688E-01; 1.10903E+02
 2.77984E+02; 8.20450E-02;-7.74529E-02; 8.98471E-01; 1.10903E+02
 2.78084E+02; 7.39131E-02;-4.03790E-02; 8.81101E-01; 1.10903E+02
 2.78184E+02; 6.97566E-02;-2.42380E-02; 8.66467E-01; 1.10903E+02
 2.78284E+02; 6.92688E-02;-2.18940E-02; 8.53327E-01; 1.10903E+02
 2.78384E+02; 7.24305E-02;-2.84291E-02; 8.40104E-01; 1.10903E+02
 2.78484E+02; 7.67008E-02;-3.25564E-02; 8.25152E-01; 1.10903E+02
 2.78584E+02; 8.06363E-02;-2.90115E-02; 8.10429E-01; 1.10903E+02
 2.78684E+02; 8.24977E-02;-2.53284E-02; 7.98414E-01; 1.10903E+02
 2.78784E+02; 8.11922E-02;-4.38075E-02; 7.89635E-01; 1.10903E+02
 2.78884E+02; 8.10059E-02;-8.45770E-02; 7.79179E-01; 1.10903E+02
 2.78984E+02; 8.53519E-02;-1.55249E-01; 7.64928E-01; 1.10903E+02
 2.79084E+02; 8.72937E-02;-1.98878E-01; 7.51582E-01; 1.10903E+02
 2.79184E+02; 8.28856E-02;-1.93438E-01; 7.42972E-01; 1.10903E+02
 2.79284E+02; 7.27534E-02;-1.47637E-01; 7.34882E-01; 1.10903E+02
 2.79384E+02; 5.85634E-02;-2.95391E-02; 7.26006E-01; 1.10903E+02
 2.79484E+02; 5.08252E-02; 2.63553E-02; 7.14313E-01; 1.10903E+02
 2.79584E+02; 4.44064E-02; 4.71338E-02; 6.99015E-01; 1.10903E+02
 2.79684E+02; 4.29076E-02; 4.17908E-03; 6.84388E-01; 1.10903E+02
 2.79784E+02; 4.49510E-02;-3.61719E-02; 6.72818E-01; 1.10903E+02
 2.79884E+02; 4.71162E-02;-8.56321E-03; 6.67407E-01; 1.10903E+02
 2.79984E+02; 4.17518E-02;-1.53664E-02; 6.72721E-01; 1.10903E+02
 2.80084E+02; 2.94126E-02;-9.66243E-02; 6.79315E-01; 1.10903E+02
 2.80184E+02; 1.78794E-02;-6.03442E-02; 6.81148E-01; 1.10903E+02
 2.80284E+02; 1.14802E-02; 6.54572E-02; 6.82396E-01; 1.10903E+02
 2.80384E+02; 2.09485E-02; 1.84811E-01; 6.84763E-01; 1.10903E+02
 2.80484E+02; 2.90583E-02; 2.14027E-01; 6.83527E-01; 1.10903E+02
 2.80584E+02; 3.19238E-02; 2.06628E-01; 6.75858E-01; 1.10903E+02
 2.80684E+02; 3.65463E-02; 1.30075E-01; 6.65010E-01; 1.10903E+02
 2.80784E+02; 4.67646E-02; 3.94534E-02; 6.54331E-01; 1.10903E+02
 2.80884E+02; 5.39507E-02;-5.07585E-02; 6.45810E-01; 1.10903E+02
 2.80984E+02; 5.70896E-02;-1.19859E-01; 6.41290E-01; 1.10903E+02
 2.81084E+02; 6.19415E-02;-1.70174E-01; 6.39318E-01; 1.10903E+02
 2.81184E+02; 6.28980E-02;-1.71985E-01; 6.38920E-01; 1.10903E+02
 2.81284E+02; 5.23953E-02;-1.67855E-01; 6.41536E-01; 1.10903E+02
 2.81384E+02; 3.52027E-02;-2.32333E-01; 6.45481E-01; 1.10903E+02
 2.81484E+02; 2.76046E-02;-3.30325E-01; 6.50353E-01; 1.10903E+02
 2.81584E+02; 2.43379E-02;-3.80548E-01; 6.58446E-01; 1.10903E+02
 2.81684E+02; 2.83536E-02;-2.78723E-01; 6.68234E-01; 1.10903E+02
 2.81784E+02; 3.72287E-02;-2.27583E-01; 6.67854E-01; 1.10903E+02
 2.81884E+02; 4.42075E-02;-1.81647E-01; 6.61401E-01; 1.10903E+02
 2.81984E+02; 4.94424E-02;-2.01151E-01; 6.52854E-01; 1.10903E+02
 2.82084E+02; 5.47459E-02;-2.37691E-01; 6.46555E-01; 1.10903E+02
 2.82184E+02; 6.04800E-02;-2.58034E-01; 6.46708E-01; 1.10903E+02
 2.82284E+02; 5.92585E-02;-2.45755E-01; 6.51917E-01; 1.10903E+02
 2.82384E+02; 6.15313E-02;-2.05341E-01; 6.56396E-01; 1.10903E+02
 2.82484E+02; 6.98495E-02;-1.36379E-01; 6.58089E-01; 1.10903E+02
 2.82584E+02; 7.68779E-02;-7.86784E-02; 6.56519E-01; 1.10903E+02
 2.82684E+02; 8.05867E-02;-4.09875E-02; 6.53332E-01; 1.10903E+02
 2.82784E+02; 8.03866E-02;-4.16427E-03; 6.50633E-01; 1.10903E+02
 2.82884E+02; 7.68172E-02; 2.98319E-03; 6.49250E-01; 1.10903E+02
 2.82984E+02; 7.20303E-02;-6.04199E-02; 6.47458E-01; 1.10903E+02
 2.83084E+02; 6.82976E-02;-1.84546E-01; 6.44101E-01; 1.10903E+02
 2.83184E+02; 6.99674E-02;-2.06444E-01; 6.41621E-01; 1.10903E+02
 2.83284E+02; 8.40694E-02;-7.63282E-02; 6.42802E-01; 1.10903E+02
 2.83384E+02; 9.90148E-02;-3.47966E-02; 6.44510E-01; 1.10903E+02
 2.83484E+02; 1.06751E-01;-4.63586E-02; 6.45731E-01; 1.10903E+02
 2.83584E+02; 1.04431E-01;-6.04181E-02; 6.46616E-01; 1.10903E+02
 2.83684E+02; 9.75017E-02;-6.17854E-02; 6.46752E-01; 1.10903E+02
 2.83784E+02; 8.88256E-02;-3.81342E-02; 6.44010E-01; 1.10903E+02
 2.83884E+02; 8.80996E-02;-1.91874E-02; 6.37757E-01; 1.10903E+02
 2.83984E+02; 1.02813E-01;-3.42341E-02; 6.27241E-01; 1.10903E+02
 2.84084E+02; 1.15705E-01;-7.34112E-02; 6.19165E-01; 1.10903E+02
 2.84184E+02; 1.26561E-01;-9.91525E-02; 6.15819E-01; 1.10903E+02
 2.84284E+02; 1.46644E-01;-9.27573E-02; 6.17680E-01; 1.10903E+02
 2.84384E+02; 1.57438E-01;-1.00034E-01; 6.20486E-01; 1.10903E+02
 2.84484E+02; 1.48940E-01;-1.73176E-01; 6.20727E-01; 1.10903E+02
 2.84584E+02; 1.46892E-01;-2.06486E-01; 6.19833E-01; 1.10903E+02
 2.84684E+02; 1.45377E-01;-2.28364E-01; 6.20592E-01; 1.10903E+02
 2.84784E+02; 1.39518E-01;-2.28064E-01; 6.26283E-01; 1.10903E+02
 2.84884E+02; 1.32562E-01;-2.02185E-01; 6.33946E-01; 1.10903E+02
 2.84984E+02; 1.30688E-01;-1.98820E-01; 6.36694E-01; 1.10903E+02
 2.85084E+02; 1.30941E-01;-2.24807E-01; 6.36154E-01; 1.10903E+02
 2.85184E+02; 1.25280E-01;-2.43414E-01; 6.35985E-01; 1.10903E+02
 2.85284E+02; 1.15118E-01;-2.46756E-01; 6.38611E-01; 1.10903E+02
 2.85384E+02; 9.79314E-02;-2.20273E-01; 6.46311E-01; 1.10903E+02
 2.85484E+02; 8.96332E-02;-1.91117E-01; 6.54492E-01; 1.10903E+02
 2.85584E+02; 9.27096E-02;-1.73866E-01; 6.59668E-01; 1.10903E+02
 2.85684E+02; 1.01483E-01;-1.63977E-01; 6.62583E-01; 1.10903E+02
 2.85784E+02; 1.04309E-01;-1.44958E-01; 6.65678E-01; 1.10903E+02
 2.85884E+02; 9.32076E-02;-9.72354E-02; 6.67068E-01; 1.10903E+02
 2.85984E+02; 8.19788E-02;-7.82672E-02; 6.63082E-01; 1.10903E+02
 2.86084E+02; 7.51319E-02;-7.41334E-02; 6.56369E-01; 1.10903E+02
 2.86184E+02; 6.82137E-02;-1.61589E-01; 6.48113E-01; 1.10903E+02
 2.86284E+02; 6.54343E-02;-2.91078E-01; 6.42494E-01; 1.10903E+02
 2.86384E+02; 6.14477E-02;-3.83579E-01; 6.43576E-01; 1.10903E+02
 2.86484E+02; 6.44661E-02;-3.20697E-01; 6.50457E-01; 1.10903E+02
 2.86584E+02; 7.33868E-02;-2.71166E-01; 6.53562E-01; 1.10903E+02
 2.86684E+02; 8.08499E-02;-2.30838E-01; 6.52610E-01; 1.10903E+02
 2.86784E+02; 8.22296E-02;-2.19626E-01; 6.50625E-01; 1.10903E+02
 2.86884E+02; 7.35073E-02;-2.28707E-01; 6.48290E-01; 1.10903E+02
 2.86984E+02; 5.77824E-02;-2.03210E-01; 6.44904E-01; 1.10903E+02
 2.87084E+02; 4.83640E-02;-1.53953E-01; 6.39007E-01; 1.10903E+02
 2.87184E+02; 5.09452E-02;-1.07147E-01; 6.29228E-01; 1.10903E+02
 2.87284E+02; 5.84270E-02;-1.11309E-01; 6.20177E-01; 1.10903E+02
 2.87384E+02; 6.68576E-02;-1.38937E-01; 6.14967E-01; 1.10903E+02
 2.87484E+02; 7.69737E-02;-1.93036E-01; 6.13307E-01; 1.10903E+02
 2.87584E+02; 8.34543E-02;-2.32718E-01; 6.15224E-01; 1.10903E+02
 2.87684E+02; 8.11006E-02;-2.26717E-01; 6.18962E-01; 1.10903E+02
 2.87784E+02; 8.61770E-02;-2.08372E-01; 6.23981E-01; 1.10903E+02
 2.87884E+02; 8.89657E-02;-1.85801E-01; 6.28453E-01; 1.10903E+02
 2.87984E+02; 8.73002E-02;-1.28675E-01; 6.31024E-01; 1.10903E+02
 2.88084E+02; 8.12448E-02;-5.58303E-02; 6.31557E-01; 1.10903E+02
 2.88184E+02; 8.01050E-02;-5.30794E-02; 6.27790E-01; 1.10903E+02
 2.88284E+02; 8.53528E-02;-1.01268E-01; 6.23328E-01; 1.10903E+02
 2.88384E+02; 8.84963E-02;-1.55396E-01; 6.20738E-01; 1.10903E+02
 2.88484E+02; 9.08867E-02;-2.32197E-01; 6.20694E-01; 1.10903E+02
 2.88584E+02; 9.17704E-02;-2.85411E-01; 6.24679E-01; 1.10903E+02
 2.88684E+02; 8.94290E-02;-2.51650E-01; 6.30533E-01; 1.10903E+02
 2.88784E+02; 8.69598E-02;-2.76955E-01; 6.35667E-01; 1.10903E+02
 2.88884E+02; 8.94214E-02;-3.26913E-01; 6.41132E-01; 1.10903E+02
 2.88984E+02; 8.90561E-02;-3.28737E-01; 6.47746E-01; 1.10903E+02
 2.89084E+02; 9.59148E-02;-2.32356E-01; 6.51857E-01; 1.10903E+02
 2.89184E+02; 1.01931E-01;-1.85676E-01; 6.46673E-01; 1.10903E+02
 2.89284E+02; 1.01377E-01;-1.80743E-01; 6.38331E-01; 1.10903E+02
 2.89384E+02; 1.00174E-01;-2.35940E-01; 6.32039E-01; 1.10903E+02
 2.89484E+02; 1.02184E-01;-3.31841E-01; 6.30644E-01; 1.10903E+02
 2.89584E+02; 1.05123E-01;-3.80777E-01; 6.36590E-01; 1.10903E+02
 2.89684E+02; 1.10284E-01;-3.05648E-01; 6.48124E-01; 1.10903E+02
 2.89784E+02; 1.22779E-01;-2.29478E-01; 6.55752E-01; 1.10903E+02
 2.89884E+02; 1.34030E-01;-1.83160E-01; 6.59922E-01; 1.10903E+02
 2.89984E+02; 1.39423E-01;-1.68717E-01; 6.65452E-01; 1.10903E+02
 2.90084E+02; 1.36362E-01;-1.79911E-01; 6.72160E-01; 1.10903E+02
 2.90184E+02; 1.23657E-01;-1.48085E-01; 6.79221E-01; 1.10903E+02
 2.90284E+02; 1.12003E-01;-8.31119E-02; 6.86115E-01; 1.10903E+02
 2.90384E+02; 1.01271E-01;-7.45187E-02; 6.87874E-01; 1.10903E+02
 2.90484E+02; 9.65120E-02;-1.46251E-01; 6.89329E-01; 1.10903E+02
 2.90584E+02; 9.55355E-02;-1.56581E-01; 6.95328E-01; 1.10903E+02
 2.90684E+02; 1.01396E-01;-7.94542E-02; 7.01940E-01; 1.10903E+02
 2.90784E+02; 1.09262E-01;-4.60751E-02; 7.04035E-01; 1.10903E+02
 2.90884E+02; 1.11417E-01;-7.96110E-02; 7.04151E-01; 1.10903E+02
 2.90984E+02; 1.13038E-01;-5.35917E-02; 7.06327E-01; 1.10903E+02
 2.91084E+02; 1.13585E-01; 1.88831E-02; 7.09101E-01; 1.10903E+02
 2.91184E+02; 1.10457E-01; 7.49975E-02; 7.11841E-01; 1.10903E+02
 2.91284E+02; 1.07495E-01; 9.42970E-02; 7.15560E-01; 1.10903E+02
 2.91384E+02; 1.13918E-01; 9.65047E-02; 7.15245E-01; 1.10903E+02
 2.91484E+02; 1.20596E-01; 8.48878E-02; 7.12045E-01; 1.10903E+02
 2.91584E+02; 1.27291E-01; 5.51783E-02; 7.10586E-01; 1.10903E+02
 2.91684E+02; 1.39713E-01;-4.77309E-03; 7.12507E-01; 1.10903E+02
 2.91784E+02; 1.49672E-01;-2.23953E-02; 7.17024E-01; 1.10903E+02
 2.91884E+02; 1.47312E-01;-6.45058E-02; 7.20044E-01; 1.10903E+02
 2.91984E+02; 1.43667E-01;-8.36038E-02; 7.21925E-01; 1.10903E+02
 2.92084E+02; 1.41428E-01;-8.57081E-02; 7.23226E-01; 1.10903E+02
 2.92184E+02; 1.39650E-01;-7.24827E-02; 7.25390E-01; 1.10903E+02
 2.92284E+02; 1.38152E-01;-6.32664E-02; 7.27752E-01; 1.10903E+02
 2.92384E+02; 1.45359E-01;-7.64920E-02; 7.26455E-01; 1.10903E+02
 2.92484E+02; 1.55398E-01;-1.05799E-01; 7.24698E-01; 1.10903E+02
 2.92584E+02; 1.65070E-01;-1.24507E-01; 7.28627E-01; 1.10903E+02
 2.92684E+02; 1.84429E-01;-1.19697E-01; 7.37493E-01; 1.10903E+02
 2.92784E+02; 1.96165E-01;-1.10250E-01; 7.45245E-01; 1.10903E+02
 2.92884E+02; 1.91563E-01;-1.14589E-01; 7.48727E-01; 1.10903E+02
 2.92984E+02; 1.86861E-01;-1.72925E-01; 7.47779E-01; 1.10903E+02
 2.93084E+02; 1.82039E-01;-2.56882E-01; 7.45606E-01; 1.10903E+02
 2.93184E+02; 1.73979E-01;-3.12165E-01; 7.46644E-01; 1.10903E+02
 2.93284E+02; 1.71055E-01;-2.62607E-01; 7.52902E-01; 1.10903E+02
 2.93384E+02; 1.77787E-01;-2.29884E-01; 7.56580E-01; 1.10903E+02
 2.93484E+02; 1.80618E-01;-2.21944E-01; 7.57902E-01; 1.10903E+02
 2.93584E+02; 1.73632E-01;-2.14638E-01; 7.59774E-01; 1.10903E+02
 2.93684E+02; 1.68301E-01;-1.92951E-01; 7.66006E-01; 1.10903E+02
 2.93784E+02; 1.66029E-01;-1.46979E-01; 7.77329E-01; 1.10903E+02
 2.93884E+02; 1.57978E-01;-1.09495E-01; 7.86298E-01; 1.10903E+02
 2.93984E+02; 1.60224E-01;-1.04110E-01; 7.88151E-01; 1.10903E+02
 2.94084E+02; 1.66175E-01;-1.14804E-01; 7.85682E-01; 1.10903E+02
 2.94184E+02; 1.62434E-01;-1.36306E-01; 7.83700E-01; 1.10903E+02
 2.94284E+02; 1.56250E-01;-1.56825E-01; 7.83982E-01; 1.10903E+02
 2.94384E+02; 1.54195E-01;-1.34363E-01; 7.82989E-01; 1.10903E+02
 2.94484E+02; 1.56640E-01;-1.00307E-01; 7.80685E-01; 1.10903E+02
 2.94584E+02; 1.56633E-01;-9.61177E-02; 7.79105E-01; 1.10903E+02
 2.94684E+02; 1.55835E-01;-9.57365E-02; 7.80492E-01; 1.10903E+02
 2.94784E+02; 1.52640E-01;-9.35635E-02; 7.87939E-01; 1.10903E+02
 2.94884E+02; 1.46179E-01;-1.09591E-01; 7.97668E-01; 1.10903E+02
 2.94984E+02; 1.39395E-01;-1.30216E-01; 8.03112E-01; 1.10903E+02
 2.95084E+02; 1.38994E-01;-1.46365E-01; 8.02101E-01; 1.10903E+02
 2.95184E+02; 1.36961E-01;-1.75631E-01; 7.96811E-01; 1.10903E+02
 2.95284E+02; 1.36793E-01;-2.14565E-01; 7.91102E-01; 1.10903E+02
 2.95384E+02; 1.47611E-01;-2.18068E-01; 7.84635E-01; 1.10903E+02
 2.95484E+02; 1.56294E-01;-2.36381E-01; 7.78056E-01; 1.10903E+02
 2.95584E+02; 1.57776E-01;-2.74998E-01; 7.73005E-01; 1.10903E+02
 2.95684E+02; 1.62931E-01;-3.32695E-01; 7.70014E-01; 1.10903E+02
 2.95784E+02; 1.69967E-01;-3.31353E-01; 7.70627E-01; 1.10903E+02
 2.95884E+02; 1.62122E-01;-2.84082E-01; 7.72953E-01; 1.10903E+02
 2.95984E+02; 1.51896E-01;-2.91474E-01; 7.73757E-01; 1.10903E+02
 2.96084E+02; 1.47804E-01;-3.23372E-01; 7.74167E-01; 1.10903E+02
 2.96184E+02; 1.41564E-01;-3.05289E-01; 7.74905E-01; 1.10903E+02
 2.96284E+02; 1.32919E-01;-2.39269E-01; 7.72806E-01; 1.10903E+02
 2.96384E+02; 1.23176E-01;-2.18729E-01; 7.66052E-01; 1.10903E+02
 2.96484E+02; 1.12967E-01;-2.49752E-01; 7.58769E-01; 1.10903E+02
 2.96584E+02; 1.08164E-01;-2.64166E-01; 7.54065E-01; 1.10903E+02
 2.96684E+02; 1.05985E-01;-2.53734E-01; 7.55403E-01; 1.10903E+02
 2.96784E+02; 1.03625E-01;-2.18290E-01; 7.65505E-01; 1.10903E+02
 2.96884E+02; 1.02868E-01;-1.71853E-01; 7.79288E-01; 1.10903E+02
 2.96984E+02; 1.04858E-01;-1.46840E-01; 7.87819E-01; 1.10903E+02
 2.97084E+02; 1.08110E-01;-1.59347E-01; 7.91173E-01; 1.10903E+02
 2.97184E+02; 1.08600E-01;-1.44107E-01; 7.93068E-01; 1.10903E+02
 2.97284E+02; 1.08233E-01;-9.97786E-02; 7.94171E-01; 1.10903E+02
 2.97384E+02; 1.04927E-01;-6.03794E-02; 7.92633E-01; 1.10903E+02
 2.97484E+02; 9.97129E-02;-4.69165E-02; 7.90298E-01; 1.10903E+02
 2.97584E+02; 9.69019E-02;-1.29123E-01; 7.86651E-01; 1.10903E+02
 2.97684E+02; 9.97892E-02;-2.19409E-01; 7.85599E-01; 1.10903E+02
 2.97784E+02; 1.02608E-01;-2.45187E-01; 7.91505E-01; 1.10903E+02
 2.97884E+02; 1.06107E-01;-2.21266E-01; 8.05402E-01; 1.10903E+02
 2.97984E+02; 1.12890E-01;-1.75147E-01; 8.19983E-01; 1.10903E+02
 2.98084E+02; 1.19336E-01;-1.07560E-01; 8.29268E-01; 1.10903E+02
 2.98184E+02; 1.21948E-01;-1.13754E-01; 8.33056E-01; 1.10903E+02
 2.98284E+02; 1.22395E-01;-1.71841E-01; 8.32565E-01; 1.10903E+02
 2.98384E+02; 1.18383E-01;-1.90454E-01; 8.29112E-01; 1.10903E+02
 2.98484E+02; 1.14556E-01;-1.44252E-01; 8.26924E-01; 1.10903E+02
 2.98584E+02; 1.14870E-01;-1.07839E-01; 8.22578E-01; 1.10903E+02
 2.98684E+02; 1.20050E-01;-1.02691E-01; 8.19390E-01; 1.10903E+02
 2.98784E+02; 1.27680E-01;-8.34174E-02; 8.20890E-01; 1.10903E+02
 2.98884E+02; 1.42029E-01;-4.22299E-02; 8.23438E-01; 1.10903E+02
 2.98984E+02; 1.56218E-01;-3.80667E-02; 8.23743E-01; 1.10903E+02
 2.99084E+02; 1.59177E-01;-1.05431E-01; 8.20543E-01; 1.10903E+02
 2.99184E+02; 1.57772E-01;-1.04301E-01; 8.16864E-01; 1.10903E+02
 2.99284E+02; 1.56861E-01;-3.28176E-02; 8.12263E-01; 1.10903E+02
 2.99384E+02; 1.56856E-01; 2.87561E-02; 8.04267E-01; 1.10903E+02
 2.99484E+02; 1.55996E-01; 6.92373E-02; 7.93590E-01; 1.10903E+02
 2.99584E+02; 1.62806E-01; 3.27103E-02; 7.77746E-01; 1.10903E+02
 2.99684E+02; 1.67636E-01;-1.21162E-02; 7.63574E-01; 1.10903E+02
 2.99784E+02; 1.63560E-01;-7.29453E-02; 7.56274E-01; 1.10903E+02
 2.99884E+02; 1.62976E-01;-1.73998E-01; 7.55197E-01; 1.10903E+02
 2.99984E+02; 1.62808E-01;-1.90148E-01; 7.60965E-01; 1.10903E+02
 3.00084E+02; 1.53106E-01;-1.60454E-01; 7.66748E-01; 1.10903E+02
 3.00184E+02; 1.38854E-01;-1.36146E-01; 7.70135E-01; 1.10903E+02
 3.00284E+02; 1.30323E-01;-1.33024E-01; 7.70473E-01; 1.10903E+02
 3.00384E+02; 1.22773E-01;-1.29320E-01; 7.69910E-01; 1.10903E+02
 3.00484E+02; 1.24931E-01;-1.27779E-01; 7.66889E-01; 1.10903E+02
 3.00584E+02; 1.39500E-01;-1.11158E-01; 7.56215E-01; 1.10903E+02
 3.00684E+02; 1.49689E-01;-9.83255E-02; 7.43198E-01; 1.10903E+02
 3.00784E+02; 1.46528E-01;-1.42203E-01; 7.32671E-01; 1.10903E+02
 3.00884E+02; 1.39981E-01;-2.39287E-01; 7.26850E-01; 1.10903E+02
 3.00984E+02; 1.27061E-01;-3.08662E-01; 7.26175E-01; 1.10903E+02
 3.01084E+02; 1.16156E-01;-2.79891E-01; 7.28201E-01; 1.10903E+02
 3.01184E+02; 1.06897E-01;-2.84447E-01; 7.27944E-01; 1.10903E+02
 3.01284E+02; 1.06740E-01;-3.23903E-01; 7.28183E-01; 1.10903E+02
 3.01384E+02; 1.05764E-01;-3.00082E-01; 7.33127E-01; 1.10903E+02
 3.01484E+02; 1.14307E-01;-2.15066E-01; 7.36592E-01; 1.10903E+02
 3.01584E+02; 1.22482E-01;-1.60139E-01; 7.31862E-01; 1.10903E+02
 3.01684E+02; 1.23722E-01;-1.36476E-01; 7.24039E-01; 1.10903E+02
 3.01784E+02; 1.25029E-01;-1.72720E-01; 7.16972E-01; 1.10903E+02
 3.01884E+02; 1.30579E-01;-2.31189E-01; 7.12346E-01; 1.10903E+02
 3.01984E+02; 1.40431E-01;-2.29601E-01; 7.12512E-01; 1.10903E+02
 3.02084E+02; 1.44034E-01;-1.66289E-01; 7.13318E-01; 1.10903E+02
 3.02184E+02; 1.43320E-01;-1.56706E-01; 7.09091E-01; 1.10903E+02
 3.02284E+02; 1.41103E-01;-2.19544E-01; 7.03163E-01; 1.10903E+02
 3.02384E+02; 1.37682E-01;-2.36543E-01; 6.99399E-01; 1.10903E+02
 3.02484E+02; 1.35330E-01;-1.69500E-01; 6.96713E-01; 1.10903E+02
 3.02584E+02; 1.32611E-01;-1.04129E-01; 6.93377E-01; 1.10903E+02
 3.02684E+02; 1.26836E-01;-6.74954E-02; 6.88897E-01; 1.10903E+02
 3.02784E+02; 1.22422E-01;-6.54577E-02; 6.84276E-01; 1.10903E+02
 3.02884E+02; 1.19840E-01;-8.50756E-02; 6.80664E-01; 1.10903E+02
 3.02984E+02; 1.13155E-01;-1.05556E-01; 6.78536E-01; 1.10903E+02
 3.03084E+02; 1.07508E-01;-1.26018E-01; 6.77744E-01; 1.10903E+02
 3.03184E+02; 1.03975E-01;-1.62342E-01; 6.75791E-01; 1.10903E+02
 3.03284E+02; 1.00838E-01;-2.19987E-01; 6.74061E-01; 1.10903E+02
 3.03384E+02; 9.70071E-02;-2.37304E-01; 6.75489E-01; 1.10903E+02
 3.03484E+02; 9.75174E-02;-2.25032E-01; 6.80075E-01; 1.10903E+02
 3.03584E+02; 1.02012E-01;-1.94546E-01; 6.87616E-01; 1.10903E+02
 3.03684E+02; 1.06778E-01;-1.57022E-01; 6.95038E-01; 1.10903E+02
 3.03784E+02; 1.11655E-01;-1.78385E-01; 6.99844E-01; 1.10903E+02
 3.03884E+02; 1.15423E-01;-2.39731E-01; 7.01922E-01; 1.10903E+02
 3.03984E+02; 1.13806E-01;-2.33863E-01; 7.04138E-01; 1.10903E+02
 3.04084E+02; 1.14416E-01;-1.62505E-01; 7.06663E-01; 1.10903E+02
 3.04184E+02; 1.14896E-01;-1.26612E-01; 7.04406E-01; 1.10903E+02
 3.04284E+02; 1.08715E-01;-1.50543E-01; 7.00504E-01; 1.10903E+02
 3.04384E+02; 1.02452E-01;-1.69355E-01; 6.98378E-01; 1.10903E+02
 3.04484E+02; 9.74769E-02;-1.71198E-01; 6.96573E-01; 1.10903E+02
 3.04584E+02; 9.22292E-02;-1.01058E-01; 6.94492E-01; 1.10903E+02
 3.04684E+02; 9.19013E-02;-2.47101E-02; 6.90247E-01; 1.10903E+02
 3.04784E+02; 9.82198E-02;-4.85747E-02; 6.82900E-01; 1.10903E+02
 3.04884E+02; 1.02179E-01;-1.73590E-01; 6.76913E-01; 1.10903E+02
 3.04984E+02; 9.94008E-02;-2.30470E-01; 6.75806E-01; 1.10903E+02
 3.05084E+02; 1.01041E-01;-2.01135E-01; 6.78041E-01; 1.10903E+02
 3.05184E+02; 1.07366E-01;-1.82952E-01; 6.79416E-01; 1.10903E+02
 3.05284E+02; 1.06751E-01;-1.97276E-01; 6.81428E-01; 1.10903E+02
 3.05384E+02; 1.00885E-01;-2.13932E-01; 6.86537E-01; 1.10903E+02
