#time, GyrZ[]
310.388,-0.010658
310.407,-0.01221
310.427,-0.0110545
310.447,-0.00913232
310.467,-0.00875478
310.487,-0.00962473
310.507,-0.0111637
310.527,-0.0128526
310.547,-0.0157962
310.567,-0.00988326
310.588,-0.00812129
310.607,-0.00915
310.627,-0.0147445
310.647,-0.0137222
310.667,-0.0120593
310.687,-0.00570054
310.707,-0.0122668
310.727,-0.0102348
310.747,-0.0100208
310.767,-0.0117115
310.788,-0.0108132
310.806,-0.0101871
310.827,-0.0137608
310.847,-0.00661895
310.867,-0.0115815
310.887,-0.00889946
310.907,-0.00983994
310.927,-0.00597658
310.947,-0.0118765
310.967,-0.00676759
310.988,-0.0131638
311.007,-0.0145174
311.027,-0.0153216
311.047,-0.0103006
311.067,-0.0069008
311.087,-0.00562043
311.107,-0.00792775
311.127,-0.0117326
311.147,-0.0177354
311.167,-0.00970434
311.188,-0.00942767
311.207,-0.0141387
311.227,-0.0126398
311.247,-0.00859628
311.267,-0.00755269
311.287,-0.0137621
311.307,-0.0126739
311.327,-0.0155545
311.347,-0.0146691
311.367,-0.0144909
311.388,-0.0113683
311.407,-0.00866977
311.427,-0.0021035
311.447,-0.00794556
311.467,-0.00806351
311.487,-0.00980914
311.507,-0.0110354
311.527,-0.0104487
311.547,-0.0139447
311.567,-0.0126211
311.588,-0.0163058
311.606,-0.0148016
311.627,-0.00914931
311.647,-0.0089174
311.667,-0.0132085
311.687,-0.00894775
311.707,-0.0118814
311.727,-0.0124279
311.747,-0.0101827
311.767,-0.00860176
311.788,-0.0104316
311.806,-0.0103288
311.827,-0.0129838
311.847,-0.0149729
311.867,-0.0125318
311.887,-0.00980916
311.907,-0.0136291
311.927,-0.0108836
311.947,-0.0116171
311.967,-0.00936026
311.988,-0.00522112
312.007,-0.0093218
312.027,-0.0136273
312.047,-0.011679
312.067,-0.00787316
312.087,-0.0115951
312.107,-0.0122944
312.127,-0.00945271
312.147,-0.0123233
312.167,-0.0102914
312.188,-0.0105456
312.207,-0.00900965
312.227,-0.00816541
312.247,-0.0114308
312.267,-0.00601202
312.287,-0.0096398
312.307,-0.010449
312.327,-0.00983028
312.347,-0.0100761
312.367,-0.00969192
312.388,-0.0105529
312.407,-0.0135822
312.427,-0.0102502
312.447,-0.0118319
312.467,-0.010928
312.487,-0.00945913
312.507,-0.0126203
312.527,-0.0148062
312.547,-0.0152489
312.567,-0.0123293
312.588,-0.0156912
312.607,-0.00847573
312.627,-0.0130572
312.647,-0.0118883
312.667,-0.00927292
312.687,-0.0100161
312.707,-0.0127752
312.727,-0.00808724
312.747,-0.0134542
312.767,-0.0140438
312.788,-0.0103701
312.806,-0.0101806
312.827,-0.00809647
312.847,-0.00858411
312.867,-0.00929985
312.887,-0.0109209
312.907,-0.0109456
312.927,-0.0150207
312.947,-0.0116684
312.967,-0.0123576
312.988,-0.00850434
313.007,-0.0102972
313.027,-0.0140169
313.047,-0.00682233
313.067,-0.0101143
313.087,-0.0128647
313.107,-0.0113211
313.127,-0.00876797
313.147,-0.00917129
313.167,-0.0128288
313.188,-0.0181963
313.207,-0.0115326
313.227,-0.00802466
313.247,-0.010686
313.267,-0.00680457
313.287,-0.0133285
313.307,-0.0143709
313.327,-0.013972
313.347,-0.0101183
313.367,-0.0105963
313.388,-0.0105337
313.407,-0.00639092
313.427,-0.00999251
313.447,-0.00801018
313.467,-0.0118887
313.487,-0.00916188
313.507,-0.00775139
313.527,-0.00983622
313.547,-0.00776
313.567,-0.0137882
313.588,-0.00510408
313.607,-0.0135389
313.627,-0.0100064
313.647,-0.00835743
313.667,-0.0097908
313.687,-0.0101375
313.707,-0.00754056
313.727,-0.00646088
313.747,-0.0158355
313.767,-0.00889352
313.788,-0.0136603
313.807,-0.00939473
313.827,-0.00848471
313.847,-0.00959392
313.867,-0.01516
313.886,-0.0034475
313.907,-0.00516505
313.927,-0.012056
313.947,-0.0103368
313.967,-0.011081
313.988,-0.0123738
314.007,-0.0098627
314.027,-0.0056666
314.047,-0.00373025
314.067,-0.0165082
314.086,-0.00983463
314.107,-0.0147643
314.127,-0.0118386
314.147,-0.00697326
314.167,-0.012564
314.188,-0.0138431
314.207,-0.00741644
314.227,-0.00533576
314.247,-0.0137472
314.267,-0.0131628
314.286,-0.00928081
314.307,-0.0121984
314.327,-0.0151956
314.347,-0.0146838
314.367,-0.00810837
314.388,-0.0115308
314.407,-0.0102241
314.427,-0.0131502
314.447,-0.0157796
314.467,-0.0115209
314.486,-0.0096434
314.507,-0.00690712
314.527,-0.0108721
314.547,-0.0110105
314.567,-0.0126097
314.588,-0.0152961
314.606,-0.0122992
314.627,-0.00650859
314.647,-0.00906015
314.667,-0.0129771
314.687,-0.00799362
314.707,-0.0109147
314.727,-0.00597224
314.747,-0.0156659
314.767,-0.00794381
314.788,-0.0126542
314.806,-0.00842472
314.827,-0.000950491
314.847,-0.0155705
314.867,-0.0115049
314.887,-0.00959571
314.907,-0.0118263
314.927,-0.0108434
314.947,-0.00588955
314.967,-0.00832148
314.988,-0.012855
315.006,-0.0128289
315.027,-0.0109745
315.047,-0.0065073
315.067,-0.00815531
315.087,-0.0105216
315.107,-0.00875964
315.127,-0.0124052
315.147,-0.00806521
315.167,-0.0137639
315.188,-0.00841545
315.207,-0.00451078
315.227,-0.00774138
315.247,-0.010159
315.267,-0.0132475
315.286,-0.00901102
315.307,-0.00895421
315.327,-0.00585318
315.347,-0.00403407
315.367,-0.0125342
315.388,-0.0154378
315.407,-0.0121083
315.427,-0.00718282
315.447,-0.00968511
315.467,-0.0138187
315.487,-0.00990607
315.507,-0.0083427
315.527,-0.00859935
315.547,-0.00551321
315.567,-0.0125767
315.588,-0.0133677
315.607,-0.00653313
315.627,-0.0140022
315.647,-0.00940958
315.667,-0.00628353
315.686,-0.0149585
315.707,-0.0105588
315.727,-0.00859492
315.747,-0.0139593
315.767,-0.0130401
315.788,-0.0135031
315.807,-0.0105392
315.827,-0.00644999
315.847,-0.0136629
315.867,-0.00891817
315.887,-0.0111909
315.907,-0.00995728
315.927,-0.0140837
315.947,-0.00982071
315.967,-0.0156325
315.988,-0.0176928
316.007,-0.0125767
316.027,-0.0126754
316.047,-0.00774685
316.067,-0.0108081
316.087,-0.00695812
316.106,-0.00920536
316.127,-0.00936161
316.147,-0.0144343
316.167,-0.0119436
316.188,-0.0108167
316.207,-0.0104841
316.227,-0.0095466
316.247,-0.00842285
316.267,-0.00775173
316.287,-0.00527333
316.307,-0.0104793
316.327,-0.00525292
316.347,-0.0113508
316.367,-0.00602887
316.388,-0.00954427
316.407,-0.00973143
316.427,-0.00901354
316.447,-0.00568227
316.467,-0.0114188
316.487,-0.0105629
316.507,-0.00848276
316.527,-0.0101174
316.547,-0.0126536
316.567,-0.00625745
316.588,-0.00945453
316.607,-0.0119157
316.627,-0.0125239
316.647,-0.0132684
316.667,-0.0111361
316.687,-0.0127094
316.707,-0.0130585
316.727,-0.0107723
316.747,-0.0108657
316.767,-0.00692295
316.788,-0.0139666
316.806,-0.00795964
316.827,-0.0110921
316.847,-0.0118383
316.867,-0.0131879
316.886,-0.0109763
316.907,-0.0109926
316.927,-0.0133138
316.947,-0.00986673
316.967,-0.0108966
316.988,-0.00480648
317.006,-0.0104275
317.027,-0.00914573
317.047,-0.00955712
317.067,-0.0160207
317.086,-0.0151503
317.107,-0.0132874
317.127,-0.010677
317.147,-0.00898385
317.167,-0.00555382
317.188,-0.0120167
317.207,-0.0119644
317.227,-0.0131321
317.247,-0.0117016
317.267,-0.0107235
317.287,-0.0104831
317.307,-0.0152901
317.327,-0.00856347
317.347,-0.0105094
317.367,-0.00965187
317.388,-0.0141099
317.407,-0.0139079
317.427,-0.0127668
317.447,-0.00888108
317.467,-0.0126488
317.487,-0.0101389
317.507,-0.0147892
317.527,-0.0137889
317.547,-0.0109536
317.567,-0.00588183
317.588,-0.00667556
317.607,-0.00519579
317.627,-0.0102075
317.647,-0.014259
317.667,-0.0110053
317.687,-0.0122401
317.706,-0.0105106
317.727,-0.012163
317.747,-0.0147875
317.767,-0.00935844
317.788,-0.0117985
317.807,-0.0108428
317.827,-0.0057373
317.847,-0.00663179
317.867,-0.01103
317.887,-0.0117181
317.907,-0.00805883
317.927,-0.00611043
317.947,-0.0126509
317.967,-0.0128742
317.988,-0.00993578
318.007,-0.00775869
318.027,-0.0114335
318.047,-0.00743758
318.067,-0.00813159
318.087,-0.00553211
318.107,-0.0107032
318.127,-0.00918035
318.147,-0.01131
318.167,-0.00894556
318.188,-0.0111585
318.207,-0.00932938
318.227,-0.00913909
318.247,-0.00882226
318.267,-0.00706115
318.287,-0.00822078
318.307,-0.0150833
318.327,-0.0103564
318.347,-0.0134429
318.367,-0.0142232
318.388,-0.0069253
318.407,-0.016001
318.427,-0.012833
318.447,-0.011898
318.467,-0.0131091
318.487,-0.00766156
318.507,-0.010517
318.527,-0.00911187
318.547,-0.0111743
318.567,-0.0119991
318.588,-0.00968193
318.607,-0.0109485
318.627,-0.0106596
318.647,-0.0156092
318.667,-0.00885521
318.687,-0.00816454
318.707,-0.0106747
318.727,-0.0110592
318.747,-0.0081383
318.767,-0.0130001
318.788,-0.00615527
318.807,-0.00613898
318.827,-0.00707802
318.847,-0.00965113
318.867,-0.0113138
318.886,-0.00704631
318.907,-0.00972799
318.927,-0.0110127
318.947,-0.00814745
318.967,-0.0120404
318.988,-0.0126519
319.007,-0.0066827
319.027,-0.0146436
319.047,-0.00793793
319.067,-0.0118413
319.087,-0.0122898
319.107,-0.00594753
319.127,-0.00638741
319.147,-0.00868726
319.167,-0.00378925
319.188,-0.00637402
319.207,-0.014945
319.227,-0.00832105
319.247,-0.00918425
319.267,-0.0120845
319.287,-0.00611943
319.307,-0.0115179
319.327,-0.0096044
319.347,-0.00952924
319.367,-0.0103369
319.388,-0.00914173
319.407,-0.0115833
319.427,-0.00873891
319.447,-0.00880591
319.467,-0.00901042
319.487,-0.0156371
319.507,-0.0143379
319.527,-0.0109027
319.547,-0.00625033
319.567,-0.0105336
319.588,-0.00953694
319.607,-0.0119984
319.627,-0.00976629
319.647,-0.0104887
319.667,-0.0108267
319.687,-0.00928006
319.707,-0.0122388
319.727,-0.0095728
319.747,-0.0128018
319.767,-0.0160582
319.788,-0.00799283
319.806,-0.0101785
319.827,-0.01054
319.847,-0.00886145
319.867,-0.0115701
319.887,-0.0108509
319.906,-0.0137408
319.927,-0.0116599
319.947,-0.00961544
319.967,-0.00800462
319.988,-0.00838942
320.006,-0.0128433
320.027,-0.0143266
320.047,-0.00693926
320.067,-0.00601574
320.087,-0.00825615
320.107,-0.0114808
320.127,-0.0102373
320.147,-0.0158802
320.167,-0.012708
320.188,-0.0098292
320.207,-0.0102074
320.227,-0.00749246
320.247,-0.0139911
320.267,-0.014154
320.286,-0.0114905
320.306,-0.00936469
320.327,-0.00325194
320.347,-0.0122449
320.367,-0.011238
320.388,-0.00988117
320.407,-0.0125013
320.427,-0.0138873
320.447,-0.00969896
320.467,-0.0105111
320.487,-0.0158939
320.507,-0.0136141
320.527,-0.0153326
320.547,-0.0127008
320.567,-0.00923485
320.588,-0.0145571
320.607,-0.0104998
320.627,-0.0114388
320.647,-0.00951971
320.667,-0.00654626
320.686,-0.00949689
320.707,-0.00588157
320.727,-0.0106785
320.747,-0.00723621
320.767,-0.00550649
320.788,-0.00973141
320.807,-0.010537
320.827,-0.0153004
320.847,-0.0132727
320.867,-0.0133136
320.887,-0.00947172
320.907,-0.0101747
320.927,-0.00730361
320.947,-0.00953315
320.967,-0.00970933
320.988,-0.00940315
321.007,-0.0127239
321.027,-0.013345
321.047,-0.00772266
321.067,-0.00980327
321.086,-0.0108472
321.107,-0.00984607
321.127,-0.0118431
321.147,-0.00971062
321.167,-0.0189986
321.188,-0.0158272
321.207,-0.0134509
321.227,-0.00592234
321.247,-0.0119047
321.267,-0.0117604
321.287,-0.00511837
321.307,-0.00854604
321.327,-0.00934734
321.347,-0.0129791
321.367,-0.00674638
321.388,-0.01006
321.406,-0.0138947
321.427,-0.01168
321.447,-0.0151017
321.467,-0.0117117
321.487,-0.0087707
321.507,-0.0131305
321.527,-0.0112132
321.547,-0.0102122
321.567,-0.0128997
321.588,-0.0104622
321.606,-0.00960765
321.627,-0.0139595
321.647,-0.0180184
321.667,-0.0163081
321.686,-0.00906287
321.707,-0.0123811
321.727,-0.0131672
321.747,-0.00960818
321.767,-0.0126073
321.788,-0.0128076
321.806,-0.0140967
321.827,-0.0105916
321.847,-0.00908908
321.867,-0.00822861
321.886,-0.0134693
321.907,-0.011881
321.927,-0.0117514
321.947,-0.0168216
321.967,-0.00862178
321.988,-0.00974008
322.006,-0.0063686
322.027,-0.0109263
322.047,-0.00919367
322.067,-0.00944098
322.086,-0.00721991
322.107,-0.0108821
322.127,-0.0148858
322.147,-0.00944535
322.167,-0.0123984
322.188,-0.0127869
322.207,-0.00986158
322.227,-0.00986963
322.247,-0.0118994
322.267,-0.0107076
322.287,-0.00991827
322.307,-0.0106922
322.327,-0.0124009
322.347,-0.00855112
322.367,-0.00645766
322.388,-0.0179831
322.407,-0.0102174
322.427,-0.0109265
322.447,-0.0131068
322.467,-0.0131712
322.487,-0.0115283
322.507,-0.0057115
322.527,-0.0160036
322.547,-0.0131633
322.567,-0.0122528
322.588,-0.0117616
322.607,-0.0115212
322.627,-0.0090587
322.647,-0.0100963
322.667,-0.00744077
322.687,-0.0106713
322.707,-0.00701627
322.727,-0.0101631
322.747,-0.0136012
322.767,-0.00965829
322.788,-0.0114088
322.807,-0.010468
322.827,-0.00667295
322.847,-0.00716069
322.867,-0.00995119
322.887,-0.00830069
322.907,-0.0117754
322.927,-0.0116555
322.947,-0.0115174
322.967,-0.00701425
322.988,-0.0108036
323.006,-0.00917118
323.027,-0.00989498
323.047,-0.0105369
323.067,-0.00760938
323.087,-0.0145555
323.107,-0.00821157
323.127,-0.0085663
323.147,-0.00661963
323.167,-0.0161778
323.188,-0.0109313
323.207,-0.012719
323.227,-0.0124592
323.247,-0.00910899
323.267,-0.00877898
323.287,-0.0122741
323.307,-0.00870589
323.327,-0.00933561
323.347,-0.00680451
323.367,-0.0130864
323.388,-0.0104089
323.407,-0.0107361
323.427,-0.0125613
323.447,-0.0119768
323.467,-0.00417708
323.487,-0.0106978
323.507,-0.0106462
323.527,-0.0115489
323.547,-0.0140625
323.567,-0.0153392
323.588,-0.0128724
323.607,-0.00785365
323.627,-0.0078753
323.647,-0.00992149
323.667,-0.0117696
323.686,-0.0125529
323.707,-0.0104217
323.727,-0.00835945
323.747,-0.0106266
323.767,-0.0103278
323.788,-0.00505795
323.807,-0.00864132
323.827,-0.00987491
323.847,-0.00944096
323.867,-0.00852156
323.886,-0.0112289
323.907,-0.0125593
323.927,-0.0123375
323.947,-0.00958443
323.967,-0.00910369
323.988,-0.0158447
324.007,-0.0154123
324.027,-0.0162747
324.047,-0.00607779
324.067,-0.0112898
324.087,-0.0096608
324.107,-0.00567593
324.127,-0.0114296
324.147,-0.0129859
324.167,-0.0162572
324.188,-0.0111425
324.207,-0.0117566
324.227,-0.00380596
324.247,-0.00823842
324.267,-0.00904139
324.286,-0.0132293
324.307,-0.0105421
324.327,-0.00985196
324.347,-0.0134107
324.367,-0.00860207
324.388,-0.00964877
324.407,-0.0110593
324.427,-0.0111224
324.447,-0.013427
324.467,-0.00835022
324.487,-0.00480882
324.507,-0.00782698
324.527,-0.0101811
324.547,-0.00794499
324.567,-0.0151289
324.588,-0.010206
324.607,-0.00704442
324.627,-0.00990821
324.647,-0.00956973
324.667,-0.0068628
324.687,-0.012977
324.707,-0.00849607
324.727,-0.00807967
324.747,-0.00948045
324.767,-0.0138459
324.788,-0.0125648
324.806,-0.0104134
324.827,-0.00996251
324.847,-0.0125408
324.867,-0.00982175
324.887,-0.00740076
324.907,-0.0131513
324.927,-0.00737172
324.947,-0.0104253
324.967,-0.0105152
324.988,-0.0109526
325.006,-0.00850367
325.027,-0.0147615
325.047,-0.0191365
325.067,-0.00914751
325.086,-0.00683389
325.107,-0.0110693
325.127,-0.010292
325.147,-0.0143276
325.167,-0.00974527
325.188,-0.0099129
325.207,-0.0136363
325.227,-0.0161022
325.247,-0.00957542
325.267,-0.00978794
325.287,-0.00848185
325.307,-0.00719857
325.327,-0.00701287
325.347,-0.00497335
325.367,-0.00741392
325.388,-0.00846257
325.407,-0.00851804
325.427,-0.0106147
325.447,-0.00858126
325.467,-0.00949506
325.486,-0.013998
325.507,-0.0149009
325.527,-0.00970459
325.547,-0.0101012
325.567,-0.011747
325.588,-0.00808855
325.607,-0.0082144
325.627,-0.0123044
325.647,-0.0131157
325.667,-0.0084367
325.686,-0.0144445
325.707,-0.0108427
325.727,-0.0135046
325.747,-0.00986972
325.767,-0.011377
325.788,-0.016738
325.806,-0.00742142
325.827,-0.00697604
325.847,-0.0126775
325.867,-0.00445294
325.887,-0.00701351
325.907,-0.0138092
325.927,-0.0129244
325.947,-0.0165673
325.967,-0.0152752
325.988,-0.0115309
326.006,-0.0101054
326.027,-0.0093374
326.047,-0.0083134
326.067,-0.00953565
326.087,-0.010628
326.106,-0.0125743
326.127,-0.0127187
326.147,-0.0113574
326.167,-0.0153794
326.188,-0.0121747
326.207,-0.0118999
326.227,-0.00833778
326.247,-0.0102877
326.267,-0.0101412
326.286,-0.0115137
326.307,-0.0115043
326.327,-0.00540122
326.347,-0.011891
326.367,-0.00949862
326.388,-0.0153643
326.407,-0.00862135
326.427,-0.004695
326.447,-0.015568
326.467,-0.0184175
326.487,-0.0129923
326.507,-0.0109985
326.527,-0.0119089
326.547,-0.0135125
326.567,-0.0104887
326.588,-0.0106628
326.607,-0.00720223
326.627,-0.00824685
326.647,-0.0113276
326.667,-0.0133919
326.687,-0.0110198
326.707,-0.00924234
326.727,-0.0138873
326.747,-0.00843821
326.767,-0.0104119
326.788,-0.00804637
326.806,-0.0108602
326.827,-0.0156337
326.847,-0.0068122
326.867,-0.00720215
326.887,-0.00981817
326.907,-0.0155391
326.927,-0.0127901
326.947,-0.0133018
326.967,-0.0127743
326.988,-0.00868008
327.007,-0.0127866
327.027,-0.0118212
327.047,-0.012733
327.067,-0.0131985
327.086,-0.0105809
327.107,-0.00543945
327.127,-0.00968671
327.147,-0.0112265
327.167,-0.00660626
327.188,-0.0160324
327.207,-0.0138511
327.227,-0.01106
327.247,-0.00993045
327.267,-0.00987808
327.287,-0.0125217
327.307,-0.00730007
327.327,-0.00758221
327.347,-0.00827195
327.367,-0.0113352
327.388,-0.00293107
327.407,-0.00730711
327.427,-0.0129144
327.447,-0.0107823
327.467,-0.0111805
327.487,-0.0131622
327.507,-0.00638068
327.527,-0.00486318
327.547,-0.0127168
327.567,-0.0109099
327.588,-0.0132697
327.607,-0.00877861
327.627,-0.00801701
327.647,-0.0130948
327.667,-0.00848848
327.687,-0.00748809
327.707,-0.0138005
327.727,-0.00828914
327.747,-0.0155346
327.767,-0.0151375
327.788,-0.00750554
327.806,-0.00992371
327.827,-0.0154928
327.847,-0.0171222
327.867,-0.0115307
327.887,-0.0118373
327.907,-0.0134501
327.927,-0.0183937
327.947,-0.00644057
327.967,-0.0103947
327.988,-0.0170893
328.007,-0.0145436
328.027,-0.00991388
328.047,-0.0170708
328.067,-0.0122657
328.087,-0.00843117
328.107,-0.00806629
328.127,-0.0174225
328.147,-0.0176934
328.167,-0.01049
328.188,-0.0165834
328.206,-0.0130815
328.227,-0.0138233
328.247,-0.0112159
328.267,-0.0130642
328.287,-0.00923532
328.307,-0.00534586
328.327,-0.00718507
328.347,-0.0117032
328.367,-0.0120046
328.388,-0.0103299
328.407,-0.00346654
328.427,-0.01111
328.447,-0.00979078
328.467,-0.0105891
328.487,-0.0125801
328.507,-0.00601438
328.527,-0.00545767
328.547,-0.0112276
328.567,-0.0117526
328.588,-0.00402938
328.607,-0.00755861
328.627,-0.00937001
328.647,-0.0129185
328.667,-0.0137832
328.687,-0.00919067
328.707,-0.0137444
328.727,-0.0104187
328.747,-0.00973676
328.767,-0.00768898
328.788,-0.0146991
328.807,-0.0111065
328.827,-0.0132422
328.847,-0.01278
328.867,-0.0143956
328.886,-0.0103713
328.907,-0.00659065
328.927,-0.012724
328.947,-0.0164644
328.967,-0.0107339
328.988,-0.0095259
329.007,-0.0141053
329.027,-0.0118168
329.047,-0.0103357
329.067,-0.0138175
329.086,-0.0198569
329.107,-0.0103542
329.127,-0.00489875
329.147,-0.0106534
329.167,-0.00729016
329.188,-0.00551599
329.206,-0.0112508
329.227,-0.0152321
329.247,-0.0115209
329.267,-0.00973538
329.287,-0.0137605
329.307,-0.00844359
329.327,-0.00822811
329.347,-0.014045
329.367,-0.00561618
329.388,-0.00911423
329.407,-0.0108001
329.427,-0.0146998
329.447,-0.00728194
329.467,-0.00878484
329.487,-0.0138601
329.507,-0.0189112
329.527,-0.00886889
329.547,-0.00750675
329.567,-0.0132881
329.588,-0.0133533
329.607,-0.0144949
329.627,-0.0150587
329.647,-0.00675649
329.667,-0.00792131
329.687,-0.0132058
329.707,-0.0137707
329.727,-0.0139464
329.747,-0.00964113
329.767,-0.014734
329.788,-0.00930821
329.806,-0.0143447
329.827,-0.00333357
329.847,-0.0132848
329.867,-0.0101526
329.887,-0.0145966
329.906,-0.0144686
329.927,-0.0103339
329.947,-0.0129214
329.967,-0.0123002
329.988,-0.0097368
330.006,-0.00986721
330.027,-0.0102702
330.047,-0.00779974
330.067,-0.0134912
330.087,-0.010764
330.107,-0.00717569
330.127,-0.0115498
330.147,-0.00852311
330.167,-0.00835945
330.188,-0.00720062
330.206,-0.0054555
330.227,-0.016632
330.247,-0.00983588
330.267,-0.00953446
330.287,-0.0124076
330.307,-0.0103523
330.327,-0.0159355
330.347,-0.00746869
330.367,-0.00905005
330.388,-0.0105233
330.407,-0.0091436
330.427,-0.016915
330.447,-0.00593535
330.467,-0.011428
330.486,-0.0109572
330.507,-0.00901201
330.527,-0.00953809
330.547,-0.00517006
330.567,-0.0120544
330.588,-0.0145899
330.607,-0.00809547
330.627,-0.00676702
330.647,-0.0106334
330.667,-0.0149282
330.686,-0.00934119
330.707,-0.0145887
330.727,-0.0137882
330.747,-0.00818007
330.767,-0.00947871
330.788,-0.0109103
330.807,-0.0151384
330.827,-0.0128898
330.847,-0.0131495
330.867,-0.00524975
330.886,-0.00971612
330.907,-0.00733635
330.927,-0.012945
330.947,-0.0111396
330.967,-0.016518
330.988,-0.00858564
331.007,-0.00986843
331.027,-0.0117676
331.047,-0.0112424
331.067,-0.00988476
331.086,-0.0132664
331.107,-0.0157297
331.127,-0.0154411
331.147,-0.0100851
331.167,-0.0114337
331.188,-0.0102178
331.207,-0.0142472
331.227,-0.0125424
331.247,-0.0180814
331.267,-0.0177708
331.287,-0.0148319
331.307,-0.0111449
331.327,-0.00899717
331.347,-0.0161369
331.367,-0.0151951
331.388,-0.0116782
331.407,-0.0109112
331.427,-0.0109403
331.447,-0.0120525
331.467,-0.0151342
331.487,-0.0145638
331.507,-0.00976469
331.527,-0.0101143
331.547,-0.0109024
331.567,-0.00583942
331.588,-0.00697218
331.606,-0.0140015
331.627,-0.00832782
331.647,-0.00697946
331.667,-0.00743111
331.686,-0.0116978
331.707,-0.010063
331.727,-0.0042413
331.747,-0.00912455
331.767,-0.0107606
331.788,-0.0127159
331.806,-0.00930968
331.827,-0.0107537
331.847,-0.00971131
331.867,-0.0100392
331.886,-0.00972963
331.907,-0.0104852
331.927,-0.0160494
331.947,-0.0100388
331.967,-0.010751
331.988,-0.0137628
332.007,-0.0125811
332.027,-0.0115367
332.047,-0.0129598
332.067,-0.0105206
332.087,-0.00762695
332.106,-0.00742072
332.127,-0.00918453
332.147,-0.0117153
332.167,-0.0114153
332.188,-0.0114748
332.206,-0.00970193
332.227,-0.00417029
332.247,-0.0110593
332.267,-0.0124145
332.287,-0.0103395
332.307,-0.00917959
332.327,-0.00630683
332.347,-0.0111333
332.367,-0.0113022
332.388,-0.0123344
332.407,-0.00825441
332.427,-0.0108837
332.447,-0.00750174
332.467,-0.0143749
332.487,-0.00940301
332.507,-0.0063971
332.527,-0.0148859
332.547,-0.0121223
332.567,-0.00928266
332.588,-0.00577944
332.607,-0.00479915
332.627,-0.00843296
332.647,-0.00907727
332.667,-0.0028526
332.687,-0.0117852
332.707,-0.00992913
332.727,-0.0123799
332.747,-0.0115258
332.767,-0.0139989
332.788,-0.0132994
332.807,-0.0109405
332.827,-0.0127529
332.847,-0.0150214
332.867,-0.0139856
332.887,-0.0125133
332.907,-0.0135782
332.927,-0.0131657
332.947,-0.0144561
332.967,-0.0137902
332.988,-0.0125383
333.006,-0.0135331
333.027,-0.00655522
333.047,-0.00740663
333.067,-0.00885521
333.087,-0.00828922
333.107,-0.0107191
333.127,-0.0100353
333.147,-0.0125701
333.167,-0.0126816
333.188,-0.010812
333.206,-0.0162479
333.227,-0.0114161
333.247,-0.00742491
333.267,-0.0114868
333.287,-0.0109378
333.307,-0.0103637
333.327,-0.0136689
333.347,-0.00859104
333.367,-0.00746857
333.388,-0.00683074
333.407,-0.0123024
333.427,-0.0131602
333.447,-0.0061957
333.467,-0.0164474
333.486,-0.0101377
333.507,-0.0112736
333.527,-0.0110517
333.547,-0.0081716
333.567,-0.00514868
333.588,-0.01011
333.607,-0.0152693
333.627,-0.0117233
333.647,-0.0154332
333.667,-0.0156551
333.687,-0.00961081
333.707,-0.0103244
333.727,-0.0050993
333.747,-0.00793926
333.767,-0.0131331
333.788,-0.00901587
333.807,-0.0139096
333.827,-0.0122123
333.847,-0.0148648
333.867,-0.0138352
333.886,-0.00526612
333.907,-0.00846926
333.927,-0.0123978
333.947,-0.0113138
333.967,-0.00918871
333.988,-0.00312449
334.007,-0.0095608
334.027,-0.00288635
334.047,-0.0127606
334.067,-0.0118062
334.087,-0.0129824
334.107,-0.01278
334.127,-0.00883468
334.147,-0.00867643
334.167,-0.0071932
334.188,-0.0121941
334.207,-0.00972162
334.227,-0.00853168
334.247,-0.0125959
334.267,-0.010981
334.287,-0.00526744
334.307,-0.0116247
334.327,-0.0136555
334.347,-0.0139746
334.367,-0.00940174
334.388,-0.0133449
334.407,-0.00896404
334.427,-0.0111035
334.447,-0.0134855
334.467,-0.0160468
334.487,-0.00841677
334.507,-0.00669632
334.527,-0.00785376
334.547,-0.0126557
334.567,-0.0152697
334.588,-0.00896516
334.606,-0.00834116
334.627,-0.00598369
334.647,-0.00778537
334.667,-0.0128287
334.687,-0.0125652
334.707,-0.0154439
334.727,-0.00951763
334.747,-0.0134931
334.767,-0.0125348
334.788,-0.00755494
334.807,-0.0134567
334.827,-0.0175073
334.847,-0.0112797
334.867,-0.00606411
334.886,-0.0130085
334.906,-0.0198958
334.927,-0.0136864
334.947,-0.00880839
334.967,-0.011262
334.988,-0.0125221
335.006,-0.00912682
335.027,-0.0123586
335.047,-0.00842019
335.067,-0.00779764
335.086,-0.00665651
335.107,-0.0123484
335.127,-0.0143099
335.147,-0.00577418
335.167,-0.00984899
335.188,-0.00674485
335.207,-0.00307086
335.227,-0.010552
335.247,-0.0097277
335.267,-0.014647
335.287,-0.0170777
335.307,-0.00529949
335.327,-0.00722539
335.347,-0.00914876
335.367,-0.00936059
335.388,-0.00785832
335.407,-0.00880299
335.427,-0.0109625
335.447,-0.000265864
335.467,-0.00616559
335.487,-0.00829839
335.507,-0.0181468
335.527,-0.0154031
335.547,-0.0121169
335.567,-0.00618513
335.588,-0.00658863
335.607,-0.0157729
335.627,-0.00784142
335.647,-0.0110003
335.667,-0.0105427
335.686,-0.010919
335.707,-0.0111097
335.727,-0.0145963
335.747,-0.0126125
335.767,-0.0146342
335.788,-0.0158276
335.807,-0.015875
335.827,-0.00960248
335.847,-0.00248473
335.867,-0.0117037
335.886,-0.0164691
335.907,-0.0108591
335.927,-0.00941109
