time;AccX;AccY;AccZ;GyrX;GyrY;GyrZ;Press;Temp;Alt;Lat;Lng;NSats;Spd
348.706800;-2.024429;0.213428;-9.448374;0.005958;0.102419;-0.002565;95825.756634;0.510000;5.540000;48.066500;11.644500;13.000000;0.043388
348.726800;-2.152687;0.310806;-9.379233;0.002913;0.097127;-0.007599;95825.340792;0.510000;5.540000;48.066500;11.644500;13.000000;0.039479
348.746800;-2.049703;0.261817;-9.452651;0.008090;0.096537;-0.007530;95824.924950;0.510000;5.540000;48.066500;11.644500;13.000000;0.035571
348.766800;-2.143621;0.296625;-9.512553;0.005645;0.100371;-0.010420;95825.735556;0.510000;5.540000;48.066500;11.644500;13.000000;0.031662
348.786800;-2.106489;0.312765;-9.439918;0.002906;0.097104;-0.012644;95826.624444;0.510000;5.540000;48.066500;11.644500;13.000000;0.030706
348.806800;-2.069994;0.254121;-9.485270;0.005721;0.098123;-0.010799;95827.513333;0.510000;5.540000;48.066500;11.644500;13.000000;0.029780
348.826800;-2.076144;0.240577;-9.531271;0.011073;0.094087;-0.012233;95828.402222;0.510000;5.540000;48.066500;11.644500;13.000000;0.028853
348.846800;-2.075042;0.263667;-9.405376;0.002056;0.094138;-0.012515;95829.291111;0.510000;5.540000;48.066500;11.644500;13.000000;0.027927
348.866800;-2.037529;0.323470;-9.553748;0.005596;0.105942;-0.014901;95827.123960;0.510000;5.540000;48.066500;11.644500;13.000000;0.027001
348.886800;-2.085561;0.289473;-9.484445;0.007189;0.097475;-0.010165;95824.925941;0.510000;5.540000;48.066500;11.644500;13.000000;0.026075
348.906800;-2.086030;0.234774;-9.451080;0.006676;0.099705;-0.010923;95822.727921;0.510000;5.540000;48.066500;11.644500;13.000000;0.025149
348.926800;-2.062943;0.273198;-9.424069;0.009507;0.091854;-0.011756;95820.529901;0.510000;5.540000;48.066500;11.644500;13.000000;0.024222
348.946800;-2.027238;0.257087;-9.489754;0.010483;0.093159;-0.016888;95818.331881;0.510000;5.540000;48.066500;11.644500;13.000000;0.023296
348.966800;-2.076717;0.285484;-9.511764;0.007709;0.098940;-0.013343;95820.174949;0.510000;5.540000;48.066500;11.644500;13.000000;0.022370
348.986800;-2.075457;0.228464;-9.406625;0.004413;0.103157;-0.004400;95822.275960;0.510000;5.539010;48.066500;11.644500;13.000000;0.022127
349.006800;-2.091053;0.275165;-9.444687;0.006432;0.097608;-0.013866;95824.376970;0.510000;5.538010;48.066500;11.644500;13.000000;0.021891
349.026800;-2.055115;0.350667;-9.545239;0.005417;0.093517;-0.016863;95826.477980;0.510000;5.537010;48.066500;11.644500;13.000000;0.021655
349.046800;-2.093964;0.230380;-9.444310;0.001333;0.094696;-0.009258;95828.578990;0.510000;5.536010;48.066500;11.644500;13.000000;0.021419
349.066800;-2.191113;0.221534;-9.525430;0.001814;0.097793;-0.009121;95826.718020;0.510000;5.535010;48.066500;11.644500;13.000000;0.021183
349.086800;-2.056311;0.275595;-9.380225;0.006157;0.101825;-0.010089;95824.817030;0.510000;5.534010;48.066500;11.644500;13.000000;0.020947
349.106800;-2.060227;0.241973;-9.476611;0.004212;0.094030;-0.004095;95822.916040;0.510000;5.533010;48.066500;11.644500;13.000000;0.020711
349.126800;-2.095168;0.289084;-9.422289;0.006109;0.093495;-0.009880;95821.015050;0.510000;5.532010;48.066500;11.644500;13.000000;0.020475
349.146800;-2.109568;0.279881;-9.461983;0.001157;0.095393;-0.011759;95819.114059;0.510000;5.531010;48.066500;11.644500;13.000000;0.020238
349.166800;-2.103522;0.259065;-9.398050;0.008692;0.099951;-0.009269;95820.842020;0.510000;5.530010;48.066500;11.644500;13.000000;0.020002
349.186800;-2.074024;0.303214;-9.447975;0.010150;0.094276;-0.006740;95822.801616;0.510000;5.530000;48.066500;11.644500;13.000000;0.026930
349.206800;-2.026784;0.268380;-9.452900;0.005543;0.090952;-0.015057;95824.761212;0.510000;5.530000;48.066500;11.644500;13.000000;0.033930
349.226800;-2.123696;0.352818;-9.437852;0.001532;0.102253;-0.012070;95826.720808;0.510000;5.530000;48.066500;11.644500;13.000000;0.040930
349.246800;-2.160379;0.235339;-9.553342;0.005992;0.095827;-0.010320;95828.680404;0.510000;5.530000;48.066500;11.644500;13.000000;0.047930
349.266800;-2.073303;0.281490;-9.429730;0.005112;0.096695;-0.005486;95828.915644;0.510000;5.530000;48.066500;11.644500;13.000000;0.054930
349.286800;-2.023237;0.323835;-9.415402;0.008097;0.089965;-0.006183;95829.133465;0.510000;5.530000;48.066500;11.644500;13.000000;0.061930
349.306800;-2.152034;0.264102;-9.405627;0.002246;0.099984;-0.010436;95829.351287;0.510000;5.530000;48.066500;11.644500;13.000000;0.068930
349.326800;-2.043777;0.284566;-9.387047;0.009186;0.100267;-0.008836;95829.569109;0.510000;5.530000;48.066500;11.644500;13.000000;0.075930
349.346800;-2.077548;0.260357;-9.458724;0.008750;0.104093;-0.008393;95829.786931;0.510000;5.530000;48.066500;11.644500;13.000000;0.082930
349.366800;-2.027509;0.269736;-9.478903;0.006927;0.097701;-0.014870;95829.344242;0.510000;5.530000;48.066500;11.644500;13.000000;0.089930
349.386800;-2.106407;0.296840;-9.397279;0.010888;0.092653;-0.012154;95828.859394;0.510000;5.530000;48.066500;11.644500;13.000000;0.088630
349.406800;-2.097486;0.269184;-9.396713;0.011756;0.088589;-0.015652;95828.374545;0.510000;5.530000;48.066500;11.644500;13.000000;0.087245
349.426800;-2.035237;0.325483;-9.519084;0.003342;0.092578;-0.007869;95827.889697;0.510000;5.530000;48.066500;11.644500;13.000000;0.085861
349.446800;-2.084090;0.237109;-9.455643;0.001163;0.091072;-0.012931;95827.404848;0.510000;5.530000;48.066500;11.644500;13.000000;0.084477
349.466800;-2.083481;0.313645;-9.514548;0.005485;0.098347;-0.007409;95828.478218;0.510000;5.530000;48.066500;11.644500;13.000000;0.083093
349.486800;-2.057910;0.288868;-9.461686;0.003121;0.092638;-0.008231;95829.567327;0.510000;5.530000;48.066500;11.644500;13.000000;0.081708
349.506800;-2.132672;0.309255;-9.497591;0.005431;0.093609;-0.010991;95830.656436;0.510000;5.530000;48.066500;11.644500;13.000000;0.080324
349.526800;-2.124352;0.266507;-9.449866;0.007691;0.096245;-0.011298;95831.745545;0.510000;5.530000;48.066500;11.644500;13.000000;0.078940
349.546800;-2.140021;0.344646;-9.543034;0.006571;0.094965;-0.008305;95832.834653;0.510000;5.530000;48.066500;11.644500;13.000000;0.077556
349.566800;-2.090502;0.207021;-9.432872;0.002938;0.095074;-0.009249;95831.358400;0.510000;5.530000;48.066500;11.644500;13.000000;0.076172
349.586800;-2.107273;0.284963;-9.511582;0.001400;0.092838;-0.008114;95829.718400;0.510000;5.530000;48.066500;11.644500;13.000000;0.082689
349.606800;-2.111377;0.326790;-9.454776;0.006876;0.098513;-0.009726;95828.078400;0.510000;5.530000;48.066500;11.644500;13.000000;0.089286
349.626800;-2.083799;0.369738;-9.457169;0.004029;0.103313;-0.009093;95826.438400;0.510000;5.530000;48.066500;11.644500;13.000000;0.095883
349.646800;-2.154751;0.284776;-9.497503;0.008912;0.091266;-0.006513;95824.798400;0.510000;5.530000;48.066500;11.644500;13.000000;0.102479
349.666800;-2.042263;0.308224;-9.387218;0.007077;0.092305;-0.009840;95827.144000;0.510000;5.530000;48.066500;11.644500;13.000000;0.109076
349.686800;-2.120361;0.287861;-9.406167;0.002127;0.100384;-0.010121;95829.744000;0.510000;5.530000;48.066500;11.644500;13.000000;0.115673
349.706800;-2.106142;0.305670;-9.371101;0.003443;0.101912;-0.010690;95832.344000;0.510000;5.530000;48.066500;11.644500;13.000000;0.122270
349.726800;-2.074538;0.303398;-9.416320;0.000477;0.102196;-0.009782;95834.944000;0.510000;5.530000;48.066500;11.644500;13.000000;0.128867
