#time, GyrY[]
338.047,0.0757852
338.067,0.0992398
338.087,0.100398
338.107,0.105902
338.127,0.10653
338.147,0.0970277
338.167,0.0793335
338.188,0.0957957
338.207,0.118062
338.227,0.101392
338.247,0.0935449
338.267,0.0876471
338.287,0.0954166
338.307,0.0914999
338.327,0.0881182
338.347,0.0881056
338.367,0.0892854
338.388,0.0856631
338.407,0.100033
338.427,0.10043
338.447,0.0925605
338.467,0.0857504
338.487,0.0862085
338.507,0.0847508
338.527,0.085068
338.547,0.0883255
338.567,0.0887749
338.588,0.0907292
338.607,0.101418
338.627,0.0924788
338.647,0.0821821
338.667,0.0855937
338.687,0.0897386
338.707,0.0833078
338.727,0.100827
338.747,0.0935101
338.767,0.0870519
338.788,0.0954791
338.807,0.0962516
338.827,0.0884304
338.847,0.0934929
338.867,0.0999837
338.887,0.0964007
338.907,0.0764503
338.927,0.0892947
338.947,0.10249
338.967,0.100505
338.988,0.0867855
339.007,0.0905113
339.027,0.106985
339.047,0.107254
339.067,0.0756979
339.086,0.0947026
339.107,0.0983656
339.127,0.0905213
339.147,0.0893411
339.167,0.085386
339.188,0.0652202
339.207,0.0551865
339.227,0.105037
339.247,0.135202
339.267,0.124128
339.287,0.0873156
339.307,0.0598174
339.327,0.0738772
339.347,0.108651
339.367,0.115874
339.388,0.101464
339.407,0.0833976
339.427,0.0940184
339.447,0.08963
339.467,0.0878282
339.486,0.0911671
339.507,0.0846035
339.527,0.0874344
339.547,0.103907
339.567,0.113169
339.588,0.0966533
339.607,0.0741924
339.627,0.0820868
339.647,0.0968195
339.667,0.115317
339.687,0.106739
339.707,0.0990234
339.727,0.0869215
339.747,0.0794849
339.767,0.0872894
339.788,0.076931
339.807,0.106061
339.827,0.119808
339.847,0.0946332
339.867,0.0762451
339.887,0.100781
339.907,0.105692
339.927,0.0937411
339.947,0.0947861
339.967,0.0937229
339.988,0.100634
340.007,0.102058
340.027,0.0892266
340.047,0.0877748
340.067,0.0953865
340.087,0.0918841
340.106,0.0929514
340.127,0.0971517
340.147,0.0940284
340.167,0.102617
340.188,0.0941775
340.207,0.0925835
340.227,0.0927837
340.247,0.0966233
340.267,0.101225
340.287,0.0904171
340.307,0.0862289
340.327,0.0912847
340.347,0.0933205
340.367,0.0907509
340.388,0.0923866
340.407,0.09192
340.427,0.0999065
340.447,0.0987974
340.467,0.0978192
340.487,0.0970981
340.506,0.0973116
340.527,0.0965107
340.547,0.0902315
340.567,0.10197
340.588,0.0959866
340.607,0.0966972
340.627,0.0998051
340.647,0.0956251
340.667,0.0918674
340.687,0.096928
340.707,0.0885278
340.727,0.085936
340.747,0.0954024
340.767,0.0977853
340.788,0.100939
340.807,0.0851431
340.827,0.0948723
340.847,0.0892045
340.867,0.0972986
340.887,0.102406
340.907,0.0983845
340.927,0.0965144
340.947,0.0988766
340.967,0.091775
340.988,0.0921432
341.007,0.100949
341.027,0.0950479
341.047,0.0960575
341.067,0.0961468
341.086,0.0979233
341.107,0.100807
341.127,0.100778
341.147,0.0954674
341.167,0.0961309
341.188,0.0958426
341.207,0.0992259
341.227,0.0966396
341.247,0.0923994
341.267,0.0945258
341.287,0.0905756
341.307,0.0927643
341.327,0.0903551
341.347,0.0898396
341.367,0.0897433
341.388,0.090815
341.407,0.0918342
341.427,0.0990359
341.447,0.08928
341.467,0.0910733
341.487,0.0939646
341.507,0.0918592
341.527,0.0963355
341.547,0.0927141
341.567,0.0902207
341.588,0.0922545
341.607,0.090402
341.627,0.0907062
341.647,0.100882
341.667,0.0927016
341.687,0.0998979
341.707,0.0955574
341.727,0.0942947
341.747,0.0922008
341.767,0.104704
341.788,0.092063
341.806,0.0953704
341.827,0.0892344
341.847,0.0943298
341.867,0.100277
341.887,0.091789
341.907,0.0960851
341.927,0.0941817
341.947,0.0913389
341.967,0.100887
341.988,0.104016
342.006,0.0968619
342.027,0.0940056
342.047,0.0956545
342.067,0.102867
342.087,0.0936886
342.106,0.0925948
342.127,0.0969129
342.147,0.100695
342.167,0.0996522
342.188,0.0978907
342.207,0.0988514
342.227,0.0931
342.247,0.0940907
342.267,0.0990638
342.287,0.091341
342.307,0.0873016
342.327,0.0979693
342.347,0.101096
342.367,0.100921
342.388,0.0995055
342.407,0.0922732
342.427,0.0857675
342.447,0.0924755
342.467,0.0972632
342.487,0.091832
342.507,0.0955171
342.527,0.0945507
342.547,0.0990877
342.567,0.0980804
342.588,0.0956334
342.607,0.0983732
342.627,0.0932675
342.647,0.097599
342.667,0.0929474
342.687,0.0940741
342.707,0.094921
342.727,0.0997374
342.747,0.100589
342.767,0.101709
342.788,0.0998435
342.806,0.0946589
342.827,0.0951667
342.847,0.0951053
342.867,0.0955499
342.887,0.0963067
342.907,0.088974
342.927,0.093397
342.947,0.0961443
342.967,0.0930426
342.988,0.0954139
343.007,0.0963425
343.027,0.0953052
343.047,0.0978223
343.067,0.0976454
343.087,0.0999898
343.107,0.0922759
343.127,0.103145
343.147,0.0974445
343.167,0.0904441
343.188,0.0914123
343.207,0.0896989
343.227,0.0958146
343.247,0.0956432
343.267,0.0954905
343.287,0.0986644
343.307,0.0971075
343.327,0.0953844
343.347,0.093529
343.367,0.0971726
343.388,0.0994936
343.406,0.0973092
343.427,0.0967307
343.447,0.100769
343.467,0.0958349
343.486,0.0924222
343.507,0.0957212
343.527,0.094499
343.547,0.0913013
343.567,0.0956018
343.588,0.0974728
343.607,0.102417
343.627,0.0950619
343.647,0.097283
343.667,0.0951869
343.687,0.0934001
343.707,0.0966357
343.727,0.0906938
343.747,0.0975716
343.767,0.104076
343.788,0.0969779
343.807,0.099948
343.827,0.0980176
343.847,0.0905174
343.867,0.0904099
343.887,0.100687
343.907,0.0959683
343.927,0.09548
343.947,0.0953318
343.967,0.0999998
343.988,0.0944012
344.007,0.0992686
344.027,0.0929958
344.047,0.0982909
344.067,0.094251
344.086,0.0999444
344.107,0.0934103
344.127,0.0862589
344.147,0.087471
344.167,0.0917465
344.188,0.0974695
344.207,0.0935298
344.227,0.100984
344.247,0.0975027
344.267,0.0913786
344.287,0.0955903
344.307,0.101514
344.327,0.0972947
344.347,0.0945064
344.367,0.095004
344.388,0.098895
344.407,0.102299
344.427,0.0974801
344.447,0.092011
344.467,0.093544
344.487,0.0905607
344.507,0.0953209
344.527,0.100182
344.547,0.0935437
344.567,0.0921323
344.588,0.0931843
344.607,0.0953323
344.627,0.0933799
344.647,0.0969931
344.667,0.0914677
344.687,0.096479
344.706,0.0979164
344.727,0.101277
344.747,0.101056
344.767,0.0939454
344.788,0.100994
344.806,0.104331
344.827,0.0998947
344.847,0.0979696
344.867,0.100591
344.887,0.0907838
344.907,0.0975586
344.927,0.0979125
344.947,0.0952517
344.967,0.101558
344.988,0.101746
345.006,0.0930641
345.027,0.0938869
345.047,0.0977466
345.067,0.0919531
345.087,0.0938633
345.107,0.0963821
345.127,0.0994975
345.147,0.105383
345.167,0.0961862
345.188,0.100186
345.207,0.0961382
345.227,0.0955404
345.247,0.101957
345.267,0.0893786
345.287,0.0950978
345.307,0.0997112
345.327,0.0999025
345.347,0.0979761
345.367,0.0971671
345.388,0.0966718
345.407,0.103171
345.427,0.102716
345.447,0.102445
345.467,0.101352
345.487,0.100908
345.506,0.102956
345.527,0.0995879
345.547,0.102017
345.567,0.0933858
345.588,0.0944987
345.607,0.0932887
345.627,0.100285
345.647,0.100839
345.667,0.101223
345.687,0.101583
345.707,0.0943405
345.727,0.0927262
345.747,0.0957655
345.767,0.0890069
345.788,0.0995707
345.807,0.0974779
345.827,0.0911215
345.847,0.0956997
345.867,0.102416
345.887,0.0965208
345.907,0.0925677
345.927,0.0995414
345.947,0.098888
345.967,0.0991246
345.988,0.0920301
346.007,0.0920254
346.027,0.0952179
346.047,0.0943803
346.067,0.0977165
346.087,0.0902245
346.107,0.0942899
346.127,0.0934757
346.147,0.105755
346.167,0.10531
346.188,0.0976356
346.206,0.0950064
346.227,0.0976151
346.247,0.0985547
346.267,0.0908426
346.287,0.0903832
346.307,0.0950665
346.327,0.0999526
346.347,0.0985863
346.367,0.107527
346.388,0.102461
346.407,0.0930295
346.427,0.102543
346.447,0.098176
346.467,0.0922118
346.487,0.0969709
346.507,0.0914185
346.527,0.0923985
346.547,0.0940806
346.567,0.0998291
346.588,0.090982
346.607,0.0887487
346.627,0.0979746
346.647,0.0945363
346.667,0.0961064
346.687,0.0928041
346.707,0.0907836
346.727,0.0922161
346.747,0.0981574
346.767,0.0911854
346.788,0.0934102
346.807,0.0973907
346.827,0.0957232
346.847,0.0944255
346.867,0.0922214
346.887,0.0991091
346.907,0.0880457
346.927,0.0901937
346.947,0.0855791
