#time, Roll[]
120.707,0.05
120.748,0.05
120.787,0.05
120.828,0.06
120.867,0.06
120.907,0.06
120.948,0.07
120.987,0.07
121.028,0.07
121.067,0.07
121.107,0.07
121.148,0.07
121.187,0.08
121.228,0.08
121.268,0.08
121.307,0.08
121.348,0.08
121.387,0.08
121.428,0.08
121.467,0.08
121.507,0.08
121.548,0.08
121.587,0.08
121.628,0.08
121.668,0.08
121.707,0.08
121.748,0.08
121.787,0.08
121.828,0.08
121.868,0.08
121.907,0.08
121.948,0.08
121.987,0.08
122.028,0.08
122.068,0.08
122.107,0.08
122.148,0.08
122.187,0.08
122.228,0.08
122.268,0.08
122.307,0.08
122.349,0.08
122.387,0.08
122.428,0.08
122.467,0.08
122.507,0.08
122.548,0.08
122.587,0.08
122.628,0.08
122.667,0.08
122.707,0.08
122.748,0.08
122.787,0.08
122.828,0.08
122.867,0.08
122.907,0.08
122.948,0.08
122.987,0.08
123.028,0.08
123.067,0.08
123.107,0.08
123.148,0.08
123.187,0.08
123.228,0.07
123.267,0.07
123.308,0.07
123.349,0.07
123.387,0.07
123.428,0.07
123.467,0.07
123.507,0.07
123.548,0.07
123.587,0.07
123.628,0.07
123.667,0.07
123.707,0.07
123.748,0.07
123.787,0.07
123.828,0.07
123.867,0.07
123.908,0.07
123.948,0.07
123.987,0.07
124.028,0.07
124.067,0.07
124.107,0.07
124.148,0.07
124.187,0.07
124.228,0.07
124.267,0.07
124.307,0.07
124.349,0.07
124.387,0.07
124.428,0.07
124.467,0.07
124.507,0.07
124.548,0.07
124.587,0.07
124.628,0.07
124.667,0.07
124.707,0.07
124.748,0.07
124.787,0.07
124.828,0.07
124.867,0.07
124.907,0.07
124.948,0.07
124.987,0.07
125.028,0.07
125.067,0.07
125.107,0.07
125.148,0.07
125.187,0.07
125.228,0.07
125.267,0.07
125.307,0.07
125.349,0.07
125.387,0.07
125.428,0.07
125.467,0.07
125.507,0.07
125.548,0.07
125.587,0.07
125.628,0.07
125.667,0.07
125.707,0.07
125.748,0.07
125.787,0.07
125.828,0.06
125.867,0.06
125.907,0.06
125.948,0.06
125.987,0.06
126.028,0.06
126.067,0.06
126.107,0.06
126.148,0.06
126.187,0.06
126.228,0.06
126.267,0.06
126.307,0.06
126.348,0.06
126.387,0.06
126.428,0.06
126.467,0.06
126.507,0.06
126.548,0.06
126.587,0.06
126.628,0.06
126.667,0.06
126.707,0.06
126.748,0.06
126.787,0.06
126.828,0.06
126.868,0.06
126.907,0.06
126.948,0.06
126.987,0.06
127.028,0.06
127.067,0.06
127.107,0.06
127.148,0.06
127.187,0.06
127.228,0.07
127.267,0.06
127.307,0.06
127.348,0.06
127.387,0.07
127.428,0.07
127.467,0.07
127.507,0.07
127.548,0.06
127.587,0.07
127.628,0.07
127.667,0.06
127.708,0.06
127.748,0.06
127.787,0.06
127.828,0.06
127.867,0.06
127.908,0.06
127.948,0.06
127.987,0.06
128.028,0.06
128.067,0.06
128.108,0.06
128.147,0.06
128.187,0.06
128.228,0.06
128.267,0.07
128.308,0.07
128.35,0.07
128.387,0.07
128.428,0.06
128.467,0.06
128.507,0.06
128.547,0.06
128.587,0.06
128.628,0.06
128.667,0.06
128.707,0.06
128.747,0.06
128.787,0.06
128.828,0.06
128.867,0.06
128.908,0.07
128.948,0.07
128.987,0.07
129.028,0.07
129.067,0.06
129.107,0.06
129.147,0.06
129.187,0.06
129.228,0.06
129.267,0.06
129.307,0.06
129.348,0.06
129.387,0.06
129.428,0.06
129.467,0.06
129.507,0.06
129.547,0.06
129.587,0.06
129.628,0.06
129.667,0.05
129.707,0.05
129.748,0.05
129.787,0.05
129.828,0.05
129.867,0.05
129.907,0.05
129.948,0.05
129.987,0.05
130.028,0.05
130.067,0.05
130.107,0.05
130.148,0.05
130.187,0.05
130.228,0.05
130.267,0.05
130.307,0.05
130.348,0.05
130.387,0.05
130.428,0.05
130.467,0.05
130.507,0.05
130.548,0.04
130.587,0.04
130.628,0.04
130.667,0.04
130.707,0.04
130.748,0.04
130.787,0.04
130.828,0.03
130.867,0.03
130.907,0.03
130.948,0.03
130.987,0.03
131.028,0.03
131.067,0.03
131.107,0.03
131.148,0.03
131.187,0.03
131.228,0.03
131.267,0.04
131.307,0.04
131.349,0.04
131.387,0.04
131.428,0.04
131.467,0.04
131.507,0.04
131.548,0.04
131.587,0.04
131.628,0.04
131.667,0.04
131.707,0.04
131.748,0.04
131.787,0.04
131.828,0.04
131.867,0.04
131.907,0.04
131.948,0.04
131.987,0.04
132.028,0.04
132.067,0.04
132.107,0.04
132.148,0.04
132.187,0.04
132.228,0.04
132.267,0.04
132.307,0.04
132.349,0.04
132.387,0.04
132.428,0.04
132.467,0.04
132.507,0.04
132.548,0.04
132.587,0.04
132.628,0.03
132.667,0.03
132.707,0.04
132.748,0.04
132.787,0.04
132.828,0.04
132.867,0.04
132.908,0.04
132.948,0.04
132.987,0.04
133.028,0.04
133.067,0.04
133.107,0.04
133.148,0.04
133.187,0.04
133.228,0.04
133.267,0.04
133.307,0.04
133.348,0.04
133.387,0.04
133.428,0.04
133.467,0.04
133.507,0.04
133.548,0.04
133.587,0.04
133.628,0.04
133.667,0.04
133.707,0.03
133.748,0.03
133.787,0.03
133.828,0.03
133.867,0.03
133.907,0.03
133.948,0.03
133.987,0.03
134.028,0.03
134.067,0.03
134.107,0.03
134.148,0.03
134.187,0.03
134.228,0.03
134.267,0.03
134.307,0.03
134.349,0.03
134.387,0.03
134.428,0.02
134.468,0.02
134.507,0.02
134.548,0.02
134.588,0.02
134.628,0.02
134.667,0.02
134.707,0.02
134.748,0.02
134.787,0.02
134.828,0.02
134.867,0.02
134.907,0.02
134.948,0.02
134.988,0.02
135.028,0.02
135.067,0.02
135.107,0.02
135.148,0.02
135.187,0.02
135.228,0.02
135.267,0.02
135.307,0.02
135.348,0.02
135.387,0.02
135.428,0.02
135.467,0.02
135.507,0.02
135.548,0.02
135.588,0.02
135.628,0.02
135.667,0.02
135.707,0.02
135.748,0.02
135.787,0.02
135.828,0.02
135.867,0.02
135.907,0.02
135.948,0.02
135.988,0.02
136.028,0.02
136.067,0.02
136.107,0.02
136.148,0.02
136.187,0.03
136.228,0.03
136.267,0.03
136.307,0.03
136.348,0.03
136.387,0.03
136.428,0.03
136.468,0.03
136.507,0.04
136.548,0.04
136.588,0.04
136.628,0.04
136.667,0.03
136.707,0.03
136.748,0.03
136.787,0.03
136.828,0.03
136.867,0.04
136.907,0.04
136.948,0.03
136.988,0.03
137.028,0.04
137.067,0.04
137.107,0.03
137.148,0.03
137.188,0.03
137.228,0.03
137.267,0.03
137.307,0.03
137.348,0.03
137.387,0.03
137.428,0.03
137.467,0.03
137.507,0.03
137.548,0.03
137.588,0.03
137.628,0.03
137.667,0.03
137.707,0.03
137.748,0.03
137.788,0.03
137.828,0.03
137.867,0.03
137.908,0.03
137.948,0.03
137.987,0.03
138.028,0.03
138.067,0.03
138.107,0.03
138.148,0.04
138.187,0.04
138.228,0.03
138.267,0.03
138.307,0.03
138.351,0.03
138.387,0.03
138.428,0.03
138.467,0.03
138.508,0.04
138.548,0.04
138.587,0.04
138.628,0.04
138.667,0.04
138.707,0.04
138.748,0.04
138.787,0.03
138.828,0.03
138.867,0.03
138.908,0.03
138.948,0.03
138.987,0.03
139.028,0.03
139.067,0.03
139.107,0.03
139.148,0.03
139.187,0.03
139.228,0.03
139.267,0.03
139.307,0.03
139.348,0.03
139.387,0.03
139.428,0.03
139.467,0.03
139.507,0.03
139.548,0.03
139.587,0.03
139.628,0.03
139.667,0.03
139.707,0.04
139.748,0.04
139.787,0.04
139.828,0.04
139.867,0.04
139.907,0.04
139.948,0.04
139.987,0.04
140.028,0.04
140.067,0.04
140.107,0.04
140.148,0.04
140.187,0.03
140.228,0.03
140.267,0.03
140.307,0.03
140.349,0.03
140.387,0.03
140.428,0.03
140.467,0.03
140.507,0.03
140.548,0.03
140.587,0.03
140.628,0.03
140.667,0.03
140.707,0.03
140.748,0.03
140.787,0.03
140.828,0.03
140.867,0.03
140.907,0.03
140.948,0.03
140.987,0.03
141.028,0.04
141.067,0.04
141.107,0.04
141.148,0.04
141.187,0.04
141.228,0.04
141.267,0.04
141.307,0.04
141.348,0.05
141.387,0.05
141.428,0.05
141.467,0.05
141.507,0.06
141.547,0.06
141.587,0.06
141.628,0.07
141.667,0.07
141.707,0.08
141.747,0.08
141.787,0.09
141.828,0.1
141.868,0.1
141.907,0.11
141.947,0.11
141.987,0.1
142.028,0.1
142.067,0.09
142.107,0.08
142.148,0.07
142.187,0.06
142.228,0.05
142.267,0.04
142.307,0.04
142.349,0.04
142.387,0.05
142.428,0.05
142.467,0.05
142.507,0.05
142.548,0.05
142.587,0.05
142.628,0.04
142.667,0.04
142.707,0.04
142.748,0.04
142.787,0.04
142.828,0.04
142.867,0.04
142.907,0.04
142.948,0.04
142.987,0.05
143.028,0.05
143.068,0.05
143.107,0.05
143.148,0.05
143.187,0.05
143.228,0.05
143.267,0.05
143.307,0.05
143.348,0.05
143.387,0.05
143.428,0.05
143.467,0.05
143.507,0.05
143.548,0.05
143.587,0.05
143.628,0.05
143.668,0.05
143.707,0.05
143.748,0.05
143.787,0.04
143.828,0.04
143.868,0.04
143.908,0.04
143.948,0.05
143.987,0.05
144.028,0.05
144.068,0.05
144.107,0.05
144.148,0.05
144.187,0.05
144.228,0.05
144.268,0.04
144.307,0.05
144.349,0.05
144.387,0.05
144.428,0.05
144.467,0.05
144.507,0.05
144.548,0.05
144.587,0.05
144.628,0.05
144.667,0.05
144.707,0.05
144.748,0.05
144.787,0.05
144.828,0.04
144.868,0.04
144.907,0.04
144.948,0.04
144.987,0.04
145.028,0.04
145.067,0.04
145.107,0.04
145.148,0.04
145.187,0.04
145.228,0.04
145.267,0.04
145.307,0.04
145.349,0.04
145.387,0.04
145.428,0.04
145.467,0.04
145.507,0.04
145.548,0.05
145.587,0.05
145.628,0.05
145.667,0.05
145.707,0.05
145.748,0.05
145.787,0.05
145.828,0.05
145.868,0.05
145.908,0.05
145.948,0.05
145.987,0.05
146.028,0.05
146.067,0.05
146.107,0.05
146.148,0.05
146.187,0.05
146.228,0.05
146.268,0.05
146.307,0.05
146.349,0.05
146.387,0.05
146.428,0.05
146.467,0.05
146.507,0.05
146.548,0.05
146.587,0.05
146.628,0.05
146.667,0.05
146.707,0.05
146.748,0.06
146.787,0.06
146.828,0.06
146.867,0.06
146.907,0.06
146.948,0.06
146.987,0.06
147.028,0.06
147.067,0.06
147.107,0.06
147.148,0.06
147.187,0.06
147.228,0.06
147.267,0.06
147.307,0.06
147.348,0.06
147.387,0.06
147.428,0.06
147.467,0.06
147.507,0.06
147.548,0.06
147.589,0.06
147.627,0.06
147.667,0.06
147.707,0.06
147.749,0.06
147.787,0.06
147.827,0.06
147.867,0.07
147.908,0.07
147.949,0.07
147.987,0.07
148.027,0.07
148.067,0.07
148.108,0.07
148.149,0.07
148.187,0.07
148.227,0.07
148.267,0.07
148.308,0.07
148.352,0.07
148.387,0.07
148.427,0.07
148.467,0.07
148.508,0.07
148.549,0.07
148.587,0.07
148.627,0.07
148.667,0.07
148.708,0.07
148.749,0.07
148.787,0.07
148.827,0.07
148.867,0.07
148.908,0.07
148.949,0.07
148.987,0.07
149.027,0.07
149.067,0.07
149.108,0.07
149.149,0.07
149.187,0.07
149.227,0.07
149.267,0.07
149.307,0.07
149.35,0.07
149.387,0.07
149.427,0.07
149.467,0.07
149.507,0.07
149.549,0.07
149.587,0.07
149.628,0.07
149.667,0.07
149.707,0.07
149.749,0.07
149.787,0.07
149.827,0.07
149.867,0.07
149.907,0.07
149.949,0.07
149.987,0.07
150.028,0.07
150.067,0.07
150.108,0.07
150.149,0.07
150.187,0.07
150.227,0.08
150.267,0.08
150.307,0.08
150.35,0.08
150.387,0.08
150.427,0.08
150.467,0.08
150.507,0.08
150.549,0.08
150.587,0.08
150.627,0.08
150.667,0.08
150.708,0.08
150.749,0.08
150.787,0.08
150.827,0.08
150.867,0.08
150.908,0.08
150.949,0.08
150.987,0.08
151.027,0.08
151.067,0.08
151.108,0.08
151.149,0.08
151.187,0.08
151.227,0.08
151.267,0.08
151.307,0.08
151.35,0.08
151.387,0.08
151.427,0.08
151.467,0.08
151.507,0.07
151.548,0.07
151.587,0.06
151.627,0.06
151.668,0.06
151.707,0.06
151.749,0.05
151.787,0.05
151.827,0.06
151.867,0.06
151.908,0.05
151.949,0.06
151.987,0.05
152.027,0.05
152.067,0.05
152.107,0.05
152.149,0.05
152.187,0.05
152.227,0.06
152.267,0.06
152.307,0.06
152.35,0.06
152.387,0.06
152.427,0.06
152.467,0.06
152.507,0.06
152.549,0.06
152.587,0.06
152.627,0.06
152.667,0.06
152.707,0.06
152.749,0.06
152.787,0.06
152.827,0.06
152.867,0.06
152.908,0.06
152.949,0.06
152.987,0.06
153.027,0.06
153.067,0.06
153.108,0.06
153.149,0.06
153.187,0.06
153.227,0.06
153.267,0.06
153.308,0.06
153.349,0.06
153.387,0.06
153.427,0.06
153.467,0.06
153.507,0.06
153.549,0.06
153.587,0.06
153.627,0.06
153.667,0.06
153.708,0.06
153.749,0.06
153.787,0.06
153.827,0.07
153.867,0.07
153.908,0.07
153.949,0.07
153.987,0.06
154.027,0.06
154.067,0.06
154.107,0.06
154.149,0.07
154.187,0.07
154.227,0.06
154.267,0.06
154.307,0.06
154.35,0.06
154.387,0.06
154.427,0.06
154.467,0.06
154.507,0.06
154.548,0.06
154.587,0.06
154.627,0.06
154.667,0.06
154.707,0.06
154.749,0.06
154.787,0.06
154.827,0.06
154.867,0.06
154.907,0.06
154.95,0.06
154.987,0.07
155.028,0.07
155.067,0.07
155.107,0.07
155.149,0.07
155.187,0.07
155.227,0.07
155.267,0.07
155.307,0.07
155.35,0.07
155.387,0.07
155.427,0.07
155.467,0.06
155.507,0.07
155.548,0.06
155.587,0.07
155.627,0.07
155.667,0.07
155.708,0.07
155.749,0.07
155.787,0.07
155.827,0.07
155.867,0.07
155.908,0.07
155.949,0.07
155.987,0.07
156.027,0.07
156.067,0.07
156.107,0.07
156.149,0.06
156.187,0.06
156.227,0.06
156.267,0.06
156.307,0.06
156.35,0.06
156.387,0.06
156.427,0.06
156.467,0.06
156.507,0.06
156.549,0.06
156.587,0.05
156.627,0.05
156.667,0.05
156.708,0.05
156.749,0.05
156.787,0.05
156.827,0.05
156.867,0.05
156.908,0.05
156.949,0.05
156.987,0.05
157.027,0.05
157.067,0.05
157.107,0.05
157.148,0.05
157.187,0.06
157.227,0.06
157.267,0.06
157.307,0.06
157.351,0.06
157.387,0.06
157.427,0.06
157.467,0.06
157.507,0.06
157.548,0.06
157.587,0.06
157.627,0.06
157.667,0.06
157.707,0.06
157.748,0.05
157.787,0.05
157.827,0.05
157.867,0.04
157.908,0.04
157.949,0.04
157.987,0.04
158.027,0.05
158.067,0.05
158.108,0.05
158.148,0.05
158.187,0.05
158.227,0.06
158.267,0.06
158.308,0.06
158.353,0.06
158.387,0.06
158.427,0.06
158.467,0.06
158.508,0.05
158.548,0.05
158.587,0.05
158.627,0.06
158.667,0.06
158.708,0.05
158.749,0.05
158.787,0.05
158.827,0.05
158.867,0.05
158.908,0.05
158.948,0.05
158.987,0.05
159.027,0.05
159.067,0.05
159.108,0.05
159.148,0.05
159.187,0.06
159.227,0.06
159.267,0.06
159.307,0.06
159.349,0.06
159.387,0.06
159.428,0.06
159.467,0.06
159.507,0.06
159.548,0.06
159.587,0.06
159.627,0.06
159.667,0.06
159.707,0.06
159.748,0.06
159.787,0.06
159.827,0.06
159.867,0.06
159.907,0.06
159.948,0.06
159.987,0.06
160.027,0.06
160.067,0.06
160.107,0.06
160.15,0.06
160.187,0.06
160.227,0.06
160.267,0.06
160.307,0.06
160.349,0.06
160.387,0.06
160.427,0.06
160.467,0.06
160.507,0.06
160.548,0.06
160.587,0.06
160.627,0.06
160.667,0.06
160.707,0.06
160.748,0.06
160.787,0.06
160.827,0.06
160.867,0.06
160.907,0.06
160.948,0.06
160.987,0.06
161.027,0.06
161.067,0.06
161.107,0.06
161.148,0.06
161.187,0.06
161.227,0.06
161.267,0.06
161.307,0.06
161.349,0.06
161.387,0.06
161.428,0.06
161.467,0.06
161.507,0.06
161.549,0.06
161.587,0.06
161.627,0.06
161.667,0.06
161.707,0.06
161.748,0.06
161.787,0.06
161.827,0.06
161.867,0.06
161.907,0.06
161.948,0.06
161.987,0.06
162.027,0.06
162.067,0.06
162.107,0.06
162.148,0.06
162.187,0.06
162.227,0.06
162.267,0.06
162.307,0.06
162.348,0.06
162.387,0.06
162.427,0.07
162.467,0.07
162.507,0.07
162.548,0.07
162.587,0.07
162.627,0.07
162.667,0.07
162.707,0.07
162.748,0.07
162.787,0.07
162.827,0.07
162.867,0.07
162.908,0.07
162.949,0.06
162.987,0.06
163.027,0.07
163.067,0.07
163.108,0.06
163.148,0.06
163.187,0.06
163.227,0.06
163.267,0.06
163.307,0.06
163.348,0.06
163.387,0.06
163.427,0.06
163.467,0.07
163.507,0.07
163.548,0.07
163.587,0.07
163.627,0.07
163.667,0.07
163.707,0.07
163.748,0.07
163.787,0.07
163.828,0.07
163.867,0.07
163.908,0.07
163.948,0.07
163.987,0.07
164.027,0.07
164.067,0.07
164.107,0.07
164.148,0.07
164.187,0.07
164.227,0.07
164.267,0.07
164.307,0.07
164.35,0.06
164.387,0.06
164.427,0.06
164.467,0.06
164.507,0.06
164.548,0.06
164.587,0.06
164.627,0.06
164.667,0.06
164.707,0.06
164.748,0.06
164.787,0.06
164.827,0.06
164.867,0.06
164.907,0.06
164.948,0.06
164.987,0.06
165.027,0.06
165.067,0.06
165.107,0.06
165.148,0.06
165.187,0.06
165.227,0.06
165.267,0.07
165.307,0.07
165.349,0.06
165.387,0.06
165.427,0.06
165.467,0.06
165.507,0.07
165.548,0.07
165.587,0.07
165.627,0.07
165.667,0.07
165.707,0.07
165.75,0.07
165.787,0.07
165.827,0.07
165.867,0.07
165.907,0.07
165.948,0.07
165.987,0.07
166.027,0.07
166.067,0.07
166.107,0.07
166.148,0.07
166.187,0.07
166.227,0.07
166.267,0.07
166.307,0.07
166.349,0.07
166.387,0.07
166.427,0.07
166.467,0.07
166.507,0.07
166.548,0.07
166.587,0.07
166.627,0.07
166.667,0.07
166.707,0.07
166.748,0.07
166.787,0.07
166.827,0.07
166.867,0.07
166.907,0.07
166.947,0.06
166.987,0.06
167.027,0.05
167.067,0.05
167.107,0.04
167.148,0.04
167.187,0.03
167.227,0.02
167.267,0.01
167.307,0
167.348,0
167.387,0
167.427,-0.01
167.467,-0.02
167.508,-0.03
167.547,-0.04
167.587,-0.04
167.627,-0.04
167.667,-0.05
167.707,-0.05
167.748,-0.05
167.787,-0.05
167.827,-0.05
167.867,-0.05
167.908,-0.05
167.947,-0.05
167.987,-0.06
168.027,-0.06
168.067,-0.06
168.107,-0.06
168.148,-0.06
168.187,-0.06
168.227,-0.06
168.267,-0.06
168.307,-0.06
168.35,-0.06
168.387,-0.07
168.427,-0.07
168.467,-0.08
168.508,-0.09
168.547,-0.09
168.587,-0.09
168.627,-0.1
168.667,-0.1
168.707,-0.1
168.747,-0.1
168.787,-0.1
168.827,-0.11
168.867,-0.11
168.908,-0.11
168.947,-0.12
168.987,-0.12
169.027,-0.12
169.067,-0.12
169.108,-0.12
169.148,-0.13
169.187,-0.13
169.227,-0.13
169.267,-0.13
169.307,-0.13
169.348,-0.13
169.387,-0.12
169.427,-0.12
169.467,-0.11
169.508,-0.11
169.547,-0.1
169.587,-0.1
169.627,-0.1
169.667,-0.1
169.707,-0.1
169.748,-0.1
169.787,-0.1
169.827,-0.1
169.867,-0.1
169.907,-0.1
169.948,-0.1
169.987,-0.1
170.027,-0.1
170.067,-0.1
170.107,-0.1
170.148,-0.1
170.187,-0.1
170.227,-0.1
170.267,-0.1
170.307,-0.1
170.349,-0.1
170.387,-0.09
170.427,-0.09
170.467,-0.09
170.508,-0.09
170.548,-0.09
170.587,-0.09
170.627,-0.09
170.667,-0.09
170.707,-0.09
170.748,-0.09
170.787,-0.09
170.827,-0.09
170.867,-0.09
170.908,-0.09
170.948,-0.09
170.987,-0.09
171.027,-0.09
171.067,-0.08
171.108,-0.08
171.15,-0.08
171.187,-0.08
171.227,-0.08
171.267,-0.08
171.307,-0.08
171.348,-0.08
171.387,-0.07
171.427,-0.07
171.467,-0.07
171.508,-0.07
171.548,-0.07
171.587,-0.07
171.627,-0.07
171.667,-0.07
171.707,-0.06
171.748,-0.06
171.787,-0.06
171.827,-0.06
171.867,-0.06
171.907,-0.06
171.947,-0.06
171.987,-0.06
172.027,-0.06
172.067,-0.06
172.107,-0.06
172.148,-0.06
172.187,-0.05
172.227,-0.05
172.267,-0.05
172.307,-0.05
172.349,-0.04
172.387,-0.04
172.427,-0.04
172.467,-0.03
172.508,-0.03
172.548,-0.03
172.587,-0.03
172.627,-0.03
172.667,-0.02
172.707,-0.02
172.747,-0.03
172.787,-0.03
172.827,-0.03
172.867,-0.03
172.907,-0.03
172.947,-0.03
172.987,-0.03
173.027,-0.03
173.067,-0.03
173.107,-0.03
173.148,-0.03
173.187,-0.03
173.227,-0.03
173.267,-0.03
173.307,-0.03
173.348,-0.03
173.387,-0.03
173.427,-0.03
173.467,-0.03
173.507,-0.03
173.547,-0.03
173.587,-0.03
173.627,-0.03
173.667,-0.03
173.707,-0.03
173.748,-0.02
173.787,-0.02
173.827,-0.02
173.867,-0.02
173.908,-0.03
173.948,-0.03
173.987,-0.03
174.027,-0.03
174.067,-0.02
174.107,-0.02
174.148,-0.02
174.187,-0.02
174.227,-0.02
174.267,-0.03
174.307,-0.03
174.349,-0.03
174.387,-0.04
174.427,-0.04
174.467,-0.04
174.507,-0.04
174.548,-0.05
174.587,-0.05
174.627,-0.05
174.667,-0.05
174.707,-0.05
174.748,-0.05
174.787,-0.05
174.827,-0.05
174.867,-0.05
174.907,-0.05
174.948,-0.05
174.987,-0.05
175.027,-0.05
175.067,-0.05
175.107,-0.05
175.148,-0.05
175.187,-0.05
175.227,-0.05
175.267,-0.05
175.307,-0.05
175.349,-0.05
175.387,-0.05
175.427,-0.05
175.467,-0.05
175.507,-0.05
175.548,-0.05
175.587,-0.05
175.627,-0.05
175.667,-0.05
175.707,-0.04
175.748,-0.04
175.787,-0.04
175.827,-0.04
175.867,-0.05
175.907,-0.05
175.948,-0.04
175.987,-0.04
176.027,-0.04
176.067,-0.04
176.107,-0.04
176.148,-0.04
176.187,-0.04
176.227,-0.04
176.267,-0.04
176.307,-0.04
176.348,-0.04
176.387,-0.04
176.427,-0.04
176.467,-0.04
176.507,-0.04
176.548,-0.04
176.587,-0.04
176.627,-0.04
176.667,-0.04
176.707,-0.04
176.748,-0.04
176.787,-0.04
176.827,-0.04
176.867,-0.04
176.907,-0.04
176.947,-0.04
176.987,-0.04
177.027,-0.04
177.067,-0.04
177.107,-0.04
177.148,-0.04
177.187,-0.04
177.227,-0.03
177.267,-0.03
177.307,-0.03
177.349,-0.03
177.387,-0.03
177.427,-0.03
177.467,-0.03
177.507,-0.03
177.548,-0.03
177.587,-0.03
177.627,-0.03
177.667,-0.03
177.707,-0.03
177.748,-0.03
177.787,-0.03
177.828,-0.03
177.867,-0.03
177.908,-0.03
177.948,-0.03
177.987,-0.03
178.027,-0.03
178.067,-0.03
178.107,-0.03
178.148,-0.04
178.187,-0.04
178.227,-0.04
178.267,-0.04
178.307,-0.04
178.351,-0.04
178.387,-0.04
178.427,-0.04
178.467,-0.04
178.507,-0.04
178.548,-0.04
178.587,-0.04
178.627,-0.04
178.667,-0.03
178.708,-0.04
178.748,-0.04
178.787,-0.04
178.827,-0.04
178.867,-0.04
178.908,-0.05
178.948,-0.05
178.987,-0.05
179.027,-0.05
179.067,-0.05
179.107,-0.05
179.148,-0.05
179.187,-0.04
179.227,-0.04
179.267,-0.04
179.307,-0.04
179.348,-0.04
179.387,-0.04
179.427,-0.04
179.467,-0.04
179.507,-0.04
179.547,-0.04
179.587,-0.04
179.628,-0.04
179.667,-0.04
179.707,-0.04
179.748,-0.04
179.787,-0.04
179.827,-0.04
179.867,-0.04
179.907,-0.04
179.948,-0.04
179.987,-0.04
180.027,-0.04
180.067,-0.04
180.107,-0.04
180.148,-0.04
180.187,-0.04
180.227,-0.04
180.267,-0.04
180.307,-0.04
180.349,-0.04
180.387,-0.04
180.427,-0.04
180.467,-0.03
180.507,-0.03
180.548,-0.03
180.587,-0.03
180.628,-0.03
180.667,-0.03
180.707,-0.03
180.748,-0.03
180.787,-0.03
180.827,-0.03
180.867,-0.03
180.907,-0.03
180.948,-0.03
180.987,-0.03
181.027,-0.03
181.067,-0.03
181.107,-0.03
181.148,-0.03
181.187,-0.03
181.227,-0.03
181.267,-0.03
181.307,-0.03
181.348,-0.03
181.387,-0.03
181.427,-0.03
181.467,-0.03
181.507,-0.03
181.548,-0.03
181.587,-0.03
181.627,-0.03
181.667,-0.03
181.707,-0.03
181.748,-0.03
181.787,-0.03
181.827,-0.03
181.867,-0.03
181.908,-0.02
181.948,-0.02
181.987,-0.02
182.027,-0.02
182.067,-0.02
182.107,-0.02
182.148,-0.02
182.187,-0.02
182.227,-0.02
182.267,-0.02
182.307,-0.02
182.348,-0.01
182.387,-0.01
182.427,-0.01
182.467,-0.01
182.507,-0.01
182.548,-0.01
182.587,-0.01
182.627,-0.01
182.667,0
182.708,0
182.748,0
182.787,0
182.827,0
182.867,0
182.908,0
182.948,0
182.987,0.01
183.028,0.01
183.067,0.01
183.108,0.01
183.148,0.01
183.187,0.01
183.227,0.01
183.267,0.01
183.308,0.01
183.348,0.01
183.387,0.01
183.427,0.01
183.467,0.01
183.507,0.01
183.547,0.01
183.587,0.01
183.627,0.01
183.667,0.01
183.707,0.01
183.748,0.01
183.787,0.01
183.828,0.01
183.867,0.01
183.908,0.01
183.947,0.01
183.987,0.01
184.028,0.01
184.067,0.01
184.107,0.01
184.147,0.01
184.187,0.01
184.227,0.01
184.267,0
184.307,0
184.348,0
184.387,0.01
184.427,0.01
184.467,0.01
184.507,0
184.547,0
184.587,0
184.627,0
184.667,0
184.707,0
184.748,0
184.787,0
184.828,0
184.867,0
184.908,0
184.948,0
184.987,0
185.028,0
185.067,0
185.107,0
185.148,0
185.187,0
185.227,0
185.267,0
185.307,0
185.348,0
185.387,0
185.427,0
185.467,0
185.507,0
185.548,0
185.587,0
185.627,0
185.667,0
185.707,0
185.748,0
185.787,0
185.827,0
185.867,0
185.907,0
185.948,0
185.987,0
186.028,0
186.067,0
186.107,0
186.148,0
186.187,0
186.227,0
186.267,0
186.307,0
186.348,0
186.387,0
186.427,0
186.467,0
186.507,0
186.548,0
186.587,0
186.627,0
186.667,0.01
186.707,0.01
186.748,0.01
186.787,0.02
186.827,0.02
186.867,0.02
186.907,0.02
186.948,0.02
186.987,0.02
187.028,0.03
187.067,0.03
187.107,0.03
187.148,0.04
187.187,0.04
187.227,0.04
187.267,0.04
187.307,0.04
187.348,0.05
187.387,0.05
187.427,0.05
187.467,0.05
187.507,0.05
187.548,0.04
187.587,0.04
187.627,0.04
187.667,0.05
187.708,0.05
187.747,0.06
187.787,0.06
187.827,0.06
187.867,0.06
187.908,0.06
187.948,0.06
187.987,0.06
188.027,0.05
188.067,0.05
188.107,0.05
188.148,0.05
188.187,0.04
188.227,0.04
188.267,0.03
188.307,0.02
188.351,0.02
188.387,0.01
188.427,0.01
188.467,0.01
188.507,0.01
188.548,0.01
188.587,0.01
188.627,0.01
188.667,0.01
188.707,0.01
188.748,0.01
188.787,0.01
188.828,0.01
188.867,0.01
188.908,0.01
188.948,0.01
188.987,0.01
189.027,0.01
189.067,0.01
189.107,0.01
189.148,0.01
189.187,0.01
189.228,0.01
189.267,0.01
189.307,0.01
189.349,0.01
189.387,0.01
